contig	length	gc	case.fre	case.mean.depth	case.mean.cov	control.fre	control.mean.depth	control.mean.cov	annotation	human
k141_14222	1676	0.424821002386635	1	9.07311586051743	1	19	0.0261905884070819	0.00386368565859546	N	N
k141_13161	634	0.490536277602524	1	5.44157814871017	1	0	0	0	N	N
k141_23557	314	0.28343949044586	1	5.18126888217523	0.930513595166163	2	0.000430169199885289	0.000430169199885289	N	N
k141_21232	306	0.447712418300654	1	5.49050632911392	1	5	0.00269127421407095	0.00167894995688795	N	N
k141_7885	330	0.454545454545455	1	3.84795321637427	1	6	0.00329263891699363	0.00230163942873736	N	N
k141_10660	698	0.495702005730659	1	5.54719562243502	0.964432284541724	3	0.000831508845270698	0.000390961727707553	N	N
k141_17968	316	0.522151898734177	1	10.1976047904192	1	0	0	0	N	N
k141_3475	322	0.406832298136646	1	3.56156156156156	0.993993993993994	6	0.0133834394219708	0.00328341000663874	N	N
k141_15558	307	0.465798045602606	1	2.95222929936306	1	1	0.000332068311195447	0.000332068311195447	N	N
k141_4348	415	0.421686746987952	1	15.6082004555809	0.981776765375854	1	0.00024627075710667	0.00024627075710667	N	N
k141_11790	303	0.389438943894389	1	4.39102564102564	1	0	0	0	N	N
k141_4555	373	0.560321715817694	1	8.53196930946292	1	0	0	0	N	N
k141_27567	356	0.353932584269663	1	4.08469945355191	1	18	0.00860101295491402	0.00573760256267168	N	N
k141_5164	367	0.403269754768392	1	6.1063829787234	1	5	0.00213416825559009	0.0013636595501962	N	N
k141_28082	350	0.371428571428571	1	14.2439024390244	1	3	0.00538001455583268	0.000774721498614934	N	N
k141_13461	449	0.403118040089087	1	7.99572649572649	1	0	0	0	N	N
k141_2048	305	0.508196721311475	1	8.77955271565495	1	0	0	0	N	N
k141_23468	385	0.485714285714286	1	6.50623441396509	1	1	0.000265312310491207	0.000265312310491207	N	N
k141_1834	597	0.403685092127303	1	20.9399399399399	1	15	0.0129658791753073	0.00480647768402658	N	N
k141_19026	355	0.453521126760563	1	1.93351800554017	1	1	0.000287545185672035	0.000287545185672035	N	N
k141_5947	343	0.341107871720117	1	4.18803418803419	1	4	0.00117243200599941	0.000784925224630738	N	N
k141_6894	394	0.50761421319797	1	18.2824074074074	1	12	0.00358191642878266	0.00279529839251093	N	N
k141_23326	545	0.585321100917431	1	5.16197183098592	0.945422535211268	0	0	0	N	N
k141_22445	713	0.401122019635344	1	21.8961681087763	0.978986402966625	57	0.0386164650755166	0.0142031383987936	N	N
k141_16509	580	0.524137931034483	1	356.648418491484	0.993917274939173	0	0	0	N	N
k141_17263	367	0.408719346049046	1	5.140625	1	5	0.00128596338273758	0.00128596338273758	N	N
k141_16737	310	0.312903225806452	1	13.5727272727273	1	0	0	0	N	N
k141_23312	2545	0.458939096267191	1	65.1207062600321	0.977207062600321	26	0.00221289601403417	0.00177828066820467	N	N
k141_15932	362	0.475138121546961	1	4.99732620320856	1	0	0	0	N	N
k141_6195	370	0.378378378378378	1	6.98200514138817	1	2	0.000458774784590901	0.000458774784590901	N	N
k141_13755	465	0.486021505376344	1	7.05521472392638	1	1	0.00229877818365033	0.000208979834877303	N	N
k141_22902	309	0.501618122977346	1	7.40683229813665	1	0	0	0	N	N
k141_16950	327	0.348623853211009	1	6.46745562130177	1	0	0	0	N	N
k141_2594	438	0.595890410958904	1	5.19340659340659	1	2	0.00046685340802988	0.00046685340802988	N	N
k141_907	355	0.436619718309859	1	5.71967654986523	0.929919137466307	1	0.000575090371344068	0.000287545185672035	N	N
k141_11136	321	0.339563862928349	1	7.49101796407186	1	0	0	0	N	N
k141_21641	575	0.295652173913043	1	5.56616415410385	1	2	0.00105840049462529	0.000353071341020273	N	N
k141_19322	521	0.395393474088292	1	10.9928315412186	1	13	0.00314134040625934	0.00234146774798383	N	N
k141_3357	315	0.492063492063492	1	4.24074074074074	0.987654320987654	0	0	0	N	N
k141_10308	401	0.456359102244389	1	6.83253588516746	1	1	0.000254804892253932	0.000254804892253932	N	N
k141_9440	446	0.605381165919282	1	7.79956896551724	1	1	0.000229267653609328	0.000229267653609328	N	N
k141_18997	458	0.393013100436681	1	52.9585687382298	1	6	0.00209425392390098	0.00146942607292536	N	N
k141_2432	429	0.393939393939394	1	30.9125	1	7	0.00172281510856908	0.00125151221791135	N	N
k141_18774	316	0.468354430379747	1	2.86068111455108	1	0	0	0	N	N
k141_18301	332	0.623493975903614	1	8.19774011299435	1	1	0.000203527815468114	0.000203527815468114	N	N
k141_623	366	0.437158469945355	1	5.68766404199475	1	1	0.000278973377969074	0.000278973377969074	N	N
k141_14333	1305	0.377777777777778	1	14.1262411347518	1	47	0.0163673092938195	0.00698790567301456	N	N
k141_13776	534	0.363295880149813	1	7.45009074410163	1	2	0.000445632798573975	0.000318664794510999	N	N
k141_3422	523	0.432122370936902	1	7.01098901098901	1	14	0.00495880541581625	0.00327674689886469	N	N
k141_1300	378	0.447089947089947	1	13.8418491484185	0.91970802919708	12	0.0193275141945596	0.00518706099064156	N	N
k141_19335	886	0.420993227990971	1	33.9385796545105	1	15	0.00183822011225805	0.00168077733764828	N	N
k141_5451	372	0.5	1	11.8902743142145	1	3	0.000823529411764705	0.000823529411764705	N	N
k141_26394	1837	0.440936309199782	1	25.7133004926108	1	53	0.0170807587195649	0.00822481020090112	N	N
k141_17718	458	0.395196506550218	1	10.1437371663244	1	20	0.00897880326078158	0.00604157873281276	N	N
k141_24168	425	0.585882352941177	1	9.64208242950108	1	2	0.000640336848418213	0.000399820080963567	N	N
k141_20799	329	0.544072948328267	1	3.24035608308605	1	0	0	0	N	N
k141_482	316	0.449367088607595	1	2.38769230769231	1	0	0	0	N	N
k141_9079	357	0.364145658263305	1	8.18766756032172	0.991957104557641	23	0.011259559127346	0.00753688427443674	N	N
k141_16654	348	0.520114942528736	1	9.52908587257618	1	8	0.00614376760937081	0.00251873232930062	N	N
k141_3055	577	0.362218370883882	1	19.3360258481422	1	37	0.012331048596087	0.00886025914271035	N	N
k141_18981	306	0.630718954248366	1	2.46302250803859	1	0	0	0	N	N
k141_12672	366	0.37431693989071	1	11.5454545454545	0.966233766233766	3	0.000554323725055432	0.000554323725055432	N	N
k141_21502	390	0.407692307692308	1	27.7235023041475	1	15	0.00453661349440027	0.0036012751195846	N	N
k141_12551	521	0.335892514395393	1	6.05850091407678	1	4	0.00104349512185166	0.00065058986814712	N	N
k141_21805	360	0.641666666666667	1	3.12021857923497	0.827868852459016	1	0.000283584508183439	0.000283584508183439	N	N
k141_5737	343	0.518950437317784	1	3.07428571428571	1	0	0	0	N	N
k141_5396	301	0.375415282392027	1	8.01298701298701	1	9	0.00311951544598769	0.00311951544598769	N	N
k141_22253	369	0.596205962059621	1	5.8798955613577	1	0	0	0	N	N
k141_2854	347	0.365994236311239	1	4.94736842105263	1	2	0.00108353878741579	0.000540423814153761	N	N
k141_27504	317	0.511041009463722	1	3.72049689440994	1	0	0	0	N	N
k141_7636	337	0.409495548961424	1	14.5670391061452	1	0	0	0	N	N
k141_13277	500	0.39	1	8.84139264990329	1	1	0.000135550334357492	0.000135550334357492	N	N
k141_26925	993	0.446122860020141	1	11.9420702754036	1	3	0.000478366371296811	0.000341729461112805	N	N
k141_16478	609	0.413793103448276	1	5.54545454545455	1	4	0.00144615737653482	0.00112350063189843	N	N
k141_6754	307	0.433224755700326	1	4.87974683544304	1	0	0	0	N	N
k141_22871	1027	0.454722492697176	1	21.9173989455185	1	34	0.00833725393897436	0.00615305048700308	N	N
k141_16327	607	0.410214168039539	1	13.208269525268	1	32	0.0125434388529086	0.00870880059642546	N	N
k141_28180	273	0.234432234432234	1	1.64130434782609	0.547101449275362	0	0	0	N	N
k141_19913	335	0.656716417910448	1	4.14076246334311	1	0	0	0	N	N
k141_17666	335	0.573134328358209	1	4.83333333333333	1	5	0.00751115400436668	0.00141996013036737	N	N
k141_14703	312	0.474358974358974	1	4.64984227129338	1	0	0	0	N	N
k141_17685	314	0.509554140127389	1	4.08923076923077	1	8	0.00810612155381687	0.00322178121205816	N	N
k141_7747	358	0.310055865921788	1	3.32425068119891	1	1	0.00018886930244271	0.00018886930244271	N	N
k141_7195	2653	0.430833019223521	1	42.5145161290323	0.989677419354839	104	0.0405722775945375	0.0180026857441817	N	N
k141_2681	362	0.425414364640884	1	6.68096514745308	1	2	0.00111510160506365	0.000989655374902074	N	N
k141_23707	368	0.668478260869565	1	2.43466666666667	1	0	0	0	N	N
k141_1374	305	0.409836065573771	1	13.4179566563467	1	0	0	0	N	N
k141_24772	345	0.373913043478261	1	5.02824858757062	1	0	0	0	N	N
k141_4186	447	0.608501118568233	1	16.238683127572	1	8	0.00658502090907031	0.0026699261434031	N	N
k141_11744	307	0.49185667752443	1	2.21221864951768	0.733118971061093	6	0.00490297954323888	0.00208843327122897	N	N
k141_10972	335	0.316417910447761	1	1.79710144927536	0.907246376811594	3	0.000605164066702528	0.000605164066702528	N	N
k141_14698	444	0.556306306306306	1	9.05531914893617	1	1	0.000460586919331491	0.000230293459665746	N	N
k141_11325	380	0.478947368421053	1	20.484412470024	0.937649880095923	0	0	0	N	N
k141_13425	303	0.36963696369637	1	3.27476038338658	1	5	0.00763724183614515	0.00194385066698955	N	N
k141_15522	493	0.466531440162272	1	6.05940594059406	1	0	0	0	N	N
k141_5949	425	0.630588235294118	1	5.87214611872146	1	5	0.00399307123720932	0.00165326979006236	N	N
k141_5319	701	0.439372325249643	1	11.6258322237017	1	60	0.0473411753613997	0.0155259793690496	N	N
k141_10282	332	0.623493975903614	1	14.430985915493	1	0	0	0	N	N
k141_20873	637	0.540031397174254	1	10.4894259818731	1	2	0.000321691176470588	0.000321691176470588	N	N
k141_26410	347	0.412103746397695	1	6.69754768392371	1	0	0	0	N	N
k141_10486	318	0.371069182389937	1	7.84272997032641	0.98813056379822	24	0.0133907177373741	0.00913515739873892	N	N
k141_27841	1507	0.462508294625083	1	15.6246928746929	1	13	0.00177638238994691	0.00161879203304037	N	N
k141_26929	340	0.573529411764706	1	4.44092219020173	1	1	0.000198780811025709	0.000198780811025709	N	N
k141_19853	379	0.564643799472295	1	7.84061696658098	1	1	0.000178486435030937	0.000178486435030937	N	N
k141_20430	359	0.515320334261838	1	2.50546448087432	1	0	0	0	N	N
k141_4007	308	0.448051948051948	1	8.54037267080745	1	0	0	0	N	N
k141_3044	469	0.424307036247335	1	5.07407407407407	1	1	0.000287686996547757	0.000287686996547757	N	N
k141_15271	609	0.298850574712644	1	19.1928783382789	1	4	0.000560669929801948	0.000484462366527896	N	N
k141_12216	380	0.402631578947368	1	2.22857142857143	0.979220779220779	7	0.0017031299497336	0.00149825461116842	N	N
k141_14565	301	0.332225913621262	1	3.84935897435897	0.990384615384615	0	0	0	N	N
k141_21419	346	0.439306358381503	1	4.23931623931624	1	0	0	0	N	N
k141_24142	333	0.339339339339339	1	0.898809523809524	0.898809523809524	0	0	0	N	N
k141_8898	491	0.54989816700611	1	6.68700787401575	1	0	0	0	N	N
k141_8642	382	0.476439790575916	1	11.0421836228288	1	2	0.000444475310785471	0.000444475310785471	N	N
k141_216	354	0.494350282485876	1	11.9477806788512	0.950391644908616	6	0.00796757855504442	0.00224030985613557	N	N
k141_10155	463	0.58963282937365	1	1529.87789203085	1	1	0.00135076663634144	0.000596334346639448	N	N
k141_8689	508	0.423228346456693	1	10.6974169741697	1	0	0	0	N	N
k141_22897	330	0.396969696969697	1	7.73900293255132	1	0	0	0	N	N
k141_9148	348	0.316091954022989	1	11.0631868131868	1	1	0.00686965796139659	0.000514761432147777	N	N
k141_8981	388	0.466494845360825	1	10.5492610837438	1	10	0.00751457177940738	0.00295155429456126	N	N
k141_25370	355	0.380281690140845	1	8.86702127659575	1	1	0.000190452006094464	0.000190452006094464	N	N
k141_4207	449	0.32739420935412	1	7.00214592274678	0.995708154506438	0	0	0	N	N
k141_13359	336	0.583333333333333	1	3.5635838150289	1	0	0	0	N	N
k141_16143	1709	0.450555880631949	1	17.5706666666667	1	27	0.00455495210398751	0.00329494363604161	N	N
k141_22601	334	0.455089820359281	1	5.23495702005731	1	5	0.00192390420982492	0.00164946758900224	N	N
k141_868	632	0.376582278481013	1	22.7579710144928	1	50	0.0258825511097633	0.014760389707395	N	N
k141_11629	593	0.622259696458685	1	5.09405940594059	1	1	0.000518160284247928	0.000172720094749309	N	N
k141_7525	447	0.458612975391499	1	3.01969365426696	0.923413566739606	10	0.00227515565963556	0.00216325667497162	N	N
k141_10404	463	0.380129589632829	1	2.89429175475687	0.993657505285412	4	0.00147935368592948	0.000883928657125467	N	N
k141_499	311	0.601286173633441	1	7.74842767295597	1	2	0.000762117238325556	0.000544977689975817	N	N
k141_26737	423	0.553191489361702	1	4.07603686635945	1	2	0.00159860317676284	0.000948636445202178	N	N
k141_4008	388	0.646907216494845	1	13.9660194174757	0.912621359223301	34	0.0243584233919124	0.011107983016196	N	N
k141_24857	378	0.716931216931217	1	10.2010050251256	1	3	0.00162735998668406	0.000934811015449837	N	N
k141_3877	383	0.540469973890339	1	3.80661577608143	1	0	0	0	N	N
k141_26132	309	0.511326860841424	1	7.4622641509434	1	1	0.000329939668174963	0.000329939668174963	N	N
k141_2438	547	0.489945155393053	1	252.546954314721	1	1	0.00012396694214876	0.00012396694214876	N	N
k141_1204	458	0.548034934497817	1	4631.26963657679	1	27	0.239594292221052	0.0052452207004167	N	N
k141_21113	364	0.574175824175824	1	4.11229946524064	1	0	0	0	N	N
k141_15969	330	0.563636363636364	1	7.06470588235294	0.979411764705882	1	0.000610583446404342	0.000610583446404342	N	N
k141_5530	373	0.423592493297587	1	2.53645833333333	1	16	0.00539061745134911	0.00408379602519872	N	N
k141_5851	542	0.59409594095941	1	127.24710982659	0.773121387283237	6	0.00177805095072504	0.00103717387383892	N	N
k141_23716	310	0.37741935483871	1	5.76100628930818	1	1	0.000217833284925937	0.000217833284925937	N	N
k141_2870	484	0.456611570247934	1	7.89370078740158	1	1	0.000426495193727239	0.000292531959800094	N	N
k141_24496	467	0.5203426124197	1	6.41787941787942	1	0	0	0	N	N
k141_19666	305	0.281967213114754	1	10.4534161490683	1	5	0.00200389139926832	0.00174082429559401	N	N
k141_22324	331	0.344410876132931	1	5.29768786127168	0.991329479768786	1	0.000204137180185084	0.000204137180185084	N	N
k141_14899	304	0.5	1	9.7875	1	0	0	0	N	N
k141_20946	314	0.449044585987261	1	2.40557275541796	1	2	0.000430169199885289	0.000430169199885289	N	N
k141_12397	330	0.4	1	8.1865889212828	1	5	0.00185659360374022	0.00114102848957985	N	N
k141_24446	379	0.493403693931398	1	613.094400000001	1	3	0.000719049518903229	0.000614604331737453	N	N
k141_21622	367	0.346049046321526	1	12.1094147582697	1	0	0	0	N	N
k141_17473	788	0.458121827411168	1	17.9636150234742	1	18	0.00330086254712872	0.00232150223663652	N	N
k141_6963	310	0.538709677419355	1	3.45031055900621	0.990683229813665	1	0.000657771095658711	0.000328885547829356	N	N
k141_2845	366	0.60655737704918	1	9.67091836734694	0.872448979591837	5	0.0031488216651632	0.00183742675123086	N	N
k141_15706	1145	0.351965065502183	1	54.3301680058437	0.980277574872169	101	0.108894090494918	0.0306756245948782	N	N
k141_24984	344	0.447674418604651	1	21.4631578947368	1	3	0.00174477589430844	0.000875405550269615	N	N
k141_7399	439	0.587699316628702	1	7.38126361655773	1	0	0	0	N	N
k141_11108	802	0.364089775561097	1	5.05301204819277	1	14	0.00211200664604562	0.00193349223407028	N	N
k141_9934	326	0.395705521472393	1	6.25748502994012	1	0	0	0	N	N
k141_23397	373	0.337801608579088	1	3.21671018276762	1	2	0.000362669245647968	0.000362669245647968	N	N
k141_5567	318	0.474842767295597	1	4.72865853658537	1	0	0	0	N	N
k141_27205	964	0.350622406639004	1	10.8251953125	1	48	0.0144372841496068	0.0100385687562255	N	N
k141_8475	1163	0.376612209802236	1	17.6418495297806	1	55	0.0113661694829271	0.0092498294521908	N	N
k141_10233	321	0.370716510903427	1	14.7820895522388	1	3	0.00158676656809373	0.00134369413250793	N	N
k141_19161	453	0.593818984547461	1	8.52665245202559	1	0	0	0	N	N
k141_16235	433	0.346420323325635	1	5.24324324324324	1	3	0.000469140950792326	0.000469140950792326	N	N
k141_24757	351	0.54985754985755	1	4.66666666666667	1	0	0	0	N	N
k141_1650	434	0.555299539170507	1	10.7483731019523	1	7	0.00920573565805545	0.00224988450810164	N	N
k141_11665	355	0.591549295774648	1	6.31818181818182	1	4	0.00680399127655125	0.00105308756311057	N	N
k141_2187	402	0.664179104477612	1	3.75061124694377	1	0	0	0	N	N
k141_16031	317	0.517350157728707	1	8.2283950617284	1	0	0	0	N	N
k141_474	436	0.422018348623853	1	8.21598272138229	1	8	0.00272767915328356	0.00205776083630642	N	N
k141_15360	277	0.552346570397112	1	464.838235294118	1	0	0	0	N	N
k141_21517	383	0.274151436031332	1	9.33910891089109	1	3	0.000883184173339614	0.000529910504003767	N	N
k141_28296	272	0.128676470588235	1	3.29078014184397	0.641843971631206	0	0	0	N	N
k141_26465	325	0.52	1	12.6863905325444	1	1	0.000631988332523092	0.000465888834872793	N	N
k141_23464	318	0.490566037735849	1	7.53495440729483	1	0	0	0	N	N
k141_6347	374	0.601604278074866	1	7.78826530612245	1	3	0.00100001418459836	0.000726960666108739	N	N
k141_6232	1039	0.436958614051973	1	7.29908256880734	1	12	0.00143149093890435	0.00113553821685748	N	N
k141_17068	368	0.432065217391304	1	9.7025641025641	1	0	0	0	N	N
k141_11072	413	0.36319612590799	1	8.06264501160093	1	2	0.0230582836281365	0.000401712258329906	N	N
k141_2030	681	0.419970631424376	1	3.1173104434907	1	18	0.0041348097487239	0.00330867370811058	N	N
k141_24654	445	0.359550561797753	1	13.6223628691983	0.993670886075949	3	0.000756917308355362	0.000756917308355362	N	N
k141_6797	319	0.351097178683386	1	1.89263803680982	1	1	0.000211744776962168	0.000211744776962168	N	N
k141_19012	481	0.467775467775468	1	26.8358208955224	1	13	0.00396789641926391	0.00279947340066639	N	N
k141_10692	356	0.536516853932584	1	6.94117647058824	0.991978609625668	1	0.000287545185672035	0.000287545185672035	N	N
k141_24006	437	0.45766590389016	1	26.1322645290581	1	19	0.00811771098077047	0.00467621936847441	N	N
k141_23840	434	0.488479262672811	1	3.7847533632287	1	30	0.0103573922528498	0.00773199612134328	N	N
k141_575	463	0.375809935205184	1	13.9777777777778	0.991919191919192	18	0.0124860402981035	0.005515883731941	N	N
k141_27460	412	0.567961165048544	1	4.54292343387471	0.986078886310905	7	0.00345660717737259	0.00155595644610528	N	N
k141_10228	386	0.22279792746114	1	3.24129353233831	0.995024875621891	0	0	0	N	N
k141_6770	406	0.362068965517241	1	10.9882075471698	0.995283018867924	4	0.00100022227161591	0.000833518559679928	N	N
k141_20951	496	0.360887096774194	1	8.21428571428572	0.996138996138996	0	0	0	N	N
k141_7700	524	0.33969465648855	1	11.8778761061947	1	7	0.0316418018407031	0.00188474159276181	N	N
k141_25153	388	0.332474226804124	1	2.5	0.810606060606061	1	0.000263276666165187	0.000263276666165187	N	N
k141_25364	817	0.427172582619339	1	8.26002290950744	1	4	0.00107734931845675	0.000883731810179762	N	N
k141_14095	346	0.372832369942197	1	7.39166666666667	0.852777777777778	0	0	0	N	N
k141_10970	843	0.633451957295374	1	12.0665926748058	1	3	0.000445632798573975	0.000323952920949166	N	N
k141_26253	314	0.449044585987261	1	8.53333333333333	0.954545454545455	10	0.00763037053931902	0.00438179577765772	N	N
k141_17668	538	0.410780669144981	1	16.8854166666667	0.996527777777778	0	0	0	N	N
k141_18241	303	0.561056105610561	1	4.17741935483871	1	1	0.000222816399286988	0.000222816399286988	N	N
k141_23732	313	0.476038338658147	1	4.48456790123457	1	0	0	0	N	N
k141_21179	324	0.404320987654321	1	6.44807121661721	1	1	0.00094441446303292	0.000314804821010973	N	N
k141_9269	1116	0.653225806451613	1	10.8901006711409	0.903523489932886	4	0.000891343154314342	0.000646106226871138	N	N
k141_26796	414	0.572463768115942	1	2.87764705882353	1	0	0	0	N	N
k141_17062	494	0.378542510121458	1	9.591796875	1	6	0.00130730909521299	0.000962997234745372	N	N
k141_21854	329	0.638297872340426	1	8.2	1	1	0.00310063784549964	0.000310063784549964	N	N
k141_2726	388	0.420103092783505	1	6.20654911838791	1	0	0	0	N	N
k141_12366	953	0.554039874081847	1	25.0659851301115	1	5	0.00114766084295706	0.000609265568529294	N	N
k141_13049	572	0.396853146853147	1	4.7858347386172	1	7	0.00130538472244877	0.00120907300268835	N	N
k141_15376	1670	0.463473053892216	1	54.0506203473945	0.940942928039702	32	0.011052681125317	0.00497501967819631	N	N
k141_18623	347	0.515850144092219	1	3.93785310734463	1	0	0	0	N	N
k141_19326	415	0.628915662650602	1	6.03747072599532	1	0	0	0	N	N
k141_11348	739	0.418132611637348	1	11.3366708385482	1	10	0.00119332508635613	0.00110168285761712	N	N
k141_25910	369	0.609756097560976	1	10.5613577023499	1	0	0	0	N	N
k141_1540	400	0.4475	1	6.86556603773585	1	5	0.00118755959995682	0.00118095763257053	N	N
k141_4615	374	0.419786096256685	1	4.68586387434555	1	4	0.00248933907196212	0.0014806637642926	N	N
k141_573	554	0.402527075812274	1	9.34020618556701	1	1	0.000122409009303085	0.000122409009303085	N	N
k141_16346	396	0.348484848484849	1	5.88264058679707	1	1	0.000683526999316473	0.000170881749829118	N	N
k141_28299	323	0.48297213622291	1	2.55151515151515	0.690909090909091	0	0	0	N	N
k141_1772	338	0.618343195266272	1	1.77259475218659	0.746355685131195	1	0.000301880282904951	0.000301880282904951	N	N
k141_1400	1994	0.458375125376128	1	14.8650023116043	1	4	0.000510618957993961	0.000480008044005306	N	N
k141_8465	350	0.414285714285714	1	11.241847826087	0.989130434782609	4	0.00150875812771147	0.000972488149766513	N	N
k141_27670	515	0.320388349514563	1	4.53207547169811	1	6	0.00243696089284325	0.00118518206753501	N	N
k141_1040	643	0.483670295489891	1	8.31019202363368	1	9	0.0012700439243874	0.00100266424524301	N	N
k141_16049	431	0.563805104408353	1	6.11607142857143	1	0	0	0	N	N
k141_256	980	0.451020408163265	1	48.5495726495726	1	36	0.0237269188665814	0.00843952961739385	N	N
k141_6817	916	0.422489082969432	1	15.6568047337278	1	8	0.0013425231877563	0.00108693401660008	N	N
k141_10783	401	0.423940149625935	1	8.38657407407407	1	3	0.00398422195160693	0.000678376661195532	N	N
k141_2644	353	0.288951841359773	1	7.17355371900826	1	0	0	0	N	N
k141_5118	672	0.504464285714286	1	12.3272471910112	1	9	0.00416708594071455	0.00180482980849245	N	N
k141_23306	351	0.239316239316239	1	3.40443213296399	1	1	0.000192604006163328	0.000192604006163328	N	N
k141_23698	334	0.479041916167665	1	3.48979591836735	1	0	0	0	N	N
k141_9996	324	0.391975308641975	1	2.65243902439024	0.725609756097561	0	0	0	N	N
k141_22346	308	0.441558441558442	1	3.66037735849057	1	12	0.00515408510683384	0.00406054165207544	N	N
k141_9637	564	0.533687943262411	1	53.3352685050798	1	0	0	0	N	N
k141_2083	332	0.593373493975904	1	5.43604651162791	0.845930232558139	1	0.000307287093942055	0.000307287093942055	N	N
k141_6968	318	0.537735849056604	1	9.45592705167173	1	0	0	0	N	N
k141_3609	438	0.383561643835616	1	8.80777537796976	1	28	0.00839414489093271	0.00657184970906846	N	N
k141_8987	962	0.438669438669439	1	38.8127240143369	0.933691756272401	10	0.00458204712287596	0.00189137991653901	N	N
k141_15238	435	0.363218390804598	1	9.07472527472527	1	5	0.0020334119909889	0.00149894543054708	N	N
k141_3579	404	0.361386138613861	1	4.31026252983294	1	2	0.00171482902834303	0.000623945833770904	N	N
k141_17293	1007	0.450844091360477	1	16.1478102189781	1	19	0.00338151267481477	0.00272219564863452	N	N
k141_21206	309	0.59546925566343	1	4.82075471698113	1	0	0	0	N	N
k141_9869	1006	0.451292246520875	1	10.4953531598513	1	19	0.00500368513497013	0.003890482130947	N	N
k141_18749	301	0.46843853820598	1	10.1347962382445	1	2	0.000436068181121517	0.000436068181121517	N	N
k141_15687	381	0.488188976377953	1	8.99502487562189	1	6	0.00213503051906478	0.00177130724156259	N	N
k141_24344	306	0.46078431372549	1	2.93589743589744	0.580128205128205	7	0.00509676601886657	0.00185124097458987	N	N
k141_4702	323	0.547987616099071	1	4.63473053892216	1	1	0.00031577047997113	0.00031577047997113	N	N
k141_6886	608	0.445723684210526	1	20.7068452380952	1	12	0.00990412982684928	0.0025745336889677	N	N
k141_17476	333	0.378378378378378	1	11.9631728045326	1	2	0.000405844155844155	0.000405844155844155	N	N
k141_26744	318	0.465408805031447	1	6.33939393939394	0.993939393939394	7	0.00296766469586455	0.00250632202086932	N	N
k141_1460	447	0.58165548098434	1	201.028653295129	1	0	0	0	N	N
k141_6929	353	0.334277620396601	1	5.08719346049046	1	1	0.000388372718310279	0.000268873420368655	N	N
k141_5278	389	0.406169665809769	1	7.98762376237624	1	1	0.000173933209647496	0.000173933209647496	N	N
k141_2814	441	0.462585034013605	1	10.3027718550107	0.995735607675906	3	0.00107131309386651	0.00095247768091345	N	N
k141_2324	305	0.455737704918033	1	12.0679012345679	1	7	0.00155030785027824	0.00155030785027824	N	N
k141_2204	327	0.489296636085627	1	1.82634730538922	0.796407185628742	0	0	0	N	N
k141_3684	366	0.273224043715847	1	18.2954545454545	1	1	0.000184774575018477	0.000184774575018477	N	N
k141_23456	393	0.73027989821883	1	4.89081885856079	1	1	0.000162458539226968	0.000162458539226968	N	N
k141_26003	526	0.439163498098859	1	3.9537037037037	0.988888888888889	0	0	0	N	N
k141_24429	872	0.434633027522936	1	72.5969436485196	0.976122254059217	54	0.124523975528336	0.0132543894208655	N	N
