contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDepth	S1_meanCov	Specy
RNA_k49_114	435	0.328735632183908	3	39.4038913609278	0.368220092397953	0	0	0	1
RNA_k49_64	443	0.349887133182844	5	42.7170325928831	0.560715166501401	0	0	0	1
RNA_k49_90	235	0.668085106382979	5	1.42199595063286	0.635712161043327	77	0.0224743289347584	0.0163888120548693	0
RNA_k49_143	230	0.478260869565217	1	33.0678899082568	0.2	0	0	0	1
DNA_k41_474	214	0.397196261682243	5	0.811429692017766	0.467999918632047	375	0.180623289043772	0.117133166753127	0
DNA_k41_607	209	0.488038277511962	5	0.974494867897323	0.559575586128828	396	0.209908330554063	0.136209720107394	0
RNA_k49_115	214	0.537383177570093	5	2.20893998236199	0.752586673369049	3	0.00386250902267144	0.000986451513746799	0
DNA_k41_284	234	0.371794871794872	4	0.644992761817918	0.477209865443668	297	0.133665488120987	0.0894694374595719	0
DNA_k41_82	238	0.508403361344538	5	1.13917234238603	0.69434617462125	478	0.296430847315403	0.165703788245204	0
RNA_k49_138	491	0.395112016293279	5	65.6750056906286	0.773824935832196	0	0	0	1
DNA_k41_405	217	0.470046082949309	4	0.925892552183279	0.580738602773207	437	0.240531217831552	0.149902249796058	0
RNA_k49_133	296	0.496621621621622	5	3.25973941553865	0.822846630143313	377	0.819077596392036	0.130632258619324	0
DNA_k41_317	313	0.463258785942492	5	0.968252598305548	0.632288407136331	604	0.430004118131666	0.208164467324758	0
RNA_k49_80	206	0.451456310679612	5	11.0115394896268	0.956145166747577	183	1.42123124258143	0.0705345590003139	0
DNA_k41_562	240	0.491666666666667	5	0.757278254651687	0.529268626184917	450	0.261428330773023	0.154260947056969	0
DNA_k41_127	253	0.486166007905138	5	0.877709459206023	0.561024402499847	427	0.214888940674618	0.13584458973336	0
RNA_k49_51	350	0.38	5	40.2652135435658	0.419640849376638	0	0	0	1
DNA_k41_24	266	0.428571428571429	5	0.716494134398507	0.494299461858896	447	0.237984408930428	0.14090585942027	0
DNA_k41_465	228	0.675438596491228	4	2.39389432123859	0.75152158483206	841	1.0460583769738	0.400327626617486	0
DNA_k41_638	1913	0.665969681129117	1	4.76142659279778	0.2	0	0	0	0
DNA_k41_536	459	0.372549019607843	5	0.90365844045377	0.621223617282847	517	0.239808452835988	0.141879425492855	0
DNA_k41_476	271	0.453874538745387	5	0.890898539324028	0.620697737203539	461	0.249511553238512	0.149143436202681	0
RNA_k49_19	230	0.869565217391304	5	4.83363586741493	0.86345109717521	434	0.357659878370701	0.15339695559353	0
DNA_k41_23	208	0.557692307692308	1	1.25528455284553	0.2	0	0	0	0
RNA_k49_96	216	0.699074074074074	5	14.8002737298262	0.857379917692204	430	2.09650704263067	0.102487083147964	0
RNA_k49_47	301	0.481727574750831	4	36.555388740145	0.302515099223469	0	0	0	1
DNA_k41_501	1872	0.60042735042735	1	3.22859315589354	0.2	0	0	0	0
DNA_k41_308	232	0.366379310344828	4	0.691064445480373	0.445678266618584	378	0.176977492865405	0.113905733216783	0
DNA_k41_196	277	0.422382671480144	5	0.90362675650529	0.530628594061123	424	0.189536588999019	0.122044336153478	0
DNA_k41_152	270	0.422222222222222	5	0.779380406033937	0.59144510651108	442	0.260920638096507	0.142624801978827	0
RNA_k49_128	448	0.368303571428571	5	56.0107892992648	0.56719484968456	0	0	0	1
DNA_k41_278	261	0.337164750957854	5	0.8437701314541	0.594652659467794	452	0.227004801407511	0.13793105256004	0
DNA_k41_67	237	0.459915611814346	4	0.848127390634975	0.581697043652682	353	0.217205408448719	0.117945200120997	0
RNA_k49_54	236	0.427966101694915	2	49.7975322061192	0.34390499194847	0	0	0	1
DNA_k41_483	211	0.549763033175355	5	0.860420802150838	0.532116388147793	432	0.264322611505803	0.155137433306289	0
DNA_k41_212	250	0.48	5	1.00783570669067	0.684100871276444	467	0.24530583329	0.149003931361974	0
RNA_k49_123	260	0.4	3	11.0301154169533	0.435328288618818	0	0	0	1
DNA_k41_529	262	0.347328244274809	5	0.728801521625489	0.530461429708755	421	0.194725661115899	0.124525381551866	0
RNA_k49_77	303	0.346534653465347	1	30.1092495636998	0.2	0	0	0	1
RNA_k49_26	242	0.454545454545455	5	1.47977890850639	0.731376692195762	31	0.00799301730144264	0.00536968620847362	0
RNA_k49_118	462	0.411255411255411	5	72.8662686182222	0.677066257145362	0	0	0	1
DNA_k41_231	216	0.347222222222222	4	0.554747509113257	0.469230817533785	408	0.228296493156974	0.138365881090692	0
RNA_k49_37	210	0.423809523809524	3	26.3382962476632	0.431522397341513	0	0	0	1
DNA_k41_295	227	0.480176211453745	5	0.933996361482958	0.610018258866231	410	0.204059399734331	0.129172907245519	0
DNA_k41_241	221	0.497737556561086	5	0.633904006851122	0.516044684300008	431	0.229023286720446	0.142345526691077	0
DNA_k41_496	211	0.407582938388626	5	0.666786838787039	0.45502103387184	9	0.0264020731892377	0.0047512457285264	0
DNA_k41_580	205	0.570731707317073	1	1.26857142857143	0.198367346938776	0	0	0	0
DNA_k41_188	204	0.549019607843137	5	0.790972689338118	0.607718623076409	399	0.201235904667079	0.133509931612886	0
DNA_k41_595	1371	0.730123997082422	1	2.27318960751796	0.2	0	0	0	0
RNA_k49_92	422	0.417061611374408	3	35.9581540002836	0.268923712074774	0	0	0	1
DNA_k41_354	221	0.357466063348416	5	0.681997629032146	0.581454272022737	415	0.22428102620357	0.136699369552921	0
DNA_k41_214	222	0.373873873873874	5	0.815962094300412	0.569632101193692	404	0.198599533734154	0.131770026124904	0
DNA_k41_281	219	0.657534246575342	5	1.56283536544616	0.738198043672222	718	0.543545157520533	0.278451239071211	0
DNA_k41_80	216	0.263888888888889	5	0.55838314078301	0.445682288901023	356	0.149261697397403	0.106554691777629	0
DNA_k41_338	212	0.485849056603774	5	1.09683045560699	0.62795235787035	435	0.239951351156436	0.148692981555531	0
DNA_k41_79	200	0.525	5	0.950700784627633	0.627349810329902	421	0.239489317917204	0.145976494317685	0
DNA_k41_49	217	0.566820276497696	5	0.923696518248677	0.566867946882954	428	0.205068680159053	0.134956676238086	0
DNA_k41_226	714	0.53781512605042	5	1.05557067650602	0.64079632651701	761	0.308033433018091	0.189259974056994	0
RNA_k49_117	241	0.365145228215768	4	42.8823555416809	0.517187283003053	0	0	0	1
DNA_k41_115	203	0.45320197044335	5	0.846948229662334	0.541055631394394	422	0.229839416317064	0.143816122543438	0
DNA_k41_467	238	0.487394957983193	5	0.898471420071682	0.516127225421711	8	0.0222303360116511	0.00443927708336297	0
RNA_k49_91	365	0.402739726027397	3	47.6942765481942	0.538107322231034	0	0	0	1
DNA_k41_201	327	0.394495412844037	1	1.20206718346253	0.2	0	0	0	0
RNA_k49_23	255	0.407843137254902	5	9.53036812601483	0.897096978740194	370	2.57325029672931	0.145139807641044	0
DNA_k41_107	216	0.62962962962963	1	1.30390625	0.2	0	0	0	0
DNA_k41_200	411	0.345498783454988	5	0.789952092918337	0.518352000659789	533	0.213316531151796	0.137804315045184	0
DNA_k41_433	229	0.419213973799127	5	0.753045571823118	0.527413539349112	406	0.195210519699725	0.129122795191591	0
DNA_k41_512	207	0.526570048309179	5	1.03679197530826	0.509365350094822	432	0.295342843884857	0.154385638066407	0
DNA_k41_448	225	0.395555555555556	4	0.760559918755496	0.451451274765853	259	0.109357273383193	0.0732270395700986	0
RNA_k49_127	209	0.435406698564593	4	22.4600696105075	0.589082391837094	0	0	0	1
RNA_k49_21	211	0.398104265402844	5	2.70139811371296	0.848738812926133	146	0.0753801743482762	0.0394551018625351	0
DNA_k41_575	200	0.335	4	0.747428902503396	0.491873099677092	401	0.217274270561086	0.135962920563966	0
DNA_k41_542	332	0.521084337349398	5	1.0648868851881	0.605225900725363	594	0.39436544711944	0.210988739789193	0
DNA_k41_26	269	0.468401486988848	5	0.771593382229269	0.572778314161121	433	0.224282827778843	0.130508591674682	0
RNA_k49_83	335	0.585074626865672	5	1.62785049377606	0.744020219078582	5	0.00455776506976853	0.00122724249038866	0
DNA_k41_28	216	0.680555555555556	1	0.691803278688524	0.2	0	0	0	0
DNA_k41_511	311	0.604501607717042	5	0.708094126377178	0.531366700932777	437	0.186664495683831	0.127251381308512	0
RNA_k49_147	370	0.318918918918919	4	46.1265714820008	0.298352688172043	0	0	0	1
DNA_k41_113	212	0.570754716981132	4	0.857509483393195	0.469742891442064	517	0.487576385771541	0.215258166861778	0
DNA_k41_118	203	0.408866995073892	5	0.686191649392976	0.585029170630569	295	0.157125746648778	0.0977724178824387	0
DNA_k41_202	204	0.416666666666667	5	0.853718803683831	0.499945218778171	417	0.251624654930569	0.14403369830643	0
DNA_k41_510	213	0.469483568075117	4	1.14542034437771	0.509155090874124	401	0.220107424480582	0.138304795716523	0
DNA_k41_239	317	0.49211356466877	4	1.03608938975545	0.597870305134501	498	0.260177658710006	0.158090218342557	0
DNA_k41_423	259	0.312741312741313	5	0.739636348276206	0.529435826542864	282	0.10692061958428	0.0743253441010111	0
DNA_k41_608	239	0.510460251046025	5	2.64424535454199	0.764907157176607	938	3.90417154302746	0.505043844573439	0
RNA_k49_122	281	0.469750889679715	4	28.5793698242157	0.458806957776127	0	0	0	1
RNA_k49_141	268	0.328358208955224	1	29.836504854369	0.2	0	0	0	1
RNA_k49_68	222	0.418918918918919	5	1.48330593187141	0.617206521695245	5	0.00713831456492285	0.00155827131366199	0
RNA_k49_71	250	0.368	3	31.1589958967148	0.375116619090719	0	0	0	1
DNA_k41_436	260	0.446153846153846	4	0.892784893778623	0.568669623629908	427	0.198159031336224	0.128466371001524	0
DNA_k41_218	230	0.41304347826087	4	0.830881263684918	0.531583929619938	341	0.170513190009874	0.105314151911089	0
DNA_k41_78	204	0.455882352941176	5	0.735592769803296	0.507673223462697	493	0.295422249311588	0.167370958653209	0
DNA_k41_102	205	0.526829268292683	4	0.928110291085324	0.509470661619358	410	0.21317699268396	0.13627943670803	0
DNA_k41_235	285	0.421052631578947	5	0.711259663732031	0.479736130223206	477	0.236677517798128	0.149040383737291	0
RNA_k49_41	205	0.424390243902439	1	36.4734693877552	0.2	0	0	0	1
RNA_k49_140	470	0.414893617021277	4	17.9508968229031	0.397831609354414	0	0	0	1
DNA_k41_46	204	0.392156862745098	4	0.686849310437545	0.518048898490757	475	0.401066627533011	0.19579028899612	0
DNA_k41_640	403	0.727047146401985	1	1.9	0.2	0	0	0	0
RNA_k49_112	255	0.6	5	3.73345212243516	0.85882494720647	186	0.186794153982588	0.0647046542557179	0
DNA_k41_579	200	0.4	5	0.847384738438604	0.627484432646627	371	0.185167758725636	0.121522506483832	0
DNA_k41_38	367	0.367847411444142	5	0.856799641844406	0.555294893041776	10	0.018424055254035	0.00452299357756215	0
DNA_k41_439	211	0.677725118483412	1	0.801666666666666	0.2	0	0	0	0
RNA_k49_25	305	0.583606557377049	5	1.32130569416886	0.671505038015242	32	0.00858337294544455	0.00570251853458755	0
DNA_k41_362	242	0.512396694214876	5	2.01678391844438	0.752607732957878	840	1.69450292519292	0.37381817886762	0
DNA_k41_622	299	0.357859531772575	5	0.881628328322672	0.63188826229322	465	0.199129646198088	0.13057417124925	0
DNA_k41_124	360	0.297222222222222	5	1.25351065000081	0.682761826368643	558	0.34148024170285	0.188551731578225	0
RNA_k49_109	232	0.581896551724138	5	11.3199016572705	0.979883200238063	184	0.236511768752025	0.0666953731871213	0
RNA_k49_85	261	0.379310344827586	2	48.2071133574007	0.252707581227437	0	0	0	1
DNA_k41_552	257	0.43579766536965	5	0.867642070097559	0.551399507958439	463	0.213478504422699	0.139239501471	0
DNA_k41_377	203	0.655172413793103	5	0.729804461988927	0.515095467279933	618	0.354741935749173	0.209294487275428	0
DNA_k41_101	201	0.472636815920398	5	1.10497621569762	0.711835721508215	624	0.379262818094019	0.224577293500697	0
RNA_k49_95	361	0.493074792243767	5	52.215181527803	0.652665753588801	0	0	0	1
DNA_k41_324	320	0.359375	5	0.819896896447279	0.55246017280072	475	0.225856844781849	0.136079972214393	0
DNA_k41_129	205	0.585365853658537	4	0.727993319361244	0.506040234200612	413	0.214339748447153	0.139704394925999	0
DNA_k41_100	200	0.4	4	0.69303996971368	0.497469575965086	359	0.166136986387933	0.113285190929592	0
DNA_k41_460	255	0.36078431372549	5	1.46696260721661	0.770140152935917	653	0.426762682429939	0.221215199351323	0
RNA_k49_33	320	0.396875	3	27.4342944142165	0.337910447761194	0	0	0	1
RNA_k49_6	268	0.384328358208955	4	32.4570504580506	0.554248836570477	0	0	0	1
DNA_k41_225	282	0.450354609929078	4	1.06979709165176	0.595963155741057	519	0.384738574385174	0.182393214081673	0
RNA_k49_106	512	0.412109375	5	63.344584142168	0.433851426414071	0	0	0	1
RNA_k49_73	341	0.419354838709677	5	59.3782386952004	0.628241790510431	0	0	0	1
DNA_k41_97	278	0.482014388489209	5	0.836431416977399	0.535572806549219	487	0.297217664480454	0.162045873710428	0
DNA_k41_477	276	0.467391304347826	5	1.02726626614996	0.626569394768327	470	0.239863382654777	0.146449887604733	0
RNA_k49_44	543	0.353591160220994	4	25.0521004797716	0.396905414548255	0	0	0	1
DNA_k41_599	304	0.5625	5	0.756651945774573	0.600825143266735	463	0.249627930128707	0.157017163331158	0
DNA_k41_126	214	0.607476635514019	4	0.60560652409499	0.394679319204936	336	0.147401821868	0.101703172826802	0
DNA_k41_609	1156	0.686851211072664	1	2.60365469439194	0.2	0	0	0	0
DNA_k41_215	230	0.465217391304348	5	1.12104494014149	0.670390446376845	441	0.25365944945371	0.144981630844376	0
RNA_k49_111	963	0.39460020768432	5	31.8895032166161	0.31196913868209	0	0	0	1
RNA_k49_57	348	0.445402298850575	3	2.80727725485085	0.430955058579014	276	0.106201355888419	0.0702977236646688	0
DNA_k41_238	215	0.586046511627907	5	0.97931001083939	0.519404716630416	436	0.271118981496801	0.152618736786556	0
DNA_k41_355	237	0.392405063291139	5	0.801706300651788	0.524834921935769	501	0.241269171747024	0.152534234577314	0
