sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.36	GCA_003112285	42	11	4016	28	78.7451	412	15	29.3730	20958	21	11649	55.5825937589465	100	20668	21	11649	56.3624927424037	21.5986065415135	22.0389007160828
rand.100	GCA_003104595	119	89	9109	280	99.2482	669	92	58.0660	66557	106	60060	90.2384422374807	100	66557	106	60060	90.2384422374807	2.23267274666827	7.52888501585108
rand.67	GCA_003098055	629	496	8731	1428	99.0696	562	60	57.0560	259913	611	249369	95.9432579363095	100	259565	613	250053	96.3354073160865	1.67202820102864	1.99256448288482
rand.63	GCA_003112325	34	6	3536	22	66.4287	493	44	21.1972	22319	15	12347	55.320578878982	100	22319	15	12347	55.320578878982	24.9563152470989	19.7231058739191
rand.53	GCA_003190545	15	8	4996	24	57.2804	630	33	54.5336	13775	9	10282	74.6424682395644	100	13775	9	10282	74.6424682395644	2.81669691470054	22.540834845735
rand.3	GCA_003112285	35	11	4383	28	85.9412	281	8	40.4970	24187	21	18565	76.7561086534089	100	24187	21	18565	76.7561086534089	8.4880307603258	14.7558605862653
rand.73	GCA_003097875	210	165	8997	506	98.2205	610	52	56.6482	108300	197	96636	89.2299168975069	100	107991	199	97487	90.2732635127001	7.78120398922132	1.94553249807855
rand.24	GCA_003099235	268	240	8523	727	96.7753	457	61	69.0843	112645	260	108923	96.695814283812	100	112645	260	108923	96.695814283812	0.895734386790359	2.40845132939767
rand.90	GCA_003112285	64	4	4502	14	88.2745	488	49	14.6755	36135	14	12086	33.446796734468	100	36135	14	12086	33.446796734468	41.4473502144735	25.1058530510585
rand.34	GCA_003100995	38	2	571	6	6.4287	69	10	3.4538	17633	2	805	4.56530369194125	9.06327403737897	16962	2	805	4.74590260582478	49.8054474708171	45.4486499233581
rand.56	GCA_003188985	20	8	3445	24	41.7222	397	64	39.0771	13046	10	7574	58.0561091522306	91.7282305922248	13046	10	7574	58.0561091522306	22.8959067913537	19.0479840564158
rand.37	GCA_003104855	118	78	8772	255	97.9893	571	131	51.9409	64017	95	52871	82.5889997969289	100	63609	98	53984	84.8684934521844	8.16551116980301	6.96599537801255
rand.70	GCA_003112325	48	7	2568	20	48.2435	297	23	16.0372	23327	8	5068	21.7258970291936	95.2094683449183	23327	8	5068	21.7258970291936	48.6303425215416	29.6437604492648
rand.64	GCA_003112285	92	43	4697	114	92.0980	376	8	31.6994	51837	68	39991	77.1475972760769	100	51560	68	39991	77.5620636152056	10.1474010861133	12.2905352986811
rand.62	GCA_003112285	26	9	3327	20	65.2353	294	7	28.4851	15724	17	11877	75.5342152124142	100	14958	17	11877	79.4023265142399	5.7694878994518	14.8281855863083
rand.17	GCA_003099235	217	151	8392	434	95.2878	513	38	53.0715	101399	203	94225	92.9249795362873	100	100536	204	94711	94.2060555422933	2.50358080687515	3.29036365083154
rand.39	GCA_003188925	172	132	8944	443	99.9330	729	120	60.6033	86751	165	83779	96.5741028921857	100	86751	166	83992	96.8196332030755	0.387315419995159	2.79305137692937
rand.96	GCA_003112285	71	18	4838	54	94.8627	452	8	23.7347	42065	35	22537	53.5766076310472	100	41436	35	22537	54.3899025002413	26.416642533063	19.1934549666956
rand.80	GCA_003187595	466	336	8168	899	100.0000	576	56	47.9367	196993	438	181817	92.2961729604605	100	196993	441	182856	92.8236028691375	2.9346220424076	4.24177508845493
rand.99	GCA_003104855	192	137	8813	438	98.4473	467	32	58.3015	94881	180	89088	93.8944572675246	100	94576	180	89088	94.1972593469802	2.19506005751988	3.6076805954999
rand.7	GCA_003112285	25	8	3774	22	74.0000	315	9	31.6965	17371	18	14709	84.6756087732428	100	16668	18	14709	88.2469402447804	4.46364290856731	7.28941684665227
rand.49	GCA_003112285	34	11	4095	34	80.2941	359	6	30.8117	20661	22	15036	72.7747930884275	100	20661	23	15390	74.4881661100624	10.7497216978849	14.7621121920527
rand.9	GCA_003112285	36	3	4550	10	89.2157	500	41	20.3216	24255	7	9440	38.9198103483818	100	23896	7	9440	39.5045195848678	20.0451958486776	40.4502845664546
rand.20	GCA_003112285	81	35	4728	88	92.7059	378	68	30.9523	45667	70	40829	89.4059167451333	100	44503	70	40829	91.7443767835876	2.38410893647619	5.87151427993618
rand.21	GCA_003112285	187	69	4941	174	96.8824	501	13	24.6388	91924	155	73621	80.0889865541099	100	91611	158	74870	81.7259936033882	12.4799423649998	5.79406403161193
rand.85	GCA_003097875	53	30	8861	96	96.7358	626	60	55.6705	35094	38	28608	81.5182082407249	100	34712	38	28608	82.4153030652224	3.75662595067988	13.8280709840977
rand.87	GCA_003100015	133	92	8861	241	100.0000	684	148	53.3810	77256	123	71854	93.007662835249	100	77256	124	72219	93.4801180490836	0.455628041834938	6.06425390908149
rand.83	GCA_003112285	38	14	5062	40	99.2549	384	26	36.3880	25742	26	20737	80.5570662730169	100	25302	26	20737	81.9579479883013	6.73464548257055	11.3074065291281
rand.5	GCA_003099855	31	17	3390	40	40.4921	284	3	39.0897	13973	20	7791	55.7575323838832	93.0602006688963	13973	20	7791	55.7575323838832	2.31875760395048	41.9237100121663
rand.10	GCA_003187595	48	25	7387	82	90.4383	573	75	44.7821	34123	28	22982	67.3504674266624	100	34123	28	22982	67.3504674266624	18.4948568414266	14.154675731911
rand.51	GCA_003112285	30	5	4838	12	94.8627	517	34	29.3566	21014	11	11560	55.0109450842296	100	20745	11	11560	55.7242709086527	13.0441070137383	31.2316220776091
rand.48	GCA_003112285	93	30	4781	84	93.7451	326	33	26.2485	49698	82	44061	88.6574912471327	100	49698	82	44061	88.6574912471327	3.24359129140006	8.09891746146726
rand.68	GCA_003102495	192	124	8916	325	99.7427	626	106	46.5526	99756	180	93975	94.2048598580537	100	99756	183	95314	95.547135009423	0.828020369702073	3.62484462087494
rand.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.55	GCA_003102575	124	61	8755	163	98.0184	792	112	44.3845	67999	87	51522	75.7687613053133	100	67216	87	51522	76.6513925255891	13.508688407522	9.83991906688884
rand.94	GCA_003112285	14	6	2720	14	53.3333	220	42	40.5483	9009	6	5915	65.6565656565657	100	8449	6	5915	70.0082850041425	6.99491064031246	22.996804355545
rand.97	GCA_003112285	183	73	4853	202	95.1569	430	13	30.3629	92567	128	68285	73.7681895275854	100	92567	128	68285	73.7681895275854	15.3424006395368	10.8894098328778
rand.98	GCA_003112285	183	70	4993	178	97.9020	452	21	26.2883	86685	173	82281	94.9195362519467	100	86685	173	82281	94.9195362519467	0.78214223914172	4.29832150891158
rand.60	GCA_003112285	30	11	4753	30	93.1961	501	21	34.5154	19458	18	14251	73.2397985404461	100	19458	18	14251	73.2397985404461	11.419467571179	15.340733888375
rand.81	GCA_003099635	138	81	8647	234	98.5413	601	68	43.8179	64711	108	51432	79.4795320733724	100	64711	109	51844	80.1162089907435	8.53023442691351	11.353556582343
rand.13	GCA_003098715	56	19	8341	59	92.7602	758	77	39.9130	31967	26	19622	61.3820502393093	100	31967	26	19622	61.3820502393093	17.2146275846967	21.403322175994
rand.50	GCA_003112285	45	10	3588	32	70.3529	304	19	20.6341	27377	19	13606	49.6986521532673	100	27377	19	13606	49.6986521532673	25.9414837272163	24.3598641195164
rand.44	GCA_003112285	21	5	3916	16	76.7843	409	9	33.7961	14046	10	8806	62.6940054107931	100	14046	10	8806	62.6940054107931	8.41520717642033	28.8907874127866
rand.78	GCA_003112285	98	35	5061	92	99.2353	550	53	28.7763	48870	92	46812	95.7888275015347	100	48597	92	46812	96.3269337613433	1.42395621128876	2.24911002736794
rand.88	GCA_003099235	58	43	8262	140	93.8117	590	56	64.2559	36157	49	32764	90.6159249937771	100	35791	50	33065	92.3835601128775	2.67944455309994	4.93699533402253
rand.30	GCA_003187725	101	60	7821	163	90.0207	598	81	46.2447	52406	77	41240	78.6932793954891	100	52406	77	41240	78.6932793954891	13.1244513986948	8.18226920581612
rand.54	GCA_003104595	285	224	9178	628	100.0000	593	85	57.2211	131864	255	115765	87.7912091245526	100	131590	257	116687	88.6746713276085	6.54533019226385	4.77999848012767
rand.82	GCA_003104815	76	44	8731	124	98.1452	760	104	48.2410	45424	58	37040	81.5427967594223	100	45424	58	37040	81.5427967594223	6.6704825642832	11.7867206762945
rand.52	GCA_003187725	147	106	8688	304	100.0000	634	199	54.2890	74831	135	68740	91.8603252662667	100	74405	136	69059	92.8149989920032	2.32108057254217	4.86392043545461
rand.41	GCA_003112285	31	2	4009	4	78.6078	490	38	20.5020	20359	7	8534	41.9175794488924	100	20359	7	8534	41.9175794488924	27.5946755734565	30.4877449776512
rand.86	GCA_003098055	179	132	8269	429	93.8273	452	90	54.6217	95312	157	83431	87.5346231324492	100	94610	159	84161	88.9557129267519	3.75541697494979	7.28887009829828
rand.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.26	GCA_003112325	28	4	3788	12	71.1629	489	94	25.0380	17114	9	7519	43.9347902302209	100	17114	9	7519	43.9347902302209	22.1865139651747	33.8786958046044
rand.1	GCA_003097875	225	164	9023	527	98.5044	617	65	55.1803	110400	181	89585	81.1458333333333	100	109991	182	89948	81.7775999854533	9.55169059286669	8.67070942167996
rand.40	GCA_003108825	44	18	7997	47	90.8647	826	88	40.0612	30738	24	19879	64.6723924783655	100	30738	24	19879	64.6723924783655	15.0270024074436	20.3006051141909
rand.71	GCA_003112285	20	7	3056	20	59.9216	306	18	33.2222	11399	12	8404	73.7257654180191	100	10808	12	8404	77.7572168763879	12.379718726869	9.86306439674316
rand.22	GCA_003104755	94	79	7831	228	87.0208	513	61	62.1968	47488	85	44135	92.9392688679245	100	47210	85	44135	93.4865494598602	4.06481677610676	2.44863376403304
rand.45	GCA_003112285	37	9	4788	22	93.8824	462	53	29.2796	23057	16	13479	58.4594700091079	100	22747	16	13479	59.2561656482174	17.5012089506309	23.2426254011518
rand.92	GCA_003101195	52	22	6948	57	79.5876	678	59	36.2290	27950	33	19712	70.525939177102	100	27643	33	19712	71.3091922005571	22.9859277213038	5.70488007813913
rand.16	GCA_003102535	85	40	7739	98	86.6532	578	74	37.5788	47423	69	37656	79.4045083609219	100	47423	70	37966	80.0581996077853	6.33026168736689	13.6115387048479
rand.31	GCA_003190285	62	40	6129	116	72.0042	587	26	46.4608	27789	47	20341	73.1980279966893	100	27789	47	20341	73.1980279966893	5.5525567670661	21.2494152362445
rand.57	GCA_003101175	570	437	8701	1216	99.9770	659	76	51.6288	235783	545	223650	94.8541667550247	100	235783	547	224369	95.1591081630143	2.95992501579842	1.88096682118728
rand.69	GCA_003112285	190	71	5012	182	98.2745	432	10	26.7523	91981	170	83458	90.7339559256803	100	91981	172	84213	91.5547776171166	3.7583848838347	4.68683749904871
rand.46	GCA_003101315	613	390	8818	1055	100.0000	614	101	43.6904	266981	582	252388	94.5340679673835	100	266118	585	253511	95.2626278568154	2.01940492563449	2.71796721755011
rand.93	GCA_003112285	40	10	5086	26	99.7255	493	47	30.5670	26401	25	19106	72.3684708912541	100	26101	25	19106	73.2002605264166	13.9726447262557	12.8270947473277
rand.15	GCA_003100975	37	21	4061	60	46.8559	277	25	46.2687	16683	21	9589	57.4776718815561	100	16342	21	9589	58.6770285154816	14.8513033900379	26.4716680944805
rand.12	GCA_003104855	41	26	6853	80	76.5527	365	14	58.8894	23213	30	18413	79.3219316762159	100	22864	30	18413	80.5327151854444	13.5846745976207	5.88261021693491
rand.32	GCA_003104595	367	301	9176	813	99.9782	531	130	55.2824	155118	357	149076	96.1049007852087	100	154844	357	149076	96.2749606055126	0.505024411665935	3.22001498282142
rand.27	GCA_003112285	24	9	3582	26	70.2353	353	21	38.2724	14969	14	10689	71.4075756563565	100	14969	14	10689	71.4075756563565	7.92972142427684	20.6627029193667
rand.18	GCA_003099635	183	151	8765	410	99.8860	673	116	60.1816	78873	177	75871	96.193881302854	100	78873	177	75871	96.193881302854	1.22855730097752	2.57756139616853
rand.6	GCA_003101175	65	35	8569	106	98.4603	823	118	48.3070	39810	42	26331	66.1416729464959	100	39810	42	26331	66.1416729464959	19.2137653855815	14.6445616679226
rand.35	GCA_003112285	67	26	4837	78	94.8431	428	39	35.1239	39466	58	35373	89.6290477879694	100	39466	58	35373	89.6290477879694	6.57781381442254	3.79313839760806
rand.74	GCA_003104855	73	43	8577	133	95.8110	656	121	49.5839	44095	52	32444	73.5775031182674	100	43745	52	32444	74.1661904217625	13.7547148245514	12.0790947536861
rand.19	GCA_003099815	43	33	6293	82	75.1044	567	35	60.4636	23768	40	22733	95.6454055873443	100	23768	40	22733	95.6454055873443	2.77684281386738	1.57775159878829
rand.28	GCA_003099115	44	27	8398	71	95.2586	923	98	57.0347	29184	39	27072	92.7631578947368	100	28857	39	27072	93.8143258134941	3.68021623869425	2.50545794781163
rand.77	GCA_003101195	47	22	7962	59	91.2027	782	77	45.3490	28166	35	22103	78.4740467229994	100	28166	35	22103	78.4740467229994	9.56472342540652	11.9612298515941
rand.47	GCA_003112285	31	13	3656	38	71.6863	329	15	33.5903	18678	21	14035	75.1418781454117	100	18380	21	14035	76.3601741022851	5.44613710554951	18.1936887921654
rand.89	GCA_003112285	206	72	5040	188	98.8235	449	12	26.1230	96727	193	90950	94.0275207542878	100	96365	195	91725	95.1849737975406	1.92704820214808	2.88797800031131
rand.61	GCA_003104755	73	55	8593	200	95.4884	561	132	61.0482	44686	63	39481	88.3520565725283	100	44686	64	39865	89.2113861164571	1.8596428411583	8.92897104238463
rand.23	GCA_003104415	20	10	4078	36	44.3213	359	55	43.9053	12634	11	8221	65.0704448314073	89.348983806108	12235	11	8221	67.1924805884757	9.29301185124642	23.5145075602779
rand.72	GCA_003112285	240	94	4856	237	95.2157	324	18	29.3780	107914	225	101483	94.0406249420835	100	107914	226	101827	94.3593972978483	1.45393554126434	4.18666716088737
rand.79	GCA_003112285	60	16	4617	38	90.5294	475	18	24.0100	32249	45	25787	79.9621693695929	100	31934	45	25787	80.7509237802969	10.0206676269806	9.22840859272249
rand.42	GCA_003190355	328	170	8657	437	99.5286	795	121	38.6704	143637	311	135462	94.3085695189958	100	143637	311	135462	94.3085695189958	1.84840953236283	3.84302094864137
rand.76	GCA_003112285	158	70	5042	180	98.8627	439	26	29.5566	88674	141	80272	90.5248438099105	100	88674	142	80675	90.9793175000564	2.92193878701762	6.09874371292599
rand.95	GCA_003101215	76	54	8727	161	100.0000	625	84	61.9801	43948	71	42207	96.0385000455083	100	43658	72	42606	97.5903614457831	0.72380777864309	1.68583077557378
rand.91	GCA_003112285	33	1	345	2	6.7647	30	9	2.0885	16375	1	721	4.4030534351145	14.1372549019608	16072	1	721	4.48606271777003	32.727725236436	62.7862120457939
rand.59	GCA_003099235	149	89	8782	256	99.7161	730	114	46.2518	85201	132	76659	89.9742960763371	100	85201	132	76659	89.9742960763371	3.23118273259704	6.79452119106582
rand.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
