sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.23	GCA_003104415	13	10	4078	36	44.3213	359	55	61.4354	9029	11	8221	91.0510577029571	89.348983806108	8630	11	8221	95.260718424102	4.73928157589803	3.5527136788005e-15
rand.4	GCA_003112285	60	26	4614	70	90.4706	323	11	38.1645	35216	54	32724	92.9236710586097	100	35216	54	32724	92.9236710586097	7.07632894139028	0
rand.98	GCA_003112285	175	70	4993	178	97.9020	452	21	27.4690	82959	173	82281	99.1827288178498	100	82959	173	82281	99.1827288178498	0.817271182150219	0
rand.66	GCA_003112285	22	11	3979	28	78.0196	427	9	43.5710	13548	16	11351	83.7835842928846	100	13548	16	11351	83.7835842928846	11.2046058458813	5.01180986123413
rand.54	GCA_003104595	272	224	9178	628	100.0000	593	85	61.0188	123657	255	115765	93.6178299651455	100	123383	257	116687	94.5729962798765	5.0306768355446	0.396326884578904
rand.20	GCA_003112285	76	35	4728	88	92.7059	378	68	33.0968	42708	70	40829	95.6003559052168	100	41544	70	40829	98.2789331792798	1.7210668207202	0
rand.94	GCA_003112285	10	6	2720	14	53.3333	220	42	51.6983	7066	6	5915	83.7107274271158	100	6506	6	5915	90.9160774669536	9.08392253304642	0
rand.34	GCA_003100995	12	2	571	6	6.4287	69	10	12.3254	4941	2	805	16.2922485326857	9.06327403737897	4270	2	805	18.8524590163934	73.864168618267	7.28337236533959
rand.14	GCA_003188275	18	12	5350	25	59.7498	598	27	52.1491	11912	13	9496	79.7179314976494	100	11912	13	9496	79.7179314976494	14.6742780389523	5.60779046339825
rand.27	GCA_003112285	17	9	3582	26	70.2353	353	21	49.4647	11582	14	10689	92.2897599723709	100	11582	14	10689	92.2897599723709	5.28406147470212	2.42617855292696
rand.18	GCA_003099635	180	151	8765	410	99.8860	673	116	61.7738	76840	177	75871	98.7389380530973	100	76840	177	75871	98.7389380530973	1.26106194690265	2.44249065417534e-15
rand.24	GCA_003099235	260	240	8523	727	96.7753	457	61	71.4450	108923	260	108923	100	100	108923	260	108923	100	0	0
rand.30	GCA_003187725	86	60	7821	163	90.0207	598	81	53.6173	45200	77	41240	91.2389380530973	100	45200	77	41240	91.2389380530973	8.11504424778761	0.646017699115047
rand.6	GCA_003101175	55	35	8569	106	98.4603	823	118	56.0017	34340	42	26331	76.6773442050087	100	34340	42	26331	76.6773442050087	20.2620850320326	3.06057076295865
rand.64	GCA_003112285	80	43	4697	114	92.0980	376	8	36.8175	44631	68	39991	89.6036387264458	100	44354	68	39991	90.1632321774812	6.75700049600938	3.07976732650944
rand.68	GCA_003102495	185	124	8916	325	99.7427	626	106	48.3035	96140	180	93975	97.7480757229041	100	96140	183	95314	99.1408362804244	0.859163719575619	4.44089209850063e-16
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.79	GCA_003112285	53	16	4617	38	90.5294	475	18	27.3122	28350	45	25787	90.9594356261023	100	28035	45	25787	91.9814517567327	8.01854824326734	1.77635683940025e-15
rand.65	GCA_003112285	33	15	4374	36	85.7647	411	40	48.2221	18027	30	16919	93.8536639485217	100	17582	30	16919	96.2290979410761	3.7709020589239	0
rand.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.97	GCA_003112285	156	73	4853	202	95.1569	430	13	34.6103	81207	128	68285	84.0875786570123	100	81207	128	68285	84.0875786570123	12.7772236383563	3.13519770463137
rand.45	GCA_003112285	26	9	4788	22	93.8824	462	53	37.9782	17776	16	13479	75.8269576957696	100	17466	16	13479	77.1727928546891	16.3975724264285	6.4296347188824
rand.77	GCA_003101195	40	22	7962	59	91.2027	782	77	52.7766	24202	35	22103	91.3271630443765	100	24202	35	22103	91.3271630443765	4.96653169159574	3.70630526402776
rand.9	GCA_003112285	14	3	4550	10	89.2157	500	41	37.1832	13256	7	9440	71.2130356065178	100	12897	7	9440	73.1953167403272	26.8046832596728	0
rand.60	GCA_003112285	21	11	4753	30	93.1961	501	21	43.8410	15319	18	14251	93.0282655525818	100	15319	18	14251	93.0282655525818	6.97173444741824	3.5527136788005e-15
rand.17	GCA_003099235	207	151	8392	434	95.2878	513	38	55.8636	96331	203	94225	97.813787877215	100	95468	204	94711	99.2070641471488	0.792935852851217	0
rand.26	GCA_003112325	13	4	3788	12	71.1629	489	94	45.0247	9517	9	7519	79.0059892823369	100	9517	9	7519	79.0059892823369	20.9940107176631	3.5527136788005e-15
rand.35	GCA_003112285	59	26	4837	78	94.8431	428	39	38.6483	35867	58	35373	98.6226893802102	100	35867	58	35373	98.6226893802102	1.37731061978978	2.88657986402541e-15
rand.69	GCA_003112285	179	71	5012	182	98.2745	432	10	28.3887	86679	170	83458	96.2839903552187	100	86679	172	84213	97.1550202471187	2.84497975288132	0
rand.91	GCA_003112285	8	1	345	2	6.7647	30	9	8.2829	4129	1	721	17.4618551707435	14.1372549019608	3826	1	721	18.8447464715107	72.0334553058024	9.12179822268688
rand.1	GCA_003097875	204	164	9023	527	98.5044	617	65	60.3870	100881	181	89585	88.8026486652591	100	100472	182	89948	89.5254399235608	8.22716776813441	2.2473923083048
rand.56	GCA_003188985	15	8	3445	24	41.7222	397	64	50.9189	10012	10	7574	75.6492209348781	91.7282305922248	10012	10	7574	75.6492209348781	21.2544946064722	3.09628445864962
rand.46	GCA_003099855	592	399	8372	1039	100.0000	631	87	44.4728	256442	582	252388	98.419135710999	100	255579	585	253511	99.1908568387857	0.666721444250114	0.142421716964222
rand.21	GCA_003112285	173	69	4941	174	96.8824	501	13	27.1623	83384	155	73621	88.291518756596	100	83071	158	74870	90.1277220690734	9.36427874950344	0.507999181423122
rand.86	GCA_003098055	167	132	8269	429	93.8273	452	90	58.6656	88742	157	83431	94.0152351761286	100	88040	159	84161	95.5940481599273	3.21558382553385	1.19036801453885
rand.41	GCA_003112285	18	2	4009	4	78.6078	490	38	30.5497	13663	7	8534	62.4606601771207	100	13663	7	8534	62.4606601771207	33.6822074215033	3.85713240137598
rand.78	GCA_003112285	95	35	5061	92	99.2353	550	53	29.4347	47777	92	46812	97.9801996776692	100	47504	92	46812	98.5432805658471	1.45671943415291	2.44249065417534e-15
rand.43	GCA_003112285	196	67	4694	148	92.0392	413	21	21.0240	86910	185	79445	91.4106547002646	100	86548	186	79774	92.1731293617415	6.93719092295605	0.889679715302493
rand.25	GCA_003099235	136	120	8797	376	99.8865	546	73	67.8901	70106	134	69403	98.9972327618178	100	70106	134	69403	98.9972327618178	1.00276723818218	0
rand.29	GCA_003101175	64	45	8475	105	97.3802	673	50	55.1296	39496	54	35869	90.8167915738303	100	38612	54	35869	92.8959908836631	7.10400911633689	0
rand.82	GCA_003104815	62	44	8731	124	98.1452	760	104	56.9317	38490	58	37040	96.2327877370746	100	38490	58	37040	96.2327877370746	3.76721226292544	4.88498130835069e-15
rand.61	GCA_003104755	66	55	8593	200	95.4884	561	132	67.0336	40696	63	39481	97.0144485944565	100	40696	64	39865	97.9580302732455	2.04196972675447	8.88178419700125e-16
rand.87	GCA_003101075	125	81	8410	200	100.0000	723	87	50.1344	72533	123	71854	99.0638743744227	100	72533	124	72219	99.5670935987757	0	0.432906401224272
rand.85	GCA_003097875	43	30	8861	96	96.7358	626	60	64.4913	30294	38	28608	94.434541493365	100	29912	38	28608	95.6405456004279	4.35945439957208	8.88178419700125e-15
rand.67	GCA_003098055	620	496	8731	1428	99.0696	562	60	58.1660	254953	611	249369	97.8097923931078	100	254605	613	250053	98.212132519	1.3302959486263	0.457571532373674
rand.39	GCA_003188925	166	132	8944	443	99.9330	729	120	62.5941	83992	165	83779	99.7464044194685	100	83992	166	83992	100	0	0
rand.5	GCA_003099855	21	17	3390	40	40.4921	284	3	66.9855	8154	20	7791	95.5481972038263	93.0602006688963	8154	20	7791	95.5481972038263	0	4.45180279617365
rand.47	GCA_003112285	25	13	3656	38	71.6863	329	15	40.9156	15334	21	14035	91.5286291900352	100	15036	21	14035	93.3426443202979	6.65735567970205	1.77635683940025e-15
rand.74	GCA_003104855	64	43	8577	133	95.8110	656	121	56.2288	38884	52	32444	83.4379179096801	100	38534	52	32444	84.1957751595993	13.3777962318991	2.42642860850158
rand.44	GCA_003112285	12	5	3916	16	76.7843	409	9	50.7212	9359	10	8806	94.0912490650711	100	9359	10	8806	94.0912490650711	2.9490330163479	2.95971791858105
rand.16	GCA_003102535	73	40	7739	98	86.6532	578	74	45.3184	39324	69	37656	95.7583155324992	100	39324	70	37966	96.5466381853321	3.45336181466789	0
rand.92	GCA_003101195	48	22	6948	57	79.5876	678	59	39.5130	25627	33	19712	76.9188746244196	100	25320	33	19712	77.8515007898894	20.6832543443918	1.4652448657188
rand.90	GCA_003112285	31	4	4502	14	88.2745	488	49	26.7396	19832	14	12086	60.9419120613151	100	19832	14	12086	60.9419120613151	32.7299314239613	6.32815651472367
rand.36	GCA_003112285	26	11	4016	28	78.7451	412	15	45.3547	13573	21	11649	85.8247992337729	100	13283	21	11649	87.6985620718211	12.3014379281789	0
rand.15	GCA_003100975	25	21	4061	60	46.8559	277	25	70.4288	10960	21	9589	87.4908759124088	100	10619	21	9589	90.3004049345513	3.41840097937659	6.28119408607214
rand.22	GCA_003104755	86	79	7831	228	87.0208	513	61	66.5031	44413	85	44135	99.3740571454304	100	44135	85	44135	100	0	0
rand.13	GCA_003098715	34	19	8341	59	92.7602	758	77	55.7162	22900	26	19622	85.6855895196506	100	22900	26	19622	85.6855895196506	14.3144104803493	5.32907051820075e-15
rand.49	GCA_003112285	29	11	4095	34	80.2941	359	6	35.5821	17891	22	15036	84.0422558828461	100	17891	23	15390	86.0209043653233	12.4140629366721	1.56503269800458
rand.11	GCA_003098095	113	42	7417	115	82.5028	659	55	29.9306	56013	84	41951	74.8951136343349	100	55706	84	41951	75.3078662980648	22.5182206584569	2.17391304347826
rand.38	GCA_003101175	252	148	8445	437	97.0355	693	73	44.3793	112041	244	108741	97.0546496371864	100	111713	244	108741	97.33961132545	2.66038867454996	8.88178419700125e-16
rand.31	GCA_003190285	50	40	6129	116	72.0042	587	26	60.2108	21443	47	20341	94.8607937322203	100	21443	47	20341	94.8607937322203	5.1392062677797	3.5527136788005e-15
rand.100	GCA_003104595	107	89	9109	280	99.2482	669	92	63.9216	60460	106	60060	99.3384055573933	100	60460	106	60060	99.3384055573933	0	0.661594442606685
rand.57	GCA_003101175	557	437	8701	1216	99.9770	659	76	53.3155	228324	545	223650	97.9529090240185	100	228324	547	224369	98.2678124069305	1.7321875930695	0
rand.7	GCA_003112285	20	8	3774	22	74.0000	315	9	35.7254	15412	18	14709	95.4386192577213	100	14709	18	14709	100	0	0
rand.73	GCA_003097875	201	165	8997	506	98.2205	610	52	58.9179	104128	197	96636	92.8050092194222	100	103819	199	97487	93.900923723018	6.09907627698206	0
rand.72	GCA_003112285	229	94	4856	237	95.2157	324	18	30.7614	103061	225	101483	98.4688679519896	100	103061	226	101827	98.8026508572593	0.725783759132941	0.471565383607765
rand.28	GCA_003099115	42	27	8398	71	95.2586	923	98	58.4835	28461	39	27072	95.1196373985454	100	28134	39	27072	96.2252079334613	3.77479206653871	8.88178419700125e-16
rand.71	GCA_003112285	18	7	3056	20	59.9216	306	18	35.6659	10618	12	8404	79.1486155584856	100	10027	12	8404	83.8137030018949	13.3439712775506	2.84232572055451
rand.70	GCA_003112325	30	7	2568	20	48.2435	297	23	27.6354	13537	8	5068	37.4381325256704	95.2094683449183	13537	8	5068	37.4381325256704	47.3812513850927	15.1806160892369
rand.50	GCA_003112285	29	10	3588	32	70.3529	304	19	30.5566	18487	19	13606	73.5976632228052	100	18487	19	13606	73.5976632228052	26.4023367771948	7.105427357601e-15
rand.99	GCA_003104855	184	137	8813	438	98.4473	467	32	61.0880	90553	180	89088	98.3821629322054	100	90248	180	89088	98.7146529562982	1.2853470437018	5.10702591327572e-15
rand.12	GCA_003104855	38	26	6853	80	76.5527	365	14	62.5114	21868	30	18413	84.2006584964331	100	21519	30	18413	85.5662437845625	14.4337562154375	5.32907051820075e-15
rand.40	GCA_003108825	34	18	7997	47	90.8647	826	88	48.7818	25243	24	19879	78.7505447054629	100	25243	24	19879	78.7505447054629	12.3677851285505	8.88167016598661
rand.37	GCA_003104855	106	78	8772	255	97.9893	571	131	57.5466	57781	95	52871	91.5023969817068	100	57373	98	53984	94.0930402802712	5.90695971972879	0
rand.81	GCA_003099635	115	81	8647	234	98.5413	601	68	51.5930	54959	108	51432	93.5824887643516	100	54959	109	51844	94.3321385032479	5.66786149675212	0
