sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.38	GCA_003099235	655	169	8633	488	98.0243	528	89	17.7204	313903	245	109190	34.784630921017	100	313575	245	109190	34.8210157059715	3.55672486645938	61.6222594275692
rand.96	GCA_003112285	310	18	4838	54	94.8627	452	8	6.2590	159515	35	22537	14.1284518697301	100	158886	35	22537	14.1843837720126	10.4301197084702	75.3854965195171
rand.56	GCA_003188985	49	8	3445	24	41.7222	397	64	15.7453	32378	10	7574	23.3924269565755	91.7282305922248	32068	10	7574	23.6185605588125	16.2935013097169	60.0879381314706
rand.43	GCA_003112285	335	67	4694	148	92.0392	413	21	11.5659	157982	185	79445	50.2873745110202	100	157004	186	79774	50.8101704415174	5.50813992000204	43.6816896384805
rand.78	GCA_003112285	118	35	5061	92	99.2353	550	53	24.6823	56976	92	46812	82.1609098567818	100	56434	92	46812	82.9499946840557	1.7454017081901	15.3046036077542
rand.13	GCA_003099635	396	22	8364	64	95.3162	753	107	7.0841	204741	27	21534	10.5176784327516	100	204741	27	21534	10.5176784327516	6.31822644218794	83.1640951250604
rand.31	GCA_003189025	194	28	6727	74	80.6788	807	60	12.1116	95586	48	23630	24.7211934802168	100	95586	48	23630	24.7211934802168	1.96890758060804	73.3098989391752
rand.47	GCA_003112285	188	13	3656	38	71.6863	329	15	5.7204	109678	21	14035	12.7965499006182	100	109380	21	14035	12.8314134211007	10.4982629365515	76.6703236423478
rand.22	GCA_003104755	213	79	7831	228	87.0208	513	61	27.3274	108082	85	44135	40.8347365888862	100	107512	85	44135	41.0512314904383	7.38708237220031	51.5616861373614
rand.70	GCA_003112325	1019	7	2568	20	48.2435	297	23	0.6938	539203	8	5068	0.939905749782549	95.2094683449183	539203	8	5068	0.939905749782549	3.37349755101511	95.6865966992023
rand.46	GCA_003100315	969	417	8816	1103	100.0000	559	69	28.6638	422244	582	252388	59.7730222335901	100	421381	585	253511	60.1619437041537	2.21770796500079	37.6203483308455
rand.99	GCA_003101755	344	117	9036	299	99.9336	733	167	24.6416	181210	181	92001	50.7703769107665	100	180905	181	92001	50.8559741300683	2.46206572510434	46.6819601448274
rand.73	GCA_003097875	338	166	9043	512	98.7227	546	50	37.9955	166767	199	99230	59.5021796878279	100	165825	201	100081	60.3533845921906	4.82375998793909	34.8228554198703
rand.42	GCA_003190355	1301	170	8657	437	99.5286	795	121	10.3594	536178	311	135462	25.2643711603236	100	535666	311	135462	25.288519338543	54.3252698509892	20.3862108104677
rand.89	GCA_003101175	387	170	8703	479	100.0000	699	101	30.3876	186757	195	95660	51.2216409558946	100	186395	197	96435	51.7369028139167	1.33211727782398	46.9309799082593
rand.4	GCA_003112285	355	27	4614	72	90.4706	296	11	7.6799	181240	55	34000	18.7596557051424	100	181240	55	34000	18.7596557051424	3.64433899801368	77.596005296844
rand.87	GCA_003104855	326	88	8952	229	100.0000	746	94	24.3920	165091	125	72895	44.1544360383061	100	164761	126	73260	44.4644060184146	1.14468836678583	54.3909056147996
rand.91	GCA_003112285	613	1	345	2	6.7647	30	9	0.1145	298800	1	721	0.241298527443106	14.1372549019608	298224	1	721	0.241764579644831	3.74718332528569	96.0110520950695
rand.72	GCA_003112285	393	95	4856	239	95.2157	324	18	15.3829	207094	227	102773	49.6262566757125	100	207094	228	103117	49.7923648198403	1.44668604595015	48.7609491342096
rand.100	GCA_003104595	547	89	9109	280	99.2482	669	92	15.2275	253797	106	60060	23.6645823236681	100	253797	106	60060	23.6645823236681	35.5323348975756	40.8030827787562
rand.35	GCA_003112285	376	27	4837	80	94.8431	428	39	7.7184	185880	59	36986	19.897783516247	100	185880	59	36986	19.897783516247	4.02087368194534	76.0813428018076
rand.3	GCA_003193605	157	17	8998	53	98.1671	822	103	17.9159	92817	22	22645	24.3974702910027	100	92817	22	22645	24.3974702910027	3.95186226661064	71.6506674423866
rand.66	GCA_003112285	233	11	3979	28	78.0196	427	9	4.6929	125786	16	11351	9.02405673127375	100	125786	16	11351	9.02405673127375	6.45779339513141	84.5181498735948
rand.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.32	GCA_003104595	552	301	9176	813	99.9782	531	130	34.8291	246211	357	149076	60.5480664958105	100	245937	357	149076	60.6155234877225	0.855097037046073	38.5293794752315
rand.64	GCA_003097875	315	57	8517	179	92.9803	500	41	15.9191	163307	69	40814	24.99219261881	100	162443	69	40814	25.1251208116078	3.50953873050855	71.3653404578837
rand.67	GCA_003098055	789	498	8731	1431	99.0696	542	60	43.6793	340381	613	250248	73.5199673307265	100	340033	615	250932	73.7963668232201	3.43496072440028	22.7686724523796
rand.19	GCA_003188885	67	37	7041	104	79.0768	579	31	44.4383	36257	41	23390	64.5116805030753	100	35987	41	23390	64.9956928890988	6.51346319504265	28.4908439158585
rand.54	GCA_003104595	773	226	9178	632	100.0000	588	80	20.2607	377791	257	117130	31.0039148629798	100	377517	259	118052	31.2706447656662	4.42258229430728	64.3067729400265
rand.92	GCA_003101195	183	22	6948	57	79.5876	678	59	10.9128	92790	33	19712	21.2436684987606	100	91902	33	19712	21.4489347348262	28.2104850819351	50.3405801832387
rand.1	GCA_003097875	631	164	9023	527	98.5044	617	65	19.1793	317629	182	89937	28.3151097664256	100	316906	183	90300	28.4942538165892	6.0996005124548	65.4061456709561
rand.53	GCA_003112285	146	10	4818	30	94.4706	483	51	10.0540	80565	11	15029	18.6545025755601	100	79711	11	15029	18.854361380487	2.31837513015769	78.8272634893553
rand.80	GCA_003187595	710	336	8168	899	100.0000	576	56	29.5852	319187	438	181817	56.9625329352386	100	319187	441	182856	57.2880474455413	2.0878043278705	40.6241482265882
rand.26	GCA_003112325	391	4	3788	12	71.1629	489	94	2.2713	188660	10	9189	4.87066680801442	100	188379	10	9189	4.87793225359515	8.01840969534821	87.1036580510566
rand.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.40	GCA_003108825	200	18	7997	47	90.8647	826	88	11.2149	109800	24	19879	18.1047358834244	100	109800	24	19879	18.1047358834244	5.52367941712204	76.3715846994535
rand.98	GCA_003112285	221	70	4993	178	97.9020	452	21	21.7383	104829	173	82281	78.4906848295796	100	104266	173	82281	78.9145071260046	1.00320334528993	20.0822895287054
rand.90	GCA_003112285	592	4	4502	14	88.2745	488	49	1.6679	317949	14	12086	3.8012385634174	100	317949	14	12086	3.8012385634174	6.90267936052637	89.2960820760562
rand.27	GCA_003112285	129	10	4693	32	92.0196	521	25	11.1010	63463	15	12778	20.1345665978602	100	62493	15	12778	20.4470900740883	0.979309682684461	78.5736002432272
rand.23	GCA_003104415	195	10	4078	36	44.3213	359	55	5.9539	93166	11	8221	8.82403451903055	89.348983806108	92183	11	8221	8.91813024093379	3.8738162134016	87.2080535456646
rand.63	GCA_003112325	288	6	3536	22	66.4287	493	44	2.9807	158723	15	12347	7.77896083113348	100	158132	15	12347	7.80803379455139	3.3971618647712	88.7948043406774
rand.50	GCA_003112285	514	10	3588	32	70.3529	304	19	2.2870	247000	19	13606	5.5085020242915	100	247000	19	13606	5.5085020242915	3.36923076923077	91.1222672064777
rand.34	GCA_003100995	399	2	571	6	6.4287	69	10	0.3287	185299	2	805	0.434432997479749	9.06327403737897	184628	2	805	0.436011872522044	3.70095543471196	95.863032692766
rand.14	GCA_003188275	486	13	5476	26	61.1570	616	27	2.9852	215159	14	9919	4.61007905781306	100	214430	14	9919	4.6257519936576	48.9273888914797	46.4468591148627
rand.36	GCA_003112285	475	11	4016	28	78.7451	412	15	2.5207	244218	21	11649	4.76991867921283	100	243344	21	11649	4.78705043066605	2.40236044447367	92.8105891248603
rand.76	GCA_003112285	346	70	5042	180	98.8627	439	26	13.3231	196719	141	80272	40.8054127969337	100	196719	142	80675	41.0102735373807	6.71363721857065	52.2760892440486
rand.86	GCA_003098055	374	132	8269	429	93.8273	452	90	26.6447	195390	157	83431	42.6997287476329	100	194102	159	84161	43.3591616778807	4.23694758425982	52.4038907378595
rand.15	GCA_003100975	119	21	4061	60	46.8559	277	25	13.1935	58506	21	9589	16.3897719891977	100	58165	21	9589	16.4858591936732	3.51929854723631	79.9948422590905
rand.28	GCA_003099115	103	27	8398	71	95.2586	923	98	25.6239	64959	39	27072	41.6755184039163	100	64632	39	27072	41.886372075752	8.45246936502042	49.6611585592276
rand.24	GCA_003099235	361	240	8523	727	96.7753	457	61	48.6266	160036	260	108923	68.0615611487415	100	160036	260	108923	68.0615611487415	6.35731960308931	25.5811192481692
rand.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.51	GCA_003112285	220	5	4838	12	94.8627	517	34	5.7245	107765	11	11560	10.7270449589384	100	107496	11	11560	10.753888516782	6.4402396368237	82.8058718463943
rand.83	GCA_003112285	156	14	5062	40	99.2549	384	26	11.2722	83098	27	22296	26.8309706611471	100	82353	27	22296	27.0736949473608	37.3708304494068	35.5554746032324
rand.57	GCA_003101175	955	439	8702	1218	99.9885	609	71	28.7626	425368	547	224492	52.7759492956687	100	425368	549	225211	52.9449794060672	2.29565928795772	44.7593613059751
rand.49	GCA_003112285	155	11	4095	34	80.2941	359	6	7.4593	85343	22	15036	17.6183166750642	100	85343	23	15390	18.0331134363685	21.3796093411293	60.5872772225021
rand.82	GCA_003104815	260	45	8868	126	99.6853	804	116	16.1672	138070	59	37495	27.1565148113276	100	138070	59	37495	27.1565148113276	4.84681683204172	67.9966683566307
rand.16	GCA_003102535	522	40	7739	98	86.6532	578	74	6.3098	282434	69	37656	13.3326724119617	100	282088	70	37966	13.4589206205156	4.95909078018207	81.5819885993023
rand.88	GCA_003099235	164	43	8262	140	93.8117	590	56	25.5389	90971	49	32764	36.0158731903574	100	89328	50	33065	37.0152695683324	10.6562332079527	52.3284972237148
rand.20	GCA_003102955	132	59	8649	176	94.2568	664	115	41.0375	69780	71	42434	60.811120664947	100	67968	71	42434	62.4323210922787	11.4818738229755	26.0858050847458
rand.37	GCA_003104855	276	80	8810	263	98.4138	570	133	24.7534	140615	97	54698	38.899121715322	100	140207	100	55811	39.8061437731354	5.09817626794668	55.0956799589179
rand.81	GCA_003188925	513	94	8950	282	100.0000	531	80	14.3987	244849	109	54687	22.3349901367782	100	244849	111	55518	22.6743829870655	4.51666128920273	72.8089557237318
rand.48	GCA_003112285	676	31	4807	86	94.2549	356	33	4.8298	287675	83	45819	15.9273485704354	100	287675	83	45819	15.9273485704354	60.6545580950726	23.418093334492
