sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov
rand.93	GCA_002889555	143	1	11268	0	100.0000	461	0	16.0191	70341	1	11841	16.8337100695185	100
rand.95	GCA_002889555	128	1	11268	0	100.0000	460	0	18.2301	61810	2	12121	19.6100954538101	100
rand.75	GCA_002889555	64	1	11268	0	100.0000	460	0	30.6104	36811	1	11902	32.3327266306267	100
rand.42	GCA_002889555	103	1	11268	0	100.0000	461	0	19.8164	56862	1	11841	20.8241004537301	100
rand.78	GCA_002889555	329	1	11268	0	100.0000	457	2	7.8008	144434	1	11899	8.23836492792556	100
rand.30	GCA_002889555	157	1	11268	0	100.0000	461	0	14.8821	75715	1	11848	15.6481542626956	100
rand.35	GCA_002889555	133	1	11268	0	100.0000	460	0	15.8930	70899	1	11876	16.7505888658514	100
rand.14	GCA_002889555	77	1	11268	0	100.0000	460	0	26.5279	42476	1	11820	27.8274790469912	100
rand.44	GCA_002889555	118	1	11268	0	100.0000	461	0	17.9236	62867	1	11860	18.8652234081474	100
rand.71	GCA_002889555	132	1	11268	0	100.0000	460	0	16.8531	66860	1	11881	17.7699670954233	100
rand.20	GCA_002889555	168	1	11268	0	100.0000	461	0	14.8345	75958	1	11830	15.5743963769452	100
rand.90	GCA_002889555	134	1	11268	0	100.0000	461	0	17.4109	64718	1	11841	18.2963008745635	100
rand.8	GCA_002889555	105	1	11268	0	100.0000	460	0	20.8485	54047	1	11884	21.9882694691657	100
rand.55	GCA_002889555	134	1	11268	0	100.0000	460	0	17.2857	65187	1	11824	18.1385859143694	100
rand.28	GCA_002889555	130	1	11268	0	100.0000	462	0	16.3271	69014	1	11834	17.147245486423	100
rand.59	GCA_002889555	104	1	11268	0	100.0000	460	0	19.8303	56822	1	11939	21.0112280454753	100
rand.19	GCA_002889555	59	1	11268	0	100.0000	460	0	32.0450	35163	1	11953	33.9931177658334	100
rand.89	GCA_002889555	220	2	11268	2	100.0000	460	0	11.8428	97815	2	12277	12.5512446966212	100
rand.16	GCA_002889555	111	1	11268	2	100.0000	461	0	19.7312	57741	1	11945	20.687206664242	100
rand.74	GCA_002889555	162	1	11268	0	100.0000	460	0	14.1814	79456	1	11935	15.0208920660491	100
rand.73	GCA_002889555	151	1	11268	0	100.0000	460	0	15.1275	74487	1	11820	15.8685408192033	100
rand.56	GCA_002889555	108	1	11268	0	100.0000	459	0	20.3188	55456	1	11863	21.3917339873053	100
rand.88	GCA_002889555	95	1	11268	0	100.0000	459	0	20.7289	54359	1	11883	21.8602255376295	100
rand.21	GCA_002889555	162	1	11268	0	100.0000	461	0	13.4076	84042	1	11844	14.0929535232384	100
rand.81	GCA_002889555	126	1	11268	0	100.0000	460	0	17.5110	64348	1	11881	18.4636663144154	100
rand.5	GCA_002889555	150	1	11268	0	100.0000	460	0	15.2096	74085	1	11842	15.9843423095093	100
rand.32	GCA_002889555	169	1	11268	0	100.0000	461	0	13.9885	80552	1	11848	14.7085112722217	100
rand.85	GCA_002889555	155	1	11268	0	100.0000	459	0	14.4131	78179	1	11833	15.1357781501426	100
rand.60	GCA_002889555	57	1	11268	0	100.0000	460	0	33.5018	33634	1	11945	35.5146577867634	100
rand.77	GCA_002889555	39	1	11268	0	100.0000	460	0	42.2989	26639	1	11939	44.8177484139795	100
rand.100	GCA_002889555	113	1	11268	0	100.0000	461	0	19.6214	57427	1	11841	20.6192209239556	100
rand.79	GCA_002889555	155	1	11268	2	100.0000	461	0	14.7666	77154	1	11945	15.4820229670529	100
rand.17	GCA_002889555	140	1	11268	0	100.0000	460	0	17.2010	65508	1	11876	18.1290834707211	100
rand.18	GCA_002889555	149	1	11268	0	100.0000	460	0	14.6072	77140	1	11849	15.3603837179155	100
rand.65	GCA_002889555	193	1	11268	0	100.0000	461	0	12.4794	90293	1	11841	13.1139733977163	100
rand.38	GCA_002889555	175	1	11268	0	100.0000	462	0	13.0930	86061	1	11869	13.7913805324131	100
rand.36	GCA_002889555	185	1	11268	0	100.0000	461	0	13.0442	86383	1	11851	13.7191345519373	100
rand.49	GCA_002889555	195	1	11224	1	99.6095	461	0	11.9210	94153	1	11761	12.4913704289826	100
rand.10	GCA_002889555	141	1	11268	0	100.0000	460	0	16.8124	67022	1	11881	17.7270150099967	100
rand.9	GCA_002889555	156	1	11268	0	100.0000	461	0	15.3620	73350	2	12712	17.3306066802999	100
rand.61	GCA_002889555	116	1	11268	0	100.0000	461	0	19.4871	57823	1	11841	20.4780104802587	100
rand.15	GCA_002889555	138	1	11268	0	100.0000	464	0	15.7797	71408	1	11843	16.5849764732243	100
rand.34	GCA_002889555	83	1	11268	0	100.0000	460	0	26.1791	43042	1	11837	27.5010454904512	100
rand.57	GCA_002889555	156	1	11268	0	100.0000	462	0	14.5382	77506	1	11829	15.2620442288339	100
rand.97	GCA_002889555	73	1	11268	0	100.0000	460	0	27.7537	40600	1	11820	29.1133004926108	100
rand.45	GCA_002889555	227	1	11268	0	100.0000	461	0	10.8038	104297	1	11901	11.4106829534886	100
rand.31	GCA_002889555	128	1	11268	0	100.0000	460	0	17.7524	63473	1	11888	18.7292234493407	100
