sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov
rand.43	GCF_002889555	64	1	11268	0	100.0000	460	0	27.2102	41411	1	11881	28.6904445678684	100
rand.4	GCF_002889555	67	1	11268	0	100.0000	461	0	26.4495	42602	1	11841	27.7944697432045	100
rand.51	GCF_002889555	57	1	11268	0	100.0000	461	0	29.6176	38045	1	11901	31.2813773163359	100
rand.10	GCF_002889555	59	1	11268	0	100.0000	460	0	30.6412	36774	1	11881	32.3081524990482	100
rand.27	GCF_002889555	64	1	11268	0	100.0000	460	0	26.5717	42406	1	11902	28.0667830024053	100
rand.23	GCF_002889555	66	1	11268	0	100.0000	461	0	28.1117	40083	1	11834	29.5237382431455	100
rand.76	GCF_002889555	102	1	11268	0	100.0000	462	0	19.2231	58617	1	11839	20.1972124127813	100
rand.80	GCF_002889555	93	1	11268	0	100.0000	463	0	20.2378	55678	1	11834	21.2543554006969	100
rand.47	GCF_002889555	71	1	11268	0	100.0000	461	0	25.1957	44722	1	11852	26.5014981440902	100
rand.67	GCF_002889555	77	1	11268	0	100.0000	461	0	24.4229	46137	1	11841	25.664867676702	100
rand.65	GCF_002889555	74	1	11268	0	100.0000	461	0	24.3459	46283	1	11841	25.5839076982909	100
rand.3	GCF_002889555	58	1	11268	0	100.0000	459	0	31.8710	35355	1	11832	33.4662706830717	100
rand.32	GCF_002889555	71	1	11268	0	100.0000	461	0	26.9389	41828	1	11848	28.3255235727264	100
rand.36	GCF_002889555	65	1	11268	0	100.0000	461	0	27.3502	41199	1	11851	28.7652612927498	100
rand.33	GCF_000854045	60	1	11826	0	100.0000	497	14	28.1088	42026	1	11874	28.2539380383572	100
rand.16	GCF_000854045	67	1	11826	2	100.0000	495	17	28.3270	42140	1	11945	28.3459895586141	100
rand.70	GCF_002889555	61	1	11268	0	100.0000	461	0	29.7466	37880	1	11846	31.272439281943	100
rand.46	GCF_002889555	68	1	11268	0	100.0000	461	0	27.0145	41711	1	11914	28.5632087458944	100
rand.31	GCF_002889555	69	1	11268	0	100.0000	460	0	26.9918	41746	1	11888	28.4769798304029	100
rand.63	GCF_002889555	39	1	11268	0	100.0000	460	0	40.9999	27483	1	11890	43.2631081031911	100
rand.59	GCF_002889555	55	1	11268	0	100.0000	460	0	28.9272	38953	1	11939	30.6497573999435	100
rand.92	GCF_002889555	69	1	11268	0	100.0000	462	0	25.9961	43345	1	11832	27.2972661206598	100
rand.24	GCF_002889555	79	1	11268	0	100.0000	460	0	23.2618	48440	1	11860	24.4838976052849	100
rand.12	GCF_002889555	56	1	11268	0	100.0000	461	0	31.1271	36200	1	11901	32.8756906077348	100
rand.40	GCF_000854045	53	1	11826	0	100.0000	495	17	32.4737	36374	1	11863	32.6139550228185	100
rand.49	GCF_002889555	89	1	11224	1	99.6095	461	0	20.8753	53767	1	11761	21.8740119404095	100
rand.8	GCF_002889555	61	1	11268	0	100.0000	460	0	29.7136	37922	1	11884	31.3380095986499	100
rand.20	GCF_002889555	54	1	11268	0	100.0000	461	0	32.0669	35139	1	11830	33.6662967073622	100
rand.28	GCF_002889555	72	1	11268	0	100.0000	462	0	23.2531	48458	1	11834	24.4211482108217	100
rand.35	GCF_002889555	87	1	11268	0	100.0000	460	0	21.5730	52232	1	11876	22.7370194516771	100
rand.83	GCF_002889555	95	1	11268	0	100.0000	460	0	20.3027	55500	1	11804	21.2684684684685	100
rand.75	GCF_002889555	34	1	11268	0	100.0000	460	0	43.4153	25954	1	11902	45.858056561609	100
rand.44	GCF_002889555	67	1	11268	0	100.0000	461	0	25.7172	43815	1	11860	27.0683555859865	100
rand.100	GCF_002889555	63	1	11268	0	100.0000	461	0	28.5468	39472	1	11841	29.9984799351439	100
rand.54	GCF_002889555	76	1	11268	0	100.0000	459	0	23.2110	48546	1	11833	24.3748197585795	100
rand.38	GCF_002889555	80	1	11268	0	100.0000	462	0	22.1271	50924	1	11869	23.3072814390071	100
rand.73	GCF_002889555	75	1	11268	0	100.0000	460	0	24.3396	46295	1	11820	25.531914893617	100
rand.62	GCF_002889555	87	1	11268	0	100.0000	460	0	21.8085	51668	1	11822	22.880699852907	100
rand.94	GCF_002889555	81	1	11268	0	100.0000	459	0	22.9486	49101	1	11832	24.0972688947272	100
rand.58	GCF_002889555	68	1	11268	0	100.0000	461	0	26.5111	42503	1	11841	27.859209938122	100
rand.90	GCF_002889555	52	1	11268	0	100.0000	461	0	33.3274	33810	1	11841	35.0221827861579	100
rand.22	GCF_002889555	75	1	11268	0	100.0000	460	0	25.6499	43930	1	11848	26.9701798315502	100
rand.87	GCF_000854045	31	1	11826	2	100.0000	494	17	50.2360	23728	1	11940	50.3202966958867	100
rand.18	GCF_002889555	87	1	11268	0	100.0000	460	0	21.3074	52883	1	11849	22.4060662216591	100
rand.74	GCF_002889555	86	1	11268	0	100.0000	460	0	21.4792	52460	1	11935	22.7506671749905	100
rand.13	GCF_002889555	87	1	11268	0	100.0000	460	0	22.0868	51017	1	11856	23.2393123860674	100
rand.84	GCF_002889555	36	1	11268	0	100.0000	460	0	43.6575	25810	1	11939	46.2572646261139	100
rand.95	GCF_000854045	51	2	11826	4	100.0000	488	7	36.2457	33386	2	12121	36.3056370933924	100
rand.37	GCF_002889555	71	1	11268	0	100.0000	460	0	24.6737	45668	1	11901	26.0598230708592	100
rand.86	GCF_002889555	57	1	11268	0	100.0000	460	0	30.2286	37276	1	11951	32.0608434381371	100
rand.1	GCF_002889555	78	1	11268	0	100.0000	460	0	25.1557	44793	1	11901	26.5688835309088	100
rand.98	GCF_002889555	84	1	11268	0	100.0000	461	0	22.3523	50411	1	11840	23.4869373747793	100
rand.55	GCF_002889555	51	1	11268	0	100.0000	460	0	32.7482	34408	1	11824	34.364101371774	100
rand.7	GCF_002889555	36	1	11268	0	100.0000	460	0	42.3275	26621	1	11865	44.5700762555877	100
rand.97	GCF_002889555	49	1	11268	0	100.0000	460	0	35.3761	31852	1	11820	37.109129724978	100
rand.21	GCF_002889555	90	1	11268	0	100.0000	461	0	19.9752	56410	1	11844	20.9962772558057	100
rand.26	GCF_002889555	69	1	11268	0	100.0000	460	0	25.9991	43340	1	11858	27.3604060913706	100
rand.9	GCF_002889555	54	1	11268	0	100.0000	461	0	32.4661	34707	2	12712	36.6266171089406	100
rand.29	GCF_002889555	101	1	11268	0	100.0000	462	0	18.5445	60762	1	11866	19.5286527764063	100
rand.93	GCF_002889555	73	1	11268	0	100.0000	461	0	24.5624	45875	1	11841	25.8114441416894	100
