sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov
rand.33	GCF_002889555	189	1	11268	0	100.0000	461	0	12.4122	90782	1	11874	13.0796854001895	100
rand.45	GCF_002889555	281	1	11268	0	100.0000	461	0	9.0329	124744	1	11901	9.54033861348041	100
rand.3	GCF_002889555	109	1	11268	0	100.0000	459	0	21.0306	53579	1	11832	22.0832788965826	100
rand.11	GCF_002889555	79	1	11268	0	100.0000	460	0	25.6926	43857	1	11939	27.2225642428803	100
rand.10	GCF_002889555	264	1	11268	0	100.0000	460	0	10.0615	111991	1	11881	10.6088882142315	100
rand.21	GCF_002889555	212	1	11268	0	100.0000	461	0	11.0700	101789	1	11844	11.6358349133993	100
rand.28	GCF_002889555	153	1	11268	0	100.0000	462	0	14.4893	77768	1	11834	15.2170558584508	100
rand.81	GCF_002889555	159	1	11268	0	100.0000	460	0	14.7926	76173	1	11881	15.597390151366	100
rand.46	GCF_002889555	211	1	11268	0	100.0000	461	0	11.7903	95570	1	11914	12.4662551009731	100
rand.19	GCF_002889555	77	1	11268	0	100.0000	460	0	27.8236	40498	1	11953	29.5150377796434	100
rand.92	GCF_002889555	170	1	11268	0	100.0000	462	0	13.8739	81217	1	11832	14.5683785414384	100
rand.93	GCF_002889555	190	1	11268	0	100.0000	461	0	12.8309	87819	1	11841	13.4834147507942	100
rand.73	GCF_002889555	184	1	11268	0	100.0000	460	0	12.8970	87369	1	11820	13.5288260138035	100
rand.32	GCF_002889555	221	1	11268	0	100.0000	461	0	11.1865	100729	1	11848	11.7622531743589	100
rand.97	GCF_002889555	83	1	11268	0	100.0000	460	0	25.9070	43494	1	11820	27.176162229273	100
rand.8	GCF_002889555	126	1	11268	0	100.0000	460	0	18.2593	61711	1	11884	19.2575067654065	100
rand.80	GCF_002889555	282	1	11268	0	100.0000	463	0	8.7614	128610	1	11834	9.20146178368712	100
rand.90	GCF_002889555	156	1	11268	0	100.0000	461	0	15.4012	73163	1	11841	16.1844101526728	100
rand.9	GCA_000854045	210	1	413	2	3.4923	31	14	0.4911	81455	1	440	0.540175557056043	3.72061016949153
rand.44	GCF_002889555	152	1	11268	0	100.0000	461	0	15.0314	74963	1	11860	15.8211384282913	100
rand.79	GCF_002889555	227	1	11268	2	100.0000	461	0	10.8916	104604	1	11945	11.4192573897748	100
rand.100	GCF_002889555	152	1	11268	0	100.0000	461	0	15.6945	71796	1	11841	16.4925622597359	100
rand.68	GCF_002889555	302	1	11268	0	100.0000	460	0	8.7006	129508	1	11900	9.18862155233654	100
rand.56	GCF_002889555	133	1	11268	0	100.0000	459	0	17.4209	64681	1	11863	18.3407801363615	100
rand.12	GCF_002889555	204	1	11268	0	100.0000	461	0	12.4138	90770	1	11901	13.1111600749146	100
rand.43	GCF_002889555	162	1	11268	0	100.0000	460	0	14.5857	77254	1	11881	15.3791389442618	100
rand.66	GCF_002889555	266	1	11268	0	100.0000	461	0	9.3475	120545	1	11845	9.82620598116886	100
rand.99	GCF_002889555	167	1	11268	0	100.0000	462	0	13.8061	81616	1	11870	14.5437169182513	100
rand.38	GCF_002889555	215	1	11268	0	100.0000	462	0	11.1002	101512	1	11869	11.6922137284262	100
rand.15	GCF_002889555	168	1	11268	0	100.0000	464	0	13.7882	81722	1	11843	14.4918137098945	100
rand.27	GCF_002889555	159	1	11268	0	100.0000	460	0	14.4009	78245	1	11902	15.2111956035529	100
rand.34	GCF_002889555	114	1	11268	0	100.0000	460	0	20.8903	53939	1	11837	21.9451602736424	100
rand.57	GCF_002889555	178	1	11268	0	100.0000	462	0	13.3862	84176	1	11829	14.0526991066337	100
rand.74	GCF_002889555	216	1	11268	0	100.0000	460	0	11.2343	100300	1	11935	11.8993020937188	100
rand.13	GCF_002889555	392	1	11268	0	100.0000	460	0	6.7607	166669	1	11856	7.11350041099425	100
rand.55	GCF_002889555	156	1	11268	0	100.0000	460	0	15.3456	73428	1	11824	16.1028490494089	100
rand.4	GCF_002889555	231	1	11268	0	100.0000	461	0	10.6818	105488	1	11841	11.2249734566965	100
rand.69	GCF_002889555	153	1	11268	0	100.0000	461	0	15.2143	74062	1	11910	16.0811212227593	100
rand.63	GCF_002889555	88	1	11268	0	100.0000	460	0	25.2335	44655	1	11890	26.6263576307244	100
rand.51	GCF_002889555	223	1	11268	0	100.0000	461	0	11.1759	100824	1	11901	11.8037372054273	100
rand.65	GCF_002889555	243	1	11268	0	100.0000	461	0	10.2064	110401	1	11841	10.7254463274789	100
rand.31	GCF_002889555	160	1	11268	0	100.0000	460	0	14.9059	75594	1	11888	15.7261158292986	100
rand.24	GCF_002889555	325	1	11268	0	100.0000	460	0	7.9870	141079	1	11860	8.4066374159159	100
rand.17	GCF_002889555	271	1	11268	0	100.0000	460	0	9.8846	113995	1	11876	10.4180007895083	100
rand.78	GCF_002889555	471	1	11268	0	100.0000	457	2	5.6709	198681	1	11899	5.9889974381043	100
rand.82	GCF_002889555	427	1	11268	0	100.0000	460	0	6.3883	176384	1	11966	6.78406204644412	100
rand.47	GCF_002889555	253	1	11268	0	100.0000	461	0	9.9253	113528	1	11852	10.439715312522	100
rand.67	GCF_002889555	270	1	11268	0	100.0000	461	0	9.3963	119920	1	11841	9.87408272181454	100
rand.71	GCF_002889555	183	1	11268	0	100.0000	460	0	13.0323	86462	1	11881	13.7412967546437	100
rand.5	GCF_002889555	207	1	11268	0	100.0000	460	0	11.9297	94453	1	11842	12.537452489598	100
rand.36	GCF_002889555	239	1	11268	0	100.0000	461	0	10.4979	107336	1	11851	11.0410300365208	100
rand.22	GCF_002889555	222	1	11268	0	100.0000	460	0	11.3754	99056	1	11848	11.9609109998385	100
rand.59	GCF_002889555	130	1	11268	0	100.0000	460	0	17.1611	65660	1	11939	18.1830642704843	100
rand.25	GCF_002889555	445	1	11268	0	100.0000	461	0	6.0267	186967	1	11901	6.36529441024352	100
rand.72	GCF_002889555	182	1	11268	0	100.0000	460	0	13.0445	86381	1	11873	13.7449207580371	100
rand.23	GCF_002889555	222	1	11268	0	100.0000	461	0	11.4763	98185	1	11834	12.0527575495239	100
rand.30	GCF_002889555	238	1	11268	0	100.0000	461	0	10.6169	106133	1	11848	11.1633516436923	100
rand.52	GCF_002889555	46	1	11268	0	100.0000	460	0	38.3552	29378	1	11931	40.612022601947	100
rand.62	GCF_002889555	149	1	11268	0	100.0000	460	0	15.0314	74963	1	11822	15.7704467537318	100
rand.70	GCF_002889555	222	1	11268	0	100.0000	461	0	11.4144	98717	1	11846	11.9999594801301	100
rand.29	GCF_002889555	406	1	11268	0	100.0000	462	0	6.4389	175000	1	11866	6.78057142857143	100
rand.96	GCF_002889555	397	1	11268	0	100.0000	459	0	6.7532	166855	1	11832	7.09118695873663	100
rand.86	GCF_002889555	223	1	11268	0	100.0000	460	0	11.2358	100287	1	11951	11.9167987874799	100
rand.6	GCF_002889555	136	1	11268	0	100.0000	459	0	17.4020	64751	1	11885	18.3549288814072	100
rand.98	GCF_002889555	269	1	11268	0	100.0000	461	0	9.2449	121884	1	11840	9.71415444192839	100
rand.64	GCF_002889555	186	1	11268	0	100.0000	461	0	12.4663	90388	1	11841	13.1001902907466	100
rand.14	GCF_002889555	114	1	11268	0	100.0000	460	0	20.1896	55811	1	11820	21.1786207020122	100
rand.88	GCF_002889555	125	1	11268	0	100.0000	459	0	16.9921	66313	1	11883	17.9195632832175	100
rand.58	GCF_002889555	143	1	11268	0	100.0000	461	0	15.9400	70690	1	11841	16.7506012165794	100
rand.37	GCF_002889555	163	1	11268	0	100.0000	460	0	14.0499	80200	1	11901	14.8391521197007	100
rand.95	GCF_002889555	265	1	11268	0	100.0000	460	0	9.9483	113266	2	12121	10.7013578655554	100
rand.84	GCF_002889555	86	1	11268	0	100.0000	460	0	25.7796	43709	1	11939	27.3147406712576	100
rand.41	GCF_002889555	123	1	11268	2	100.0000	461	0	19.4726	58508	1	11967	20.4536131811034	100
rand.75	GCF_002889555	85	1	11268	0	100.0000	460	0	25.5140	44164	1	11902	26.9495516710443	100
rand.77	GCF_002889555	47	1	11268	0	100.0000	460	0	38.7963	29044	1	11939	41.1065968874811	100
rand.35	GCF_002889555	166	1	11268	0	100.0000	460	0	13.7761	81794	1	11876	14.5194024011541	100
rand.91	GCF_002889555	468	1	11268	0	100.0000	462	0	5.7790	194981	1	11848	6.07648950410553	100
rand.83	GCF_002889555	205	1	11268	0	100.0000	460	0	11.5430	97618	1	11804	12.0920322071749	100
rand.87	GCF_002889555	54	1	11268	0	100.0000	460	0	36.0715	31238	1	11940	38.2226775081631	100
rand.39	GCF_002889555	102	1	11268	0	100.0000	462	0	21.0932	53420	1	11878	22.2351179333583	100
rand.53	GCF_002889555	196	1	11268	0	100.0000	460	0	13.2342	85143	1	11837	13.9024934521922	100
rand.61	GCF_002889555	130	1	11268	0	100.0000	461	0	17.7645	63430	1	11841	18.6678227967839	100
rand.85	GCF_002889555	187	1	11268	0	100.0000	459	0	12.2929	91663	1	11833	12.909243642473	100
rand.94	GCF_002889555	320	1	11268	0	100.0000	459	0	8.0019	140816	1	11832	8.40245426656062	100
