sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov
rand.61	GCA_002889555	46	1	11268	0	100.0000	461	0	36.5145	30859	1	11841	38.3713017272109	100
rand.16	GCA_000854045	61	1	11826	2	100.0000	495	17	30.3934	39275	1	11945	30.4137492043285	100
rand.5	GCA_002889555	66	1	11268	0	100.0000	460	0	26.8241	42007	1	11842	28.1905396719594	100
rand.4	GCA_002889555	59	1	11268	0	100.0000	461	0	28.4992	39538	1	11841	29.9484040669735	100
rand.39	GCA_002889555	48	1	11268	0	100.0000	462	0	33.3363	33801	1	11878	35.140972160587	100
rand.96	GCA_002889555	80	1	11268	0	100.0000	459	0	23.4594	48032	1	11832	24.6335776149234	100
rand.64	GCA_002889555	69	1	11268	0	100.0000	461	0	25.0367	45006	1	11841	26.3098253566191	100
rand.14	GCA_002889555	35	1	11268	0	100.0000	460	0	41.6024	27085	1	11820	43.6403913605317	100
rand.45	GCA_002889555	77	1	11268	0	100.0000	461	0	23.8038	47337	1	11901	25.1410102034349	100
rand.97	GCA_002889555	42	1	11268	0	100.0000	460	0	38.8097	29034	1	11820	40.7108906798925	100
rand.95	GCA_000854045	44	2	11826	4	100.0000	488	7	39.4838	30648	2	12121	39.549073348995	100
rand.37	GCA_002889555	59	1	11268	0	100.0000	460	0	28.8546	39051	1	11901	30.4755319966198	100
rand.67	GCA_002889555	64	1	11268	0	100.0000	461	0	27.9423	40326	1	11841	29.3631900014879	100
rand.18	GCA_002889555	78	1	11268	0	100.0000	460	0	23.0698	48843	1	11849	24.2593616280736	100
rand.75	GCA_002889555	31	1	11268	0	100.0000	460	0	45.5236	24752	1	11902	48.0850032320621	100
rand.21	GCA_002889555	84	1	11268	0	100.0000	461	0	20.9302	53836	1	11844	22.0001485994502	100
rand.80	GCA_002889555	84	1	11268	0	100.0000	463	0	21.9077	51434	1	11834	23.0081269199362	100
rand.33	GCA_000854045	55	1	11826	0	100.0000	497	14	30.3061	38979	1	11874	30.462556761333	100
rand.30	GCA_002889555	57	1	11268	0	100.0000	461	0	29.2137	38571	1	11848	30.7173783412408	100
rand.38	GCA_002889555	69	1	11268	0	100.0000	462	0	24.3754	46227	1	11869	25.6754710450602	100
rand.88	GCA_002889555	44	1	11268	0	100.0000	459	0	31.8530	35375	1	11883	33.591519434629	100
rand.19	GCA_000854045	15	1	11826	2	100.0000	498	14	68.9569	17305	1	11953	69.0725223923722	100
rand.12	GCA_002889555	50	1	11268	0	100.0000	461	0	33.6067	33529	1	11901	35.4946464254824	100
rand.83	GCA_002889555	88	1	11268	0	100.0000	460	0	21.5346	52325	1	11804	22.5590062111801	100
rand.98	GCA_002889555	77	1	11268	0	100.0000	461	0	23.9398	47068	1	11840	25.1550947565225	100
rand.62	GCA_002889555	78	1	11268	0	100.0000	460	0	23.5930	47760	1	11822	24.7529313232831	100
rand.24	GCA_002889555	72	1	11268	0	100.0000	460	0	25.4070	44350	1	11860	26.7418263810598	100
rand.77	GCA_002889555	22	1	11268	0	100.0000	460	0	56.0207	20114	1	11939	59.3566669981108	100
rand.53	GCA_002889555	53	1	11268	0	100.0000	460	0	34.0269	33115	1	11837	35.7451306054658	100
rand.42	GCA_002889555	56	1	11268	0	100.0000	461	0	28.8464	39062	1	11841	30.3133480108545	100
rand.71	GCA_002889555	65	1	11268	0	100.0000	460	0	26.9247	41850	1	11881	28.389486260454	100
rand.54	GCA_002889555	68	1	11268	0	100.0000	459	0	25.3020	44534	1	11833	26.5707100193111	100
rand.25	GCA_002889555	79	1	11268	0	100.0000	461	0	22.8778	49253	1	11901	24.1629951475037	100
rand.48	GCA_002889555	47	1	11268	0	100.0000	461	0	35.9460	31347	1	11841	37.7739496602546	100
rand.59	GCA_002889555	51	1	11268	0	100.0000	460	0	30.6104	36811	1	11939	32.4332400641113	100
rand.91	GCA_002889555	70	1	11268	0	100.0000	462	0	25.5615	44082	1	11848	26.8771834308788	100
rand.11	GCA_002889555	34	1	11268	0	100.0000	460	0	42.6479	26421	1	11939	45.1875402142235	100
rand.46	GCA_002889555	60	1	11268	0	100.0000	461	0	29.5051	38190	1	11914	31.1966483372611	100
rand.93	GCA_002889555	62	1	11268	0	100.0000	461	0	27.5434	40910	1	11841	28.9440234661452	100
rand.94	GCA_002889555	71	1	11268	0	100.0000	459	0	25.6254	43972	1	11832	26.9080323842445	100
rand.99	GCA_002889555	67	1	11268	0	100.0000	462	0	26.7591	42109	1	11870	28.1887482485929	100
rand.51	GCA_002889555	52	1	11268	0	100.0000	461	0	31.8701	35356	1	11901	33.6604819549723	100
rand.32	GCA_002889555	61	1	11268	0	100.0000	461	0	29.8261	37779	1	11848	31.3613383096429	100
rand.58	GCA_002889555	60	1	11268	0	100.0000	461	0	29.7003	37939	1	11841	31.2106275863887	100
rand.22	GCA_002889555	66	1	11268	0	100.0000	460	0	28.0836	40123	1	11848	29.5291977170202	100
rand.41	GCA_000854045	52	1	11826	2	100.0000	495	17	36.8688	32377	1	11967	36.9614232325416	100
rand.55	GCA_002889555	46	1	11268	0	100.0000	460	0	35.4864	31753	1	11824	37.2374263849085	100
rand.78	GCA_002889555	86	1	11268	0	100.0000	457	2	21.6232	52106	1	11899	22.8361417111273	100
rand.13	GCA_002889555	77	1	11268	0	100.0000	460	0	24.3975	46185	1	11856	25.6706722962001	100
rand.60	GCA_000854045	24	1	11826	2	100.0000	494	17	56.0807	21264	1	11945	56.1747554552295	100
rand.27	GCA_002889555	59	1	11268	0	100.0000	460	0	28.4481	39609	1	11902	30.0487262995784	100
rand.65	GCA_002889555	69	1	11268	0	100.0000	461	0	25.7985	43677	1	11841	27.1103784600591	100
rand.26	GCA_002889555	59	1	11268	0	100.0000	460	0	29.3514	38390	1	11858	30.8882521489971	100
rand.31	GCA_002889555	63	1	11268	0	100.0000	460	0	29.2250	38556	1	11888	30.8330739703289	100
rand.92	GCA_002889555	63	1	11268	0	100.0000	462	0	27.6183	40799	1	11832	29.0007108017353	100
rand.43	GCA_002889555	58	1	11268	0	100.0000	460	0	29.0525	38785	1	11881	30.6329766662369	100
rand.7	GCA_002889555	31	1	11268	0	100.0000	460	0	45.8086	24598	1	11865	48.2356289129198	100
rand.36	GCA_002889555	58	1	11268	0	100.0000	461	0	29.5036	38192	1	11851	31.0300586510264	100
rand.9	GCA_000854045	48	1	413	2	3.4923	31	14	1.9715	20289	1	440	2.16866282221894	3.72061016949153
