contig	length	gc	case.fre	case.mean.depth	case.mean.cov	control.fre	control.mean.depth	control.mean.cov	annotation	human
k141_151	386	0.427461139896373	1	2.35995085995086	0.5	20	0.008759204856884	0.00495295286027857	N	N
k141_163	353	0.501416430594901	1	1.04016620498615	0.5	33	0.039886286446567	0.0115820499322611	N	N
k141_6	431	0.510440835266821	1	6.72344689378755	0.493987975951904	30	1.69373947904421	0.0149377863481439	N	N
k141_171	571	0.394045534150613	1	2.09682804674457	0.5	107	4.20565323398904	0.0420208226896172	N	N
k141_40	307	0.456026058631922	1	3.41993957703927	0.5	21	0.0321300001279934	0.00751954338775728	N	N
k141_89	546	0.366300366300366	1	2.8696397941681	0.5	43	0.124707236126861	0.0149886738791261	N	N
k141_169	487	0.334702258726899	1	2.00682261208577	0.485380116959065	18	1.25583954965487	0.00328384048629283	N	N
k141_209	569	0.418277680140598	1	1.59390862944162	0.5	122	6.26563514177608	0.0527756755427904	N	N
k141_242	372	0.416666666666667	2	2.18517933214236	0.843451971966469	203	3.85567790985941	0.100395841774588	N	N
k141_80	343	0.524781341107872	1	1.74162011173185	0.5	1	0.000124073100951714	0.000124073100951714	N	N
k141_245	308	0.363636363636364	1	1.4546875	0.46875	8	0.0101014363003215	0.0026723290498761	N	N
k141_201	332	0.478915662650602	1	1.34839650145773	0.4067055393586	13	0.00536097305125242	0.00326898542721683	N	N
k141_183	325	0.406153846153846	1	2.30263157894737	0.5	22	0.101274221306071	0.00995182466390855	N	N
k141_97	383	0.420365535248042	1	1.16372795969774	0.496221662468514	34	0.471973194506077	0.0133538371724277	N	N
k141_96	561	0.449197860962567	1	2.01615646258503	0.5	33	0.653997442947398	0.0111139590300271	N	N
k141_126	409	0.425427872860636	1	1.27738095238095	0.5	54	0.366628003796519	0.0184486265631159	N	N
k141_93	325	0.344615384615385	1	3.2378223495702	0.5	57	0.272073072117229	0.0271343125129393	N	N
k141_31	342	0.380116959064327	1	2.17265193370165	0.5	13	0.0120792567058061	0.00405959858042349	N	N
k141_46	510	0.431372549019608	1	2.65285451197053	0.5	94	1.89639168259107	0.039321586004122	N	N
k141_1	380	0.447368421052632	1	1.34143222506394	0.5	30	0.0283137438991382	0.00878500377430045	N	N
k141_212	511	0.373776908023483	1	8.17666666666665	0.5	78	1.3279864287023	0.0282449939564744	N	N
k141_264	505	0.378217821782178	1	1.2936660268714	0.5	31	0.1329127342626	0.00954550476531818	N	N
k141_162	367	0.435967302452316	1	0.810160427807485	0.5	9	0.00268677788143862	0.00180260458347222	N	N
k141_38	357	0.394957983193277	1	1.25407608695652	0.5	115	3.73592652298557	0.0593597273642512	N	N
k141_11	455	0.4	1	2.10706860706861	0.455301455301455	25	0.0997568826940965	0.00956950862137166	N	N
k141_101	305	0.475409836065574	1	1.9578125	0.471875	205	5.16922544368615	0.112825638381782	N	N
k141_254	438	0.324200913242009	1	1.19800884955752	0.470132743362832	22	0.0631198084363356	0.00753538806967855	N	N
k141_210	375	0.405333333333333	1	2.76625	0.5	30	0.131668978139319	0.0124833435232074	N	N
k141_77	302	0.466887417218543	1	5.4387755102041	0.5	61	0.333704628130167	0.0275477423977547	N	N
k141_237	509	0.371316306483301	1	3.62025316455696	0.5	41	0.0488728292189406	0.0109108668903599	N	N
k141_260	336	0.398809523809524	1	2.02401129943503	0.488700564971752	12	0.0125712424495613	0.0044742447626526	N	N
k141_37	318	0.522012578616352	1	1.66012084592145	0.5	42	0.494410589482499	0.0170435910868284	N	N
k141_83	871	0.401836969001148	1	5.8978978978979	0.5	140	3.20710640922205	0.053603896835665	N	N
k141_39	866	0.367205542725173	1	2.159760087241	0.5	38	0.0386402763281832	0.00862802702474345	N	N
k141_19	371	0.320754716981132	1	2.16879795396419	0.5	9	0.00285359856594003	0.0021166436195555	N	N
k141_221	419	0.43436754176611	1	2.17647058823529	0.5	15	0.00776022869325122	0.0041035041969128	N	N
k141_197	430	0.395348837209302	1	2.51965065502183	0.5	26	0.0234638663029527	0.00587740450287428	N	N
k141_136	355	0.453521126760563	1	1.46603260869565	0.5	118	1.74885956878472	0.065631175066552	N	N
k141_179	414	0.41304347826087	1	1.41491841491842	0.5	25	0.13897262773492	0.0108386285585353	N	N
k141_69	344	0.476744186046512	1	1.05539772727273	0.5	229	15.0464200273753	0.135686275426414	N	N
k141_182	502	0.527888446215139	1	11.9864217252396	0.498402555910543	29	0.0821610207694096	0.0105295463456111	N	N
k141_226	445	0.352808988764045	1	1.31739130434782	0.5	22	0.0128215410351925	0.00532018031107668	N	N
k141_188	541	0.33641404805915	1	1.24731182795699	0.5	14	0.0509457170955638	0.00413004503299271	N	N
k141_147	732	0.351092896174863	1	2.85502577319587	0.5	26	0.234478678990867	0.00857122908729783	N	N
k141_217	401	0.408977556109726	1	2.80023364485981	0.5	30	0.179555146974352	0.0111754507408609	N	N
k141_240	359	0.498607242339833	1	1.25741239892184	0.491913746630728	0	0	0	N	N
k141_273	777	0.432432432432432	1	3.76599526066351	0.488744075829384	49	0.354138788426888	0.0180055963030087	N	N
k141_91	306	0.401960784313726	1	1.22698412698413	0.5	177	2.96709344188912	0.0928558348324896	N	N
k141_143	430	0.390697674418605	1	1.22009029345372	0.5	33	0.0868358379769646	0.00865575885877628	N	N
k141_214	374	0.411764705882353	1	1.58118556701031	0.5	41	1.39057472616458	0.0194213379473931	N	N
k141_42	847	0.396694214876033	1	14.6173994387278	0.5	91	0.669203048006825	0.0316585757438515	N	N
k141_154	318	0.440251572327044	1	1.39969604863222	0.472644376899696	50	0.19110016036877	0.0217227180602851	N	N
k141_115	636	0.356918238993711	1	9.20397350993375	0.498675496688742	87	0.729977645687256	0.0311452808378454	N	N
k141_92	689	0.386066763425254	1	3.17881241565452	0.5	102	0.859215798770173	0.0300010547820758	N	N
k141_180	465	0.421505376344086	1	1.13807531380753	0.5	30	0.0452683388287245	0.00801256892669582	N	N
k141_117	522	0.375478927203065	2	2.12293716280546	0.648393194706995	184	2.30434746917946	0.0833506607919485	N	N
k141_137	393	0.442748091603053	1	2.27163461538461	0.5	105	2.46454496483142	0.0417870208828965	N	N
k141_85	531	0.395480225988701	1	2.25268817204301	0.5	93	1.80777048275153	0.0361071538179431	N	N
k141_25	426	0.415492957746479	1	3.16594360086768	0.5	29	0.107850791736558	0.0123487774111931	N	N
k141_10	885	0.387570621468927	1	6.25892857142855	0.5	85	0.427741244833091	0.0221374613592095	N	N
k141_268	502	0.350597609561753	1	2.21981132075472	0.5	18	0.00349906430724052	0.00290546577613082	N	N
k141_82	309	0.427184466019417	1	1.41379310344827	0.5	126	1.9178232579913	0.0622739970104275	N	N
k141_231	383	0.438642297650131	2	2.25343485230135	0.639572678930362	0	0	0	N	N
k141_222	313	0.501597444089457	1	0.959119496855345	0.5	3	0.00266025600949531	0.000814264448313883	N	N
k141_73	330	0.375757575757576	1	2.26878612716763	0.5	85	4.31480825837235	0.0477780676686384	N	N
k141_71	303	0.323432343234323	1	3.95317220543807	0.5	9	0.00338289505194131	0.00214193431957884	N	N
k141_232	329	0.401215805471125	1	2.75354107648725	0.48300283286119	26	0.0687894609467379	0.0108362124615632	N	N
k141_95	840	0.425	2	4.51483342358257	0.619834710743801	468	113.663449551461	0.192378742333726	N	N
k141_229	927	0.38403451995685	1	2.01183127572016	0.5	71	0.325391169766863	0.0174815843948629	N	N
k141_120	386	0.55440414507772	1	6.0551801801802	0.5	52	0.33668279892485	0.0200779375816562	N	N
k141_265	308	0.512987012987013	1	2.43730886850153	0.5	71	0.265653536398688	0.030032240748675	N	N
k141_249	485	0.389690721649485	1	1.3605577689243	0.5	33	0.0230082143072808	0.00866558191185791	N	N
k141_187	359	0.37883008356546	1	1.23648648648649	0.5	19	0.065226431399548	0.00710616877554775	N	N
k141_176	471	0.477707006369427	1	0.480083857442348	0.322851153039832	0	0	0	N	N
k141_164	408	0.424019607843137	1	0.92086330935252	0.5	36	0.0394559743826029	0.011095450936594	N	N
k141_200	359	0.495821727019499	1	2.06413612565445	0.5	169	2.29005330510943	0.087523847034005	N	N
k141_112	674	0.400593471810089	1	2.12871287128713	0.5	260	9.71063273400156	0.0995782408771018	N	N
k141_60	544	0.352941176470588	1	11.2027027027027	0.5	141	12.7445865746006	0.067250250911078	N	N
k141_269	372	0.346774193548387	1	4.54698795180722	0.495180722891567	30	0.208473499986262	0.0125953803813321	N	N
k141_48	494	0.398785425101215	2	4.21790993506638	0.779973627640006	374	36.0645056230992	0.18825883344239	N	N
k141_33	468	0.335470085470085	1	3.04890219560879	0.5	119	0.420929392691102	0.0480521966861726	N	N
k141_5	331	0.353474320241692	1	1.10557184750733	0.5	7	0.00149246989380824	0.00140530634510623	N	N
k141_18	483	0.432712215320911	1	2.29474708171206	0.498054474708171	111	3.2139604149326	0.044408505762582	N	N
k141_150	326	0.417177914110429	1	1.13582089552239	0.5	75	4.39619388567398	0.0396258937715804	N	N
k141_16	426	0.345070422535211	2	2.4252244741557	0.765588914549653	365	62.2982774834573	0.199310085702209	N	N
k141_104	312	0.477564102564103	1	1.20833333333334	0.405864197530864	33	0.23907876664433	0.0152218770826588	N	N
k141_184	382	0.418848167539267	2	7.40684476878507	0.717368318114586	0	0	0	N	N
k141_250	330	0.357575757575758	1	10.4914215686274	0.5	145	13.5039713115852	0.0789551393102906	N	N
k141_75	372	0.376344086021505	1	1.99228791773779	0.5	42	0.220734077637276	0.0185915323682403	N	N
k141_261	344	0.476744186046512	1	1.51408450704226	0.5	13	0.00529007647530509	0.00326956706332051	N	N
k141_22	754	0.415119363395225	1	1.30359435173299	0.5	86	0.578969221941617	0.0262565177262328	N	N
k141_225	510	0.445098039215686	2	4.61658245971489	0.6963249516441	445	141.978065455488	0.227933938453048	N	N
k141_157	327	0.394495412844037	1	1.58259587020649	0.5	18	0.00468330315446052	0.00381034391622198	N	N
k141_216	409	0.444987775061125	1	0.73798076923077	0.5	33	0.143633856573266	0.0114887098813086	N	N
k141_35	337	0.427299703264095	1	4.4451871657754	0.5	17	0.0237162149627174	0.00622778885573225	N	N
k141_14	376	0.436170212765957	2	1.96468769869723	0.481182104736265	0	0	0	N	N
k141_173	554	0.427797833935018	1	3.75123966942148	0.5	35	0.087134916222497	0.00991937574279134	N	N
k141_110	328	0.365853658536585	1	0.230303030303031	0.230303030303031	17	0.0331471294817697	0.00337804683314542	N	N
k141_211	457	0.354485776805252	1	1.14618644067796	0.5	10	0.00481790827797896	0.00210232239500552	N	N
k141_191	350	0.425714285714286	1	2.77127659574468	0.5	39	0.265829242597107	0.0176843777935827	N	N
k141_189	414	0.376811594202899	1	1.96436781609196	0.5	65	1.92887557000413	0.0317701979265022	N	N
k141_17	419	0.37708830548926	1	2.34615384615384	0.5	180	4.17216671048089	0.0900335402270469	N	N
k141_20	307	0.355048859934853	1	1.70560747663551	0.487538940809969	3	0.00110449088943713	0.000706483546985339	N	N
k141_61	634	0.392744479495268	1	5.4431179775281	0.5	84	1.24212169908492	0.0275001258417421	N	N
k141_202	376	0.428191489361702	1	0.765013054830285	0.489556135770235	28	0.0556255503847381	0.01071589218891	N	N
k141_58	344	0.462209302325581	1	1.51123595505618	0.5	37	0.320370162495971	0.0159513736740899	N	N
k141_3	353	0.512747875354108	1	6.82598039215685	0.480392156862745	29	0.587080078055777	0.0143093757993159	N	N
k141_2	393	0.384223918575064	1	3.89746543778802	0.5	35	0.177215825812294	0.0158899887439944	N	N
k141_266	414	0.357487922705314	1	2.18807339449542	0.5	17	0.0156608626765804	0.00567785521133027	N	N
k141_215	334	0.344311377245509	1	1.11029411764706	0.5	2	0.101857048839436	0.000969137467653788	N	N
k141_59	533	0.362101313320826	1	1.41016333938294	0.5	5	0.508109731813644	0.00188271828398763	N	N
k141_160	326	0.420245398773006	1	1.13622754491018	0.5	30	0.0626205571951823	0.0108692412929939	N	N
k141_106	347	0.394812680115274	1	1.0814606741573	0.5	208	10.7962031593597	0.101182296798972	N	N
k141_243	334	0.541916167664671	1	2.17613636363637	0.5	1	0.183850854221225	0.000695223843371992	N	N
k141_51	328	0.439024390243902	2	7.45723803947014	0.756532198078719	0	0	0	N	N
k141_247	438	0.429223744292237	2	8.15316450002249	0.84066168863299	0	0	0	N	N
k141_234	435	0.432183908045977	1	2.97198275862069	0.5	48	0.234848414892634	0.0190523045542386	N	N
k141_253	591	0.406091370558376	1	1.78478964401294	0.5	96	4.54260267111894	0.0434004994052266	N	N
k141_274	293	0.433447098976109	1	0.506711409395975	0.335570469798658	0	0	0	N	N
k141_44	310	0.396774193548387	1	1.20911949685534	0.5	76	0.213792715510456	0.0296016654404274	N	N
k141_165	771	0.407263294422827	2	11.8927774927775	0.869164619164619	538	622.670651492954	0.282710199706971	N	N
k141_196	466	0.414163090128755	1	1.43035343035343	0.5	8	0.00205774345693856	0.00149242632658304	N	N
k141_204	518	0.395752895752896	1	5.3390119250426	0.471039182282794	17	0.0801560760273091	0.00744803080060799	N	N
k141_131	304	0.401315789473684	2	1.20814681714058	0.54415967887691	156	1.36240180068704	0.0854006094280624	N	N
k141_30	721	0.396671289875173	1	3.22570332480819	0.5	93	1.32455875232274	0.0283274766503174	N	N
k141_72	821	0.442143727161998	1	1.4712441314554	0.5	55	0.133680678944872	0.0145330753991236	N	N
k141_66	419	0.427207637231504	1	3.20374449339207	0.497797356828194	23	0.0345250042830122	0.00834685697214219	N	N
k141_159	332	0.364457831325301	1	2.01739130434783	0.5	334	44.7579513415616	0.201315060259	N	N
k141_79	632	0.368670886075949	1	4.16786226685796	0.5	73	1.07332812941303	0.0254914585972365	N	N
k141_21	440	0.379545454545455	1	2.72258064516129	0.5	108	0.644235264134876	0.0443656313462383	N	N
k141_74	591	0.406091370558376	1	1.76910569105691	0.5	24	0.0978295825678946	0.00903939027242708	N	N
k141_67	689	0.361393323657475	1	2.27914951989026	0.5	52	0.132541693735914	0.011663996377384	N	N
k141_252	367	0.438692098092643	1	1.22883597883598	0.5	37	0.801404081092738	0.0180649058402366	N	N
k141_161	305	0.409836065573771	1	3.1969696969697	0.5	10	0.00280166843583266	0.00251927460505173	N	N
k141_36	558	0.379928315412186	1	2.15287162162162	0.460304054054054	18	0.0546711176035498	0.00611547350422914	N	N
k141_153	325	0.430769230769231	1	1.14071856287425	0.5	20	0.397216203616041	0.00994030041362141	N	N
k141_271	385	0.368831168831169	1	2.08271604938271	0.5	27	0.0931501914977027	0.0109279761639783	N	N
k141_113	331	0.435045317220544	1	0.68452380952381	0.5	146	0.715061443932912	0.0691673315440139	N	N
k141_68	416	0.432692307692308	1	1.25291375291376	0.5	155	4.78437559399882	0.0607694056849113	N	N
k141_146	390	0.456410256410256	1	2.48418491484185	0.5	44	0.246018708329598	0.0153628470322779	N	N
k141_127	301	0.388704318936877	1	1.2459807073955	0.389067524115756	12	0.00890162469932763	0.00479469516930305	N	N
k141_132	393	0.43765903307888	1	0.57537688442211	0.483668341708543	16	0.0163713645978548	0.00490480036258159	N	N
k141_56	400	0.44	1	1.27912621359223	0.49757281553398	19	0.0407442579427799	0.00579497730308041	N	N
k141_166	368	0.345108695652174	1	1.22236842105263	0.448684210526316	28	0.0140317876687142	0.00643640573656749	N	N
k141_230	723	0.51313969571231	1	3.30739795918368	0.5	0	0	0	N	N
k141_275	318	0.437106918238994	1	0.920489296636085	0.480122324159022	5	0.00192143608352253	0.00192143608352253	N	N
k141_223	757	0.410832232496697	1	4.70275119617225	0.5	71	0.255773530051181	0.0204954910507505	N	N
k141_111	345	0.379710144927536	1	0.873937677053825	0.41784702549575	227	6.04343840218898	0.101499814834394	N	N
k141_192	331	0.344410876132931	1	2.27285714285714	0.5	7	0.00196018814590495	0.00140067140991762	N	N
k141_41	736	0.512228260869565	1	4.20613496932515	0.5	0	0	0	N	N
k141_185	317	0.479495268138801	1	3.31286549707603	0.5	0	0	0	N	N
k141_62	335	0.540298507462687	1	1.32703488372093	0.5	155	6.69877134862402	0.0830155046021586	N	N
k141_55	381	0.396325459317585	1	0.774484536082475	0.5	319	38.9205607480171	0.183651665969974	N	N
k141_207	477	0.354297693920335	1	2.69607843137255	0.5	23	0.0361761041655655	0.0069424720633823	N	N
k141_155	335	0.498507462686567	2	1.32894736842105	0.710526315789473	0	0	0	N	N
k141_107	378	0.346560846560847	1	3.11956521739131	0.5	47	0.132098344755432	0.0150397233969231	N	N
k141_45	308	0.318181818181818	1	1.22082018927445	0.5	10	0.00190701679522261	0.00190701679522261	N	N
k141_119	333	0.339339339339339	1	1.79310344827586	0.423850574712643	25	0.200431169675084	0.0106409996843533	N	N
k141_156	337	0.433234421364985	2	3.00289867109634	0.677475083056478	0	0	0	N	N
k141_134	482	0.462655601659751	1	1.26004016064257	0.440763052208835	130	4.49318215184785	0.0535410321046498	N	N
k141_272	398	0.633165829145729	1	0.946210268948655	0.370415647921761	63	0.183384103352984	0.0252957308859776	N	N
k141_99	338	0.405325443786982	1	0.891304347826085	0.5	17	0.0339835810077675	0.00503852963571085	N	N
k141_152	604	0.402317880794702	1	2.246875	0.45078125	22	0.0156075948806938	0.00428591210288455	N	N
k141_251	303	0.382838283828383	1	0.975806451612905	0.5	22	0.748124545305895	0.0106829669624188	N	N
k141_236	442	0.355203619909502	1	3.05684210526316	0.5	35	0.404070997852773	0.0139571036757687	N	N
k141_227	505	0.356435643564356	1	1.49904942965779	0.45532319391635	28	0.14144809309902	0.00861645167401391	N	N
k141_133	389	0.434447300771208	1	1.70935960591133	0.5	19	0.0215602024749081	0.00538005074231121	N	N
k141_138	519	0.38728323699422	1	1.01691729323308	0.5	18	0.00599550005182845	0.00356678950242931	N	N
k141_52	385	0.384415584415584	1	1.34045226130653	0.5	16	0.0099826119137425	0.00475449173397725	N	N
k141_259	351	0.435897435897436	1	0.86173184357542	0.5	33	0.0397905194262864	0.0109378757900763	N	N
k141_8	467	0.413276231263383	1	1.92682926829269	0.5	21	0.17524545329942	0.00795290422659415	N	N
k141_100	646	0.405572755417957	1	2.78644314868805	0.5	39	0.13515984004055	0.0110052177067199	N	N
k141_102	374	0.350267379679144	1	1.78846153846154	0.5	119	1.86011784281417	0.0528867539268098	N	N
k141_246	367	0.476839237057221	1	1.22265625	0.415364583333333	367	29.4988110352262	0.171572643347326	N	N
k141_235	29951	0.380120864077994	2	309.127137161646	0.999411167709145	1	4.54636381821819e-05	4.41165674212284e-05	Y	N
k141_158	323	0.436532507739938	1	1.37462686567164	0.494029850746268	58	1.67910633237329	0.0271179380419715	N	N
k141_181	524	0.454198473282443	1	9.84428794992175	0.498435054773083	48	1.63428798911668	0.0187501179676856	N	N
k141_53	390	0.453846153846154	1	2.70072115384616	0.5	220	9.90655587805611	0.118508416916059	N	N
