sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.19	LT605058	51	1	18858	2	99.4673	778	2	44.5468	42333	1	18916	44.6838164080032	99.7731947887547	42333	1	18916	44.6838164080032	1.58505185080197	53.7311317411948
rand.31	LT605058	19	1	18853	4	99.4409	772	2	69.6382	27169	1	18929	69.6713165740366	99.8417638061079	27169	1	18929	69.6713165740366	0	30.3286834259634
rand.61	LT605058	20	1	18853	4	99.4409	776	2	68.3034	27697	1	18927	68.3359208578546	99.8312147265151	27697	1	18927	68.3359208578546	0	31.6640791421454
rand.47	LT605058	27	1	622	2	3.2808	22	0	4.3982	14142	1	637	4.50431339273087	3.35988185030856	14142	1	637	4.50431339273087	0	95.4956866072691
rand.27	LT605058	21	1	18858	2	99.4673	778	2	65.6090	28743	1	18917	65.8142852172703	99.7784693285511	28743	1	18917	65.8142852172703	0	34.1857147827297
rand.7	LT605058	22	1	401	2	2.1151	10	0	3.4435	11645	1	415	3.56376127093173	2.18893401550715	11645	1	415	3.56376127093173	0	96.4362387290683
rand.11	LT605058	51	1	18858	4	99.4673	778	2	40.3549	46941	1	18974	40.4209539634861	100	46941	1	18974	40.4209539634861	1.37832598368164	58.2007200528323
rand.53	LT605058	40	16	10602	34	55.9207	410	3	43.4409	24470	16	11071	45.2431548835309	58.394430085975	24470	16	11071	45.2431548835309	1.31589701675521	53.4409480997139
rand.89	LT605058	75	1	18853	4	99.4409	773	2	31.2541	60536	1	18929	31.2689969604863	99.8417638061079	60536	1	18929	31.2689969604863	1.77249900885424	66.9585040306594
rand.6	LT605058	40	2	18850	4	99.4251	776	2	50.3915	37423	2	18944	50.6212756860754	99.920881903054	37423	2	18944	50.6212756860754	0.876466344226812	48.5022579696978
rand.77	KU182898	35	3	3022	6	15.9397	56	0	14.6863	20577	3	3075	14.9438693687126	16.2192098739385	20577	3	3075	14.9438693687126	9.93342080964183	75.1227098216455
rand.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.98	LT605058	18	1	18858	2	99.4673	778	2	62.6449	30103	1	18907	62.8076935853569	99.7257239305871	30103	1	18907	62.8076935853569	1.07962661528751	36.1126797993555
rand.20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.50	LT605058	152	2	18876	8	99.5622	776	2	19.9365	96421	2	19791	20.5256116406177	100	95986	2	19791	20.6186318838164	12.4497322526202	66.9316358635634
rand.1	LT605058	99	2	18898	4	99.6783	776	2	27.5883	68645	2	19013	27.6975744773836	100	68645	2	19013	27.6975744773836	10.0706533614976	62.2317721611188
rand.16	LT605058	157	2	18873	4	99.5464	778	2	18.9654	100272	2	19617	19.563786500718	100	100272	2	19617	19.563786500718	13.0245731610021	67.4116403382799
rand.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.40	LT605058	129	1	18873	2	99.5464	778	2	20.5707	91747	1	18913	20.614298015194	99.7573711693655	91747	1	18913	20.614298015194	27.0330365025559	52.3526654822501
rand.52	LT605058	55	6	1821	12	9.6049	78	8	6.4109	28311	6	2046	7.22687294691109	10.7917084234401	27648	6	2046	7.40017361111111	0	92.5998263888889
rand.18	LT605058	131	2	18873	4	99.5464	777	2	22.9861	83059	2	19696	23.713264065303	100	82521	2	19696	23.8678639376644	15.1743192641873	60.9578167981484
rand.67	LT605058	18	1	18858	2	99.4673	778	2	65.9048	28614	1	18908	66.0795414831901	99.7309984703835	28614	1	18908	66.0795414831901	0	33.9204585168099
rand.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.41	LT605058	46	1	18858	4	99.4673	778	2	42.8575	44200	1	18975	42.9298642533937	100	44200	1	18975	42.9298642533937	0	57.0701357466063
rand.73	LT605058	143	2	18873	6	99.5464	778	2	20.7862	91787	2	19682	21.4431237539085	100	91787	2	19682	21.4431237539085	11.1954851994291	67.3613910466624
rand.70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.29	LT605058	59	1	18857	2	99.4620	778	2	37.2124	50674	1	18876	37.2498717290918	99.5622131968986	50674	1	18876	37.2498717290918	3.87970162213364	58.8704266487745
rand.45	LT605058	26	1	18858	2	99.4673	778	2	56.5423	33352	1	18908	56.6922523386903	99.7309984703835	33352	1	18908	56.6922523386903	4.11369633005517	39.1940513312545
rand.17	LT605058	168	1	18873	2	99.5464	777	2	17.2936	109133	1	18913	17.3302300862251	99.7573711693655	108692	1	18913	17.4005446583005	10.3788687299893	72.2205866117102
rand.65	AF086833	47	1	206	2	1.0866	3	0	0.8376	24593	1	310	1.26052128654495	1.63510733688486	24593	1	310	1.26052128654495	7.56312771926971	91.1763509941853
rand.63	LT605058	144	2	18873	4	99.5464	777	2	20.4570	92961	2	19617	21.1023977797141	100	92056	2	19617	21.3098548709481	6.01481706787173	72.6753280611802
rand.68	AF086833	39	1	206	2	1.0866	3	0	0.8933	23060	1	310	1.34431916738942	1.63510733688486	23060	1	310	1.34431916738942	0	98.6556808326106
rand.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.56	LT605058	105	2	18858	4	99.4673	778	2	25.9772	73095	2	19731	26.9936384157603	100	73095	2	19731	26.9936384157603	13.8956152951638	59.1107462890759
rand.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.38	LT605058	30	1	18858	2	99.4673	778	2	54.4572	34629	1	18916	54.6247364925352	99.7731947887547	34629	1	18916	54.6247364925352	0.929856478673944	44.4454070287909
rand.83	LT605058	58	1	18850	2	99.4251	776	2	38.1950	49352	1	18936	38.369265683255	99.8786855846827	49352	1	18936	38.369265683255	1.97155130491166	59.6591830118334
rand.34	LT605058	108	1	18873	2	99.5464	778	2	25.4453	74171	1	18913	25.4991843173208	99.7573711693655	73851	1	18913	25.6096735318411	10.0391328485735	64.3511936195854
rand.46	AF086833	66	18	11701	40	61.7174	225	1	32.1715	36896	18	12579	34.0931266261925	66.3484360989504	36234	18	12579	34.716012584865	0.932825522989457	64.3511618921455
rand.66	LT605058	117	3	18801	8	99.1666	778	2	24.8328	77901	3	19999	25.6723276979756	100	77361	3	19999	25.8515272553354	9.84087589353809	64.3075968511265
rand.91	LT605058	136	2	18873	6	99.5464	778	2	21.6943	88212	2	19735	22.3722396045889	100	87334	2	19735	22.5971557469027	26.337966885749	51.0648773673483
rand.99	LT605058	36	2	632	4	3.3335	27	0	2.9868	21160	2	725	3.42627599243856	3.824041352392	21160	2	725	3.42627599243856	1.70132325141777	94.8724007561437
rand.59	LT605058	136	2	18873	4	99.5464	778	2	21.9186	86762	2	19617	22.6101288582559	100	86762	2	19617	22.6101288582559	10.7316567160739	66.6582144256702
rand.26	KU182898	33	9	7099	18	37.4440	110	0	37.3109	19040	9	7365	38.6817226890756	38.8469856005064	19040	9	7365	38.6817226890756	1.77521008403361	59.5430672268908
rand.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.33	LT605058	35	1	281	2	1.4821	7	0	1.6574	16954	1	307	1.81078211631473	1.61928371749565	16954	1	307	1.81078211631473	2.07620620502536	96.1130116786599
rand.36	LT605058	141	1	18858	4	99.4673	778	2	20.4749	92518	2	19619	21.2056032339653	100	90667	3	19958	22.0124190719887	26.8962246462329	51.0913562817784
rand.21	LT605058	135	2	18873	6	99.5464	778	2	21.9698	86842	2	19679	22.6606941341747	100	86842	2	19679	22.6606941341747	13.1054098247392	64.2338960410861
rand.51	LT605058	117	1	18873	2	99.5464	777	2	24.1404	78180	1	18913	24.1916091071885	99.7573711693655	78180	1	18913	24.1916091071885	14.1826554105909	61.6257354822205
rand.42	LT605058	155	2	18873	4	99.5464	777	2	19.6663	97080	2	19686	20.2781211372064	100	97080	2	19686	20.2781211372064	9.74557066337042	69.9763081994232
rand.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.76	LT605058	204	1	18873	2	99.5464	777	2	15.1835	124299	1	18913	15.2157298127901	99.7573711693655	123864	1	18913	15.2691661822644	24.6334689659627	60.0973648517729
rand.64	LT605058	29	1	401	2	2.1151	10	0	1.7480	22941	1	417	1.81770629004839	2.19948309509995	22941	1	417	1.81770629004839	3.12104964909986	95.0612440608517
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.13	LT605058	30	1	18858	2	99.4673	778	2	55.4354	34018	1	18908	55.582338761832	99.7309984703835	34018	1	18908	55.582338761832	1.59915338938209	42.8185078487859
rand.78	LT605058	10	1	18853	4	99.4409	772	2	84.1525	22483	1	18929	84.1925010007561	99.8417638061079	22483	1	18929	84.1925010007561	1.28986345238625	14.5176355468576
rand.60	LT605058	63	1	18858	2	99.4673	778	2	34.5784	54537	1	18907	34.6682069054037	99.7257239305871	54537	1	18907	34.6682069054037	0	65.3317930945963
rand.95	KU182898	98	19	13076	44	68.9699	156	1	23.3098	57568	19	14056	24.4163424124514	74.1389313782372	56906	19	14056	24.7003830878993	2.47952764207641	72.8200892700243
rand.88	AF086833	46	10	7614	20	40.1603	155	0	28.6413	26584	10	7991	30.0594342461631	42.1488475130545	26584	10	7991	30.0594342461631	5.45817032801685	64.48239542582
rand.49	LT605058	30	2	18853	6	99.4409	775	2	59.5396	31930	2	19076	59.7431882242405	100	31930	2	19076	59.7431882242405	0	40.2568117757595
rand.86	LT605058	95	1	18873	2	99.5464	777	2	28.0531	67276	1	18913	28.112551281289	99.7573711693655	66331	1	18913	28.5130632735825	6.66958134205726	64.8173553843603
rand.3	LT605058	66	1	18858	2	99.4673	778	2	33.7413	55890	1	18982	33.9631418858472	100	55890	1	18982	33.9631418858472	3.66612989801396	62.3707282161389
rand.85	LT605058	101	3	18801	10	99.1666	778	2	27.3403	71327	3	20149	28.2487697505853	100	71026	3	20149	28.3684847802213	7.32689437670712	64.3046208430716
rand.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.35	LT605058	47	1	221	2	1.1657	2	0	0.9032	24468	1	334	1.3650482262547	1.76169629199852	24468	1	334	1.3650482262547	1.25470001634788	97.3802517573974
rand.96	LT605058	102	2	18858	4	99.4673	778	2	26.8245	70786	2	19723	27.8628542367135	100	70786	2	19723	27.8628542367135	7.95355013703275	64.1835956262538
rand.25	AF086833	35	17	13224	38	69.7505	262	0	56.8252	23472	17	13882	59.1428084526244	73.2211614536632	23472	17	13882	59.1428084526244	0	40.8571915473756
rand.14	KU182898	31	8	6464	16	34.0946	106	0	27.3959	23613	8	6700	28.3742006521831	35.3394166358985	23613	8	6700	28.3742006521831	0	71.6257993478169
rand.80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.12	LT605058	34	1	18858	2	99.4673	778	2	52.7039	35781	1	18918	52.8716357843548	99.7837438683475	35781	1	18918	52.8716357843548	0.944635421033509	46.1837287946117
rand.81	LT605058	23	1	18853	2	99.4409	776	2	62.9630	29943	1	18917	63.176702401229	99.7784693285511	29626	1	18917	63.852696955377	0	36.147303044623
rand.94	LT605058	111	2	18876	6	99.5622	776	2	25.2587	75574	2	19656	26.0089448752216	100	74911	2	19656	26.2391371093698	11.0891591355075	62.6717037551227
rand.15	LT605058	29	1	18858	2	99.4673	778	2	55.6365	33895	1	18915	55.8046909573683	99.7679202489583	33895	1	18915	55.8046909573683	1.59315533264493	42.6021537099867
rand.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.10	KU182898	72	8	6459	16	34.0683	106	0	15.1403	42694	8	6678	15.6415421370684	35.2233767603777	42694	8	6678	15.6415421370684	2.25324401555254	82.105213847379
rand.82	LT605058	24	1	18853	4	99.4409	775	2	58.9886	32074	1	18929	59.0166489991894	99.8417638061079	32074	1	18929	59.0166489991894	0	40.9833510008106
rand.79	LT605058	23	1	18858	2	99.4673	778	2	61.7445	30542	1	18917	61.9376596162661	99.7784693285511	30542	1	18917	61.9376596162661	0	38.0623403837339
