sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.31	KU182898	17	1	18853	2	99.4409	244	0	73.6129	25611	1	18929	73.9096481980399	99.8417638061079	25611	1	18929	73.9096481980399	0	26.0903518019601
rand.29	KU182898	55	1	18857	2	99.4620	246	0	38.6438	48797	1	18876	38.6827059040515	99.5622131968986	48797	1	18876	38.6827059040515	4.02893620509458	57.2883578908539
rand.10	KU182898	65	8	6459	16	34.0683	106	0	16.8548	38351	8	6678	17.4128445151365	35.2233767603777	38351	8	6678	17.4128445151365	2.50840916794868	80.0787463169148
rand.89	KU182898	68	1	18853	2	99.4409	246	0	34.1633	55185	1	18929	34.3009875872067	99.8417638061079	55185	1	18929	34.3009875872067	1.94436894083537	63.754643471958
rand.78	KU182898	9	1	18853	2	99.4409	244	0	86.0475	21910	1	18929	86.3943404837974	99.8417638061079	21910	1	18929	86.3943404837974	1.32359653126426	12.2820629849384
rand.52	LT605058	42	6	1821	12	9.6049	78	8	9.2053	19717	6	2046	10.3768321752802	10.7917084234401	19054	6	2046	10.7379028025611	0	89.2620971974389
rand.20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.73	KU182898	134	2	18873	6	99.5464	246	0	22.2612	85705	2	19682	22.9648211889621	100	85705	2	19682	22.9648211889621	11.9899655796045	65.0452132314334
rand.35	KU182898	40	1	221	2	1.1657	1	0	1.0467	21113	1	334	1.58196371903567	1.76169629199852	21113	1	334	1.58196371903567	1.45408042438308	96.9639558565813
rand.44	KU182898	16	1	18858	2	99.4673	246	0	69.8160	27011	1	18915	70.0270260264337	99.7679202489583	27011	1	18915	70.0270260264337	0	29.9729739735663
rand.19	KU182898	41	1	18858	2	99.4673	246	0	50.0690	37664	1	18916	50.2230246389125	99.7731947887547	37664	1	18916	50.2230246389125	1.78154205607477	47.9954333050127
rand.1	KU182898	91	2	18898	4	99.6783	246	0	29.7257	63716	2	19013	29.840228514031	100	63716	2	19013	29.840228514031	10.8497080796032	59.3100634063657
rand.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.51	KU182898	111	1	18873	2	99.5464	246	0	25.1697	74983	1	18913	25.2230505581265	99.7573711693655	74983	1	18913	25.2230505581265	14.7873517997413	59.9895976421322
rand.53	LT605058	32	16	10602	34	55.9207	410	3	53.1447	20002	16	11071	55.3494650534947	58.394430085975	20002	16	11071	55.3494650534947	1.60983901609839	43.040695930407
rand.6	KU182898	33	2	18850	4	99.4251	250	0	54.6419	34512	2	18944	54.8910523875753	99.920881903054	34512	2	18944	54.8910523875753	0.950394065832174	44.1585535465925
rand.69	KU182898	47	3	18853	6	99.4409	246	0	47.0128	40255	3	19128	47.5170786237734	100	40255	3	19128	47.5170786237734	0.83964724878897	51.6432741274376
rand.90	KU182898	17	1	18853	2	99.4409	244	0	73.1814	25762	1	18929	73.4764381647388	99.8417638061079	25762	1	18929	73.4764381647388	0	26.5235618352612
rand.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.65	KU182898	38	1	206	2	1.0866	3	0	1.1245	18320	1	310	1.69213973799127	1.63510733688486	18320	1	310	1.69213973799127	10.1528384279476	88.1550218340611
rand.54	KU182898	23	1	622	2	3.2808	9	0	5.8077	10710	1	637	5.94771241830065	3.35988185030856	10710	1	637	5.94771241830065	0	94.0522875816993
rand.40	KU182898	118	1	18873	2	99.5464	246	0	23.3953	80670	1	18913	23.4448989711169	99.7573711693655	80670	1	18913	23.4448989711169	30.7450105367547	45.8100904921284
rand.3	KU182898	54	1	18858	2	99.4673	246	0	38.7435	48674	1	18982	38.9982331429511	100	48674	1	18982	38.9982331429511	3.37140978756626	57.6303570694827
rand.38	KU182898	27	1	18858	2	99.4673	246	0	56.2321	33536	1	18916	56.4050572519084	99.7731947887547	33536	1	18916	56.4050572519084	0.960162213740458	42.6347805343511
rand.91	KU182898	132	2	18873	6	99.5464	246	0	22.1824	86271	2	19735	22.8755897114905	100	85393	2	19735	23.1107936247702	26.9366341503402	49.9525722248896
rand.94	KU182898	100	2	18876	4	99.5622	246	0	27.2593	69723	2	19656	28.1915580224603	100	69060	2	19656	28.4622067767159	12.0286707211121	59.509122502172
rand.23	KU182898	18	1	18853	2	99.4409	244	0	71.0496	26535	1	18929	71.335971358583	99.8417638061079	26535	1	18929	71.335971358583	0	28.664028641417
rand.18	KU182898	120	2	18873	4	99.5464	246	0	24.4355	78120	2	19696	25.2124935995904	100	77582	2	19696	25.387332113119	16.1403418318682	58.4723260550128
rand.58	KU182898	22	2	18853	4	99.4409	250	2	62.0341	30422	2	18971	62.3594766944974	100	30422	2	18971	62.3594766944974	0	37.6405233055026
rand.16	KU182898	146	2	18873	4	99.5464	246	0	20.5412	92580	2	19617	21.1892417368762	100	92580	2	19617	21.1892417368762	14.1067185137179	64.7040397494059
rand.36	KU182898	134	2	18858	8	99.4673	245	0	21.3880	89265	2	19619	21.9783789839243	100	87414	3	19958	22.831583041618	27.8971331823278	49.2712837760542
rand.49	KU182898	24	2	18853	4	99.4409	246	0	63.9784	29610	2	19076	64.4241810199257	100	29610	2	19076	64.4241810199257	0	35.5758189800743
rand.82	KU182898	17	1	18853	2	99.4409	248	0	68.6812	27450	1	18929	68.9581056466302	99.8417638061079	27450	1	18929	68.9581056466302	0	31.0418943533698
rand.96	KU182898	100	2	18858	6	99.4673	245	0	27.4376	69514	2	19723	28.3727019017752	100	69514	2	19723	28.3727019017752	8.09908795350577	63.528210144719
rand.92	KU182898	25	1	18858	2	99.4673	246	0	59.0087	31958	1	18938	59.259027473559	99.8892346642755	31958	1	18938	59.259027473559	0	40.740972526441
rand.59	KU182898	126	2	18873	4	99.5464	246	0	23.6762	80321	2	19617	24.4232517025435	100	80321	2	19617	24.4232517025435	11.5922361524383	63.9845121450181
rand.33	KU182898	29	1	281	2	1.4821	0	0	1.9999	14051	1	307	2.18489787203758	1.61928371749565	14051	1	307	2.18489787203758	2.50515977510497	95.3099423528574
rand.79	KU182898	17	1	18858	2	99.4673	246	0	69.2545	27230	1	18917	69.4711715020198	99.7784693285511	27230	1	18917	69.4711715020198	0	30.5288284979802
rand.48	KU182898	35	1	18858	4	99.4673	246	0	49.8002	38038	1	18974	49.8816972501183	100	38038	1	18974	49.8816972501183	0.888585099111415	49.2297176507703
rand.98	KU182898	15	1	18858	2	99.4673	246	0	65.6113	28742	1	18907	65.7817827569411	99.7257239305871	28742	1	18907	65.7817827569411	0	34.2182172430589
rand.86	KU182898	92	1	18873	2	99.5464	246	0	28.5972	65996	1	18913	28.6577974422692	99.7573711693655	65051	1	18913	29.0741110820741	6.80081781986441	64.1250710980615
rand.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.60	KU182898	54	1	18858	2	99.4673	246	0	38.0393	49575	1	18907	38.1381744831064	99.7257239305871	49575	1	18907	38.1381744831064	0	61.8618255168936
rand.11	KU182898	49	1	18858	4	99.4673	246	0	41.2306	45944	1	18974	41.2981020372628	100	45944	1	18974	41.2981020372628	1.40823611352951	57.2936618492077
rand.12	KU182898	33	1	18858	2	99.4673	246	0	53.3209	35367	1	18918	53.4905420307066	99.7837438683475	35367	1	18918	53.4905420307066	0.955693160290667	45.5537648090027
rand.46	KU182898	53	18	11701	40	61.7174	153	1	41.3013	28740	18	12579	43.768267223382	66.3484360989504	28078	18	12579	44.8001994444049	1.20378944369257	53.9960111119026
rand.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.26	KU182898	29	9	7099	18	37.4440	110	0	43.6015	16293	9	7365	45.2034616092801	38.8469856005064	16293	9	7365	45.2034616092801	2.07451052599276	52.7220278647272
rand.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.93	KU182898	44	19	11864	44	62.5771	151	1	48.9244	24777	19	12724	51.3540783791419	67.1132443694288	24115	19	12724	52.7638399336513	1.39747045407423	45.8386896122745
rand.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.67	KU182898	14	1	18858	2	99.4673	246	0	70.7087	26670	1	18908	70.8961379827522	99.7309984703835	26670	1	18908	70.8961379827522	0	29.1038620172478
rand.81	KU182898	22	1	18853	2	99.4409	248	0	65.6236	28729	1	18917	65.8463573392739	99.7784693285511	28412	1	18917	66.5810221033366	0	33.4189778966634
rand.47	KU182898	25	1	622	2	3.2808	9	0	4.7290	13153	1	637	4.84300159659393	3.35988185030856	13153	1	637	4.84300159659393	0	95.1569984034061
rand.39	KU182898	141	3	18801	8	99.1666	245	0	20.9144	92496	3	20048	21.6744507870611	100	92496	3	20048	21.6744507870611	25.5686732399239	52.756875973015
rand.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.27	KU182898	17	1	18858	2	99.4673	246	0	69.7643	27031	1	18917	69.9826125559543	99.7784693285511	27031	1	18917	69.9826125559543	0	30.0173874440457
rand.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.42	KU182898	138	2	18873	4	99.5464	246	0	21.8490	87368	2	19686	22.5322772639868	100	87368	2	19686	22.5322772639868	10.8289076091933	66.6388151268199
rand.17	KU182898	156	1	18873	2	99.5464	246	0	18.5418	101786	1	18913	18.5811408248679	99.7573711693655	101345	1	18913	18.6619961517588	11.1312842271449	70.2067196210963
rand.63	KU182898	135	2	18873	4	99.5464	246	0	21.8581	87002	2	19617	22.5477575228156	100	86097	2	19617	22.7847660197219	6.43111838972322	70.7841155905548
rand.66	KU182898	109	3	18801	8	99.1666	245	0	26.0381	74295	3	19999	26.9183659734841	100	73755	3	19999	27.1154498000136	10.3220120669785	62.5625381330079
rand.74	KU182898	71	17	12951	38	68.3106	166	0	29.3150	45151	17	13709	30.362561183584	72.3086660688855	45151	17	13709	30.362561183584	4.37421098093065	65.2632278354854
rand.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.55	KU182898	52	2	962	4	5.0741	13	0	3.3799	28462	2	985	3.46075469046448	5.19542169945672	28462	2	985	3.46075469046448	0	96.5392453095355
rand.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.99	KU182898	28	2	632	4	3.3335	11	0	3.9017	16198	2	725	4.47586121743425	3.824041352392	16198	2	725	4.47586121743425	2.22249660451908	93.3016421780467
rand.61	KU182898	20	1	18853	2	99.4409	248	0	68.0687	27697	1	18927	68.3359208578546	99.8312147265151	27697	1	18927	68.3359208578546	0	31.6640791421454
