sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.59	AF086833	100	2	18873	4	99.5464	367	0	28.3540	67070	2	19617	29.2485462949158	100	67070	2	19617	29.2485462949158	13.3159385716416	57.4355151334427
rand.90	AF086833	13	1	18853	2	99.4409	365	0	78.0469	24156	1	18929	78.3614836893525	99.8417638061079	24156	1	18929	78.3614836893525	0	21.6385163106475
rand.61	AF086833	18	1	18853	2	99.4409	367	0	71.2887	26446	1	18927	71.5684791650911	99.8312147265151	26446	1	18927	71.5684791650911	0	28.4315208349089
rand.74	AF086833	63	17	12951	38	68.3106	251	0	32.1958	41111	17	13709	33.3463063413685	72.3086660688855	41111	17	13709	33.3463063413685	4.80406703801902	61.8496266206125
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.10	KU182898	58	8	6459	16	34.0683	106	0	18.5720	34805	8	6678	19.186898434133	35.2233767603777	34805	8	6678	19.186898434133	2.76397069386582	78.0491308720011
rand.68	AF086833	21	1	206	2	1.0866	3	0	1.6781	12276	1	310	2.52525252525253	1.63510733688486	12276	1	310	2.52525252525253	0	97.4747474747475
rand.69	AF086833	23	3	18853	6	99.4409	365	0	62.9700	30054	3	19128	63.6454382112198	100	30054	3	19128	63.6454382112198	1.12464231050775	35.2299194782724
rand.25	AF086833	31	17	13224	38	69.7505	262	0	62.6697	21283	17	13882	65.2257670441197	73.2211614536632	21283	17	13882	65.2257670441197	0	34.7742329558803
rand.48	AF086833	18	1	18858	4	99.4673	367	0	63.4947	29834	1	18974	63.5985788027083	100	29834	1	18974	63.5985788027083	1.13293557685862	35.2684856204331
rand.73	AF086833	104	2	18873	6	99.5464	367	0	27.0076	70643	2	19682	27.8612176719562	100	70643	2	19682	27.8612176719562	14.0084650991606	58.1303172288833
rand.51	AF086833	94	1	18873	2	99.5464	367	0	28.2517	66803	1	18913	28.3116027723306	99.7573711693655	66803	1	18913	28.3116027723306	13.9290151639896	57.7593820636798
rand.94	AF086833	85	2	18876	6	99.5622	366	0	30.8099	61967	2	19656	31.7201090903223	100	61304	2	19656	32.0631606420462	11.4690721649485	56.4677671930053
rand.47	AF086833	18	1	622	2	3.2808	12	0	6.4383	9661	1	637	6.59352033950937	3.35988185030856	9661	1	637	6.59352033950937	0	93.4064796604906
rand.72	AF086833	23	1	206	2	1.0866	3	0	1.8442	11170	1	310	2.77529095792301	1.63510733688486	11170	1	310	2.77529095792301	0	97.224709042077
rand.50	AF086833	127	2	18876	8	99.5622	366	0	22.7907	84359	2	19791	23.4604487962162	100	83924	2	19791	23.5820504265764	13.6611696296649	62.7567799437586
rand.44	AF086833	8	1	18858	2	99.4673	367	0	80.8038	23338	1	18915	81.0480760990659	99.7679202489583	23338	1	18915	81.0480760990659	0	18.9519239009341
rand.91	AF086833	116	2	18873	6	99.5464	367	0	24.2188	79017	2	19735	24.975638153815	100	78139	2	19735	25.2562740756856	27.3051869105056	47.4385390138087
rand.76	AF086833	159	1	18873	2	99.5464	367	0	18.2597	103359	1	18913	18.2983581497499	99.7573711693655	102924	1	18913	18.3756946873421	28.0342777194823	53.5900275931755
rand.70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.88	AF086833	29	10	7614	20	40.1603	155	0	44.4406	17133	10	7991	46.6409852331757	42.1488475130545	17133	10	7991	46.6409852331757	5.4748146851106	47.8842000817137
rand.16	AF086833	108	2	18873	4	99.5464	367	0	25.6591	74114	2	19617	26.4686833796584	100	74114	2	19617	26.4686833796584	17.1087783684594	56.4225382518822
rand.85	AF086833	82	3	18801	10	99.1666	368	0	31.5137	61881	3	20149	32.5608829850843	100	61580	3	20149	32.7200389736928	7.11269892822345	60.1672620980838
rand.67	AF086833	8	1	18858	2	99.4673	367	0	77.4329	24354	1	18908	77.6381703210971	99.7309984703835	24354	1	18908	77.6381703210971	0	22.3618296789029
rand.26	KU182898	24	9	7099	18	37.4440	110	0	50.4438	14083	9	7365	52.2970957892494	38.8469856005064	14083	9	7365	52.2970957892494	2.40005680607825	45.3028474046723
rand.96	AF086833	80	2	18858	6	99.4673	368	0	31.9470	59702	2	19723	33.0357441961743	100	59702	2	19723	33.0357441961743	7.69655957924358	59.2676962245821
rand.98	AF086833	10	1	18858	2	99.4673	367	0	70.0806	26909	1	18907	70.2627373741127	99.7257239305871	26909	1	18907	70.2627373741127	0	29.7372626258873
rand.45	AF086833	15	1	18858	2	99.4673	367	0	69.5277	27123	1	18908	69.7120525015669	99.7309984703835	27123	1	18908	69.7120525015669	5.05843748847841	25.2295100099547
rand.77	KU182898	19	3	3022	6	15.9397	56	0	25.3609	11916	3	3075	25.8056394763343	16.2192098739385	11916	3	3075	25.8056394763343	17.1534071836187	57.040953340047
rand.13	AF086833	15	1	18858	2	99.4673	367	0	68.0107	27728	1	18908	68.1909982688979	99.7309984703835	27728	1	18908	68.1909982688979	1.96191575302943	29.8470859780727
rand.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.7	AF086833	15	1	401	2	2.1151	8	0	5.2459	7644	1	415	5.429094714809	2.18893401550715	7644	1	415	5.429094714809	0	94.570905285191
rand.93	KU182898	33	19	11864	44	62.5771	151	1	59.3343	20430	19	12724	62.2809593734704	67.1132443694288	19768	19	12724	64.3666531768515	1.70477539457709	33.9285714285714
rand.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.42	AF086833	100	2	18873	4	99.5464	367	0	27.8058	68662	2	19686	28.6708805452798	100	68662	2	19686	28.6708805452798	11.9163438291923	59.412775625528
rand.99	AF086833	13	2	632	4	3.3335	12	0	9.9106	6377	2	725	11.368982280069	3.824041352392	6377	2	725	11.368982280069	5.64528775286185	82.9857299670692
rand.30	AF086833	59	3	18850	6	99.4251	363	0	38.6992	49094	3	19148	39.0027294577749	100	49094	3	19148	39.0027294577749	2.1856031286919	58.8116674135332
rand.33	LT605058	19	1	281	2	1.4821	7	0	2.8598	9826	1	307	3.12436393242418	1.61928371749565	9826	1	307	3.12436393242418	0	96.8756360675758
rand.83	AF086833	48	1	18850	2	99.4251	367	0	42.7379	44106	1	18936	42.9329342946538	99.8786855846827	44106	1	18936	42.9329342946538	2.20604906361946	54.8610166417267
rand.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.17	AF086833	126	1	18873	2	99.5464	367	0	21.6742	87076	1	18913	21.7201065735679	99.7573711693655	86635	1	18913	21.8306688982513	12.1394355629942	66.0298955387545
rand.65	AF086833	20	1	206	2	1.0866	3	0	2.0878	9867	1	310	3.1417857504814	1.63510733688486	9867	1	310	3.1417857504814	18.8507145028884	78.0074997466302
rand.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.79	AF086833	9	1	18858	2	99.4673	367	0	79.6234	23684	1	18917	79.8724877554467	99.7784693285511	23684	1	18917	79.8724877554467	0	20.1275122445533
rand.11	AF086833	42	1	18858	4	99.4673	367	0	44.3412	42721	1	18974	44.4137543596826	100	42721	1	18974	44.4137543596826	1.51447765735821	54.0717679829592
rand.92	AF086833	13	1	18858	2	99.4673	367	0	70.9775	26569	1	18938	71.2785577176409	99.8892346642755	26569	1	18938	71.2785577176409	0	28.7214422823591
rand.58	AF086833	15	2	18853	4	99.4409	369	2	71.4848	26400	2	18971	71.8598484848485	100	26400	2	18971	71.8598484848485	0	28.1401515151515
rand.86	AF086833	75	1	18873	2	99.5464	367	0	32.7418	57642	1	18913	32.8111446514694	99.7573711693655	56697	1	18913	33.3580259978482	5.24366368590931	61.3983103162425
rand.12	AF086833	23	1	18858	2	99.4673	367	0	61.6214	30603	1	18918	61.8174688756004	99.7837438683475	30603	1	18918	61.8174688756004	1.1044668823318	37.0780642420678
rand.49	AF086833	17	2	18853	4	99.4409	367	0	70.1448	27007	2	19076	70.6335394527345	100	27007	2	19076	70.6335394527345	0	29.3664605472655
rand.14	KU182898	24	8	6464	16	34.0946	106	0	38.7551	16692	8	6700	40.1389887371196	35.3394166358985	16692	8	6700	40.1389887371196	0	59.8610112628804
rand.18	AF086833	98	2	18873	4	99.5464	367	0	28.2464	67591	2	19696	29.1399742569277	100	67053	2	19696	29.3737789509791	15.9411212026308	54.6850998463902
rand.34	AF086833	86	1	18873	2	99.5464	367	0	30.0731	62757	1	18913	30.1368771611135	99.7573711693655	62437	1	18913	30.2913336643336	10.2807630091132	59.4279033265532
rand.19	AF086833	21	1	18858	2	99.4673	367	0	64.2456	29353	1	18916	64.4431574285422	99.7731947887547	29353	1	18916	64.4431574285422	1.08677136919565	34.4700712022621
rand.36	AF086833	112	2	18858	8	99.4673	368	0	24.1143	79173	2	19619	24.7799123438546	100	77322	3	19958	25.8115413465767	27.7307881327436	46.4576705206797
rand.52	LT605058	26	6	1821	12	9.6049	78	8	15.4455	11751	6	2046	17.4112841460301	10.7917084234401	11088	6	2046	18.452380952381	0	81.5476190476191
rand.31	AF086833	14	1	18853	2	99.4409	365	0	77.6163	24290	1	18929	77.9291889666529	99.8417638061079	24290	1	18929	77.9291889666529	0	22.0708110333471
rand.29	AF086833	41	1	18857	2	99.4620	367	0	44.4259	42446	1	18876	44.4706214955473	99.5622131968986	42446	1	18876	44.4706214955473	4.63176742213636	50.8976110823164
rand.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.46	AF086833	40	18	11701	40	61.7174	225	1	51.3364	23122	18	12579	54.4027333275668	66.3484360989504	22460	18	12579	56.0062333036509	1.50489759572573	42.4888691006233
rand.80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
