sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.95	KU182898	72	19	13076	44	68.9699	156	1	29.9565	44795	19	14056	31.3785020649626	74.1389313782372	44133	19	14056	31.8491831509301	3.19715405705481	64.953662792015
rand.68	AF086833	24	1	206	2	1.0866	3	0	1.5338	13431	1	310	2.30809321718413	1.63510733688486	13431	1	310	2.30809321718413	0	97.6919067828159
rand.77	KU182898	20	3	3022	6	15.9397	56	0	23.7990	12698	3	3075	24.2164120333911	16.2192098739385	12698	3	3075	24.2164120333911	16.0970231532525	59.6865648133564
rand.34	LT605058	95	1	18873	2	99.5464	778	2	27.9795	67453	1	18913	28.0387825597082	99.7573711693655	67133	1	18913	28.1724338253914	11.0437489759135	60.7838171986951
rand.39	LT605058	131	3	18801	8	99.1666	778	2	21.8292	88620	3	20048	22.6224328593997	100	88620	3	20048	22.6224328593997	25.7199277815392	51.6576393590612
rand.12	LT605058	25	1	18858	2	99.4673	778	2	59.9294	31467	1	18918	60.1201258461245	99.7837438683475	31467	1	18918	60.1201258461245	1.07414116375886	38.8057329901166
rand.1	LT605058	88	2	18898	4	99.6783	776	2	30.2679	62568	2	19013	30.3877381409027	100	62568	2	19013	30.3877381409027	11.0487789285258	58.5634829305715
rand.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.67	LT605058	8	1	18858	2	99.4673	778	2	77.4329	24354	1	18908	77.6381703210971	99.7309984703835	24354	1	18908	77.6381703210971	0	22.3618296789029
rand.58	LT605058	16	2	18853	6	99.4409	777	3	69.6726	27180	2	18971	69.7976453274467	100	27180	2	18971	69.7976453274467	0	30.2023546725533
rand.65	AF086833	24	1	206	2	1.0866	3	0	1.7361	11866	1	310	2.61250632057981	1.63510733688486	11866	1	310	2.61250632057981	15.6750379234788	81.7124557559413
rand.30	LT605058	65	3	18850	6	99.4251	771	2	36.2434	52415	3	19148	36.5315272345703	100	52415	3	19148	36.5315272345703	1.35266622150148	62.1158065439283
rand.78	LT605058	8	1	18853	4	99.4409	772	2	87.3096	21670	1	18929	87.3511767420397	99.8417638061079	21670	1	18929	87.3511767420397	1.33825565297647	11.3105676049839
rand.43	LT605058	98	2	18898	4	99.6783	777	2	27.5094	69220	2	19621	28.3458537994799	100	68302	2	19621	28.7268308395069	7.80065005417118	63.4725191063219
rand.91	LT605058	125	2	18873	6	99.5464	778	2	22.8324	83815	2	19735	23.5459046710016	100	82937	2	19735	23.7951698277005	27.7343043514957	48.4705258208037
rand.23	LT605058	15	1	18853	4	99.4409	772	2	75.3695	25103	1	18929	75.4053300402342	99.8417638061079	25103	1	18929	75.4053300402342	0	24.5946699597658
rand.89	LT605058	56	1	18853	4	99.4409	773	2	39.0280	48478	1	18929	39.0465778291184	99.8417638061079	48478	1	18929	39.0465778291184	1.46251908082017	59.4909030900615
rand.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.50	LT605058	134	2	18876	8	99.5622	776	2	21.6312	88867	2	19791	22.2703590759224	100	88432	2	19791	22.3799077257102	12.581418491044	65.0386737832459
rand.76	LT605058	170	1	18873	2	99.5464	777	2	17.2298	109537	1	18913	17.2663118398349	99.7573711693655	109102	1	18913	17.335154259317	27.9664900735092	54.6983556671738
rand.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.17	LT605058	137	1	18873	2	99.5464	777	2	20.1641	93597	1	18913	20.2068442364606	99.7573711693655	93156	1	18913	20.3025033277513	12.1097943235004	67.5877023487483
rand.90	LT605058	12	1	18853	4	99.4409	772	2	79.5526	23783	1	18929	79.5904637766472	99.8417638061079	23783	1	18929	79.5904637766472	0	20.4095362233528
rand.72	AF086833	26	1	206	2	1.0866	3	0	1.6285	12650	1	310	2.45059288537549	1.63510733688486	12650	1	310	2.45059288537549	0	97.5494071146245
rand.26	KU182898	24	9	7099	18	37.4440	110	0	50.4438	14083	9	7365	52.2970957892494	38.8469856005064	14083	9	7365	52.2970957892494	2.40005680607825	45.3028474046723
rand.6	LT605058	24	2	18850	4	99.4251	776	2	62.4892	30178	2	18944	62.7742063755053	99.920881903054	30178	2	18944	62.7742063755053	1.08688448538671	36.138909139108
rand.29	LT605058	43	1	18857	2	99.4620	778	2	42.8822	43974	1	18876	42.9253649884022	99.5622131968986	43974	1	18876	42.9253649884022	3.6999135853004	53.3747214262974
rand.80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.56	LT605058	95	2	18858	4	99.4673	778	2	27.5728	68865	2	19731	28.6517098671313	100	68865	2	19731	28.6517098671313	13.5206563566398	57.8276337762289
rand.7	LT605058	15	1	401	2	2.1151	10	0	5.2459	7644	1	415	5.429094714809	2.18893401550715	7644	1	415	5.429094714809	0	94.570905285191
rand.19	LT605058	24	1	18858	2	99.4673	778	2	61.4147	30706	1	18916	61.6035953885234	99.7731947887547	30706	1	18916	61.6035953885234	2.18524066957598	36.2111639419006
rand.47	LT605058	22	1	622	2	3.2808	22	0	5.6031	11101	1	637	5.73822178182146	3.35988185030856	11101	1	637	5.73822178182146	0	94.2617782181785
rand.81	LT605058	19	1	18853	2	99.4409	776	2	68.8292	27391	1	18917	69.0628308568508	99.7784693285511	27074	1	18917	69.8714633966167	0	30.1285366033833
rand.38	LT605058	18	1	18858	2	99.4673	778	2	63.3308	29777	1	18916	63.52553984619	99.7731947887547	29777	1	18916	63.52553984619	0	36.47446015381
rand.15	LT605058	16	1	18858	2	99.4673	778	2	68.0893	27696	1	18915	68.2950606585788	99.7679202489583	27696	1	18915	68.2950606585788	1.94974003466204	29.7551993067591
rand.41	LT605058	24	1	18858	4	99.4673	778	2	58.0450	32635	1	18975	58.1430979010265	100	32635	1	18975	58.1430979010265	0	41.8569020989735
rand.13	LT605058	18	1	18858	2	99.4673	778	2	65.4655	28806	1	18908	65.6391029646601	99.7309984703835	28806	1	18908	65.6391029646601	1.88849545233632	32.4724015830035
rand.85	LT605058	87	3	18801	10	99.1666	778	2	30.0288	64941	3	20149	31.0266241665512	100	64640	3	20149	31.1711014851485	6.24845297029703	62.5804455445545
rand.51	LT605058	106	1	18873	2	99.5464	777	2	25.9006	72867	1	18913	25.9555079802929	99.7573711693655	72867	1	18913	25.9555079802929	15.216764790646	58.8277272290612
rand.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
