contig	length	gc	case.fre	case.mean.depth	case.mean.cov	control.fre	control.mean.depth	control.mean.cov	annotation	human
k49_10830	340	0.6	2	0.819631906367843	0.176889234909366	92	0.137490527119068	0.0134275950366621	N	N
k49_12779	234	0.662393162393162	2	0.634239094239095	0.160363636363636	55	0.0756605247744201	0.00935152930964949	N	N
k49_13794	218	0.642201834862385	2	0.756567074691014	0.172984909827015	137	0.143983728563759	0.0193221998067276	N	N
k49_943	481	0.652806652806653	2	1.01403128387796	0.178727364502492	109	0.189726107197345	0.0137148741765132	N	N
k49_5398	361	0.620498614958449	2	1.00535971964543	0.178675645342312	68	0.123856295830878	0.0104377017026468	N	N
k49_8510	357	0.627450980392157	3	1.08509907630416	0.192958113439819	88	0.215113859045545	0.0132211586237415	N	N
k49_5530	243	0.592592592592593	2	0.701915661121525	0.171605308887848	65	0.10633717037483	0.0112903362615199	N	N
k49_6078	453	0.629139072847682	2	1.30944393062885	0.180650006951623	100	0.159933532782296	0.0135079755398163	N	N
k49_6551	558	0.625448028673835	2	1.3204175878182	0.17928647543469	165	0.198780520534814	0.0170227111395683	N	N
k49_3350	268	0.630597014925373	2	1.02396930186799	0.17326873753206	76	0.143923122150902	0.0135293260217481	N	N
k49_1805	282	0.641843971631206	2	0.880327296993964	0.172278338945006	72	0.115102246316555	0.0116359651665147	N	N
k49_1457	376	0.683510638297872	2	0.835540787467557	0.179930789135757	175	0.175066458099469	0.0230241311428117	N	N
k49_11481	407	0.641277641277641	2	1.17177449070906	0.177702912155721	111	0.245980100541055	0.0149836347806836	N	N
k49_6758	742	0.605121293800539	3	1.55891792257865	0.187842345030463	108	0.268137727795806	0.0122486252623941	N	N
k49_6465	265	0.656603773584906	2	0.867560210413025	0.168262538158758	65	0.123759988854778	0.0114233126906647	N	N
k49_5918	284	0.619718309859155	2	0.799567631207689	0.17573186368542	106	0.138476655075505	0.0157027259418395	N	N
k49_7573	246	0.654471544715447	2	0.945638685888771	0.167906826269816	74	0.193083579933994	0.0133310666005749	N	N
k49_13605	231	0.614718614718615	2	0.399082434762281	0.149140878407995	43	0.0871545119646485	0.00832910075970872	N	N
k49_12984	260	0.669230769230769	2	0.839302112029385	0.178757269666361	67	0.146223857781244	0.012200925833966	N	N
k49_13453	269	0.568773234200744	2	0.791445354887519	0.180912111144669	57	0.140782570136287	0.00961963309617877	N	N
k49_7933	376	0.691489361702128	2	1.11547879001959	0.176335056677692	81	0.160066756783598	0.0117629741877751	N	N
k49_4703	249	0.614457831325301	2	0.607986737483141	0.161600988939118	69	0.0964516702570035	0.0109274650975632	N	N
k49_4598	313	0.613418530351438	2	0.558759116002686	0.173602607594995	68	0.0698267570601393	0.00978534812016132	N	N
k49_7387	217	0.668202764976959	3	0.706910348708025	0.198080832359711	75	0.121729867700775	0.0133261339102203	N	N
k49_196	291	0.628865979381443	2	1.01986944643779	0.177437020810515	58	0.139896826743865	0.00996873198045656	N	N
k49_7048	268	0.623134328358209	2	0.89749140626722	0.174757281553398	67	0.168637755874919	0.0119480241166415	N	N
k49_7921	801	0.644194756554307	2	1.467461298181	0.180153878172193	139	0.267162974649511	0.0145915473102348	N	N
k49_8356	205	0.658536585365854	2	1.06001262164945	0.167366393197595	56	0.165419211426475	0.0108879631723491	N	N
k49_9410	908	0.615638766519824	2	1.24904695232363	0.17979858812992	440	0.378528538767181	0.0307767312522901	N	N
k49_10680	202	0.415841584158416	4	1.2452164403903	0.257020441318463	147	0.55620396440838	0.0310676939296914	N	N
k49_4708	1028	0.613813229571984	2	1.26077619155685	0.17979797979798	220	0.286825532561168	0.0177381111213637	N	N
k49_10588	240	0.404166666666667	4	3.50717699201464	0.277181670289586	128	0.858745433183123	0.0276954045267884	N	N
k49_2805	221	0.570135746606335	2	0.61816474107574	0.181087988316904	63	0.0965657004494841	0.0104179824582065	N	N
k49_141	351	0.441595441595442	4	3.30170059469035	0.318990977501531	166	1.32496313827294	0.0402789085012316	N	N
k49_1980	404	0.665841584158416	2	0.758174036137281	0.180198420732942	71	0.1212887184393	0.0102898311088017	N	N
k49_8726	347	0.714697406340058	2	0.921517108832366	0.172884742767602	89	0.197569156919774	0.0139123563075192	N	N
k49_7979	747	0.634538152610442	2	1.08435051376566	0.177532580463603	142	0.172713473484	0.0144988841888152	N	N
k49_1368	482	0.661825726141079	2	0.982081187705089	0.179900942642595	95	0.137207579977637	0.0125124059321175	N	N
k49_1264	226	0.641592920353982	2	0.561955343880275	0.17776959882223	64	0.101352221708699	0.0106120691234373	N	N
k49_12713	286	0.622377622377622	2	0.832069896904602	0.170206740300198	76	0.115427829122127	0.0123254898833925	N	N
k49_5744	603	0.626865671641791	2	0.985323203708473	0.177541297229682	147	0.189875619148515	0.0167860118184836	N	N
k49_7226	246	0.577235772357724	2	0.986413501174593	0.180519480519481	92	0.140330510839638	0.0154518139607304	N	N
k49_10256	228	0.460526315789474	4	4.16000899829365	0.325080339913382	118	0.834672031863441	0.0299268497734918	N	N
k49_6477	300	0.593333333333333	2	0.764204668340804	0.176692743458322	97	0.0743029713953195	0.0132525019494416	N	N
k49_1551	203	0.660098522167488	2	0.578564869473961	0.17500196772924	58	0.0928153161027319	0.0104516386119502	N	N
k49_1559	376	0.396276595744681	5	1.4277824790945	0.311469571758474	223	1.51716859656218	0.0532075919270445	N	N
k49_1650	468	0.655982905982906	2	0.978621621936581	0.177255829672187	108	0.145180754606646	0.0132102992792136	N	N
k49_947	380	0.626315789473684	2	1.0350491763768	0.17772975129965	130	0.21645774930972	0.0176517585247847	N	N
k49_2090	254	0.598425196850394	2	0.613912613439043	0.175072277545776	73	0.0948365837442736	0.0120988268142414	N	N
k49_12965	232	0.650862068965517	2	0.709259026490275	0.179398548219841	68	0.123492146002936	0.0123694815856713	N	N
k49_7679	317	0.514195583596215	4	1.48476561029938	0.214521096186459	64	0.134564816536649	0.00956068122254407	N	N
k49_13090	269	0.568773234200744	2	0.559063111011163	0.181205999387818	43	0.111198643135328	0.00855761185092909	N	N
k49_9298	200	0.54	4	8.90860089168958	0.324682091042947	144	6.55227056204781	0.0430141063843844	N	N
k49_6065	322	0.65527950310559	2	0.698104673104674	0.171012321012321	89	0.173382571028593	0.0133060920217341	N	N
k49_7774	291	0.642611683848797	2	0.931493340143365	0.174127986816809	92	0.158548833960221	0.0135390220411801	N	N
k49_670	590	0.606779661016949	2	1.05197451055604	0.181562460043473	143	0.210117707827302	0.016518622490935	N	N
k49_1161	295	0.355932203389831	1	1.14141414141415	0.0909090909090909	2	0.00400429990309646	0.000261109324255839	N	N
k49_7657	201	0.353233830845771	5	2.93739607792384	0.255711682618333	156	3.26038486219455	0.0435118885004767	N	N
k49_5058	319	0.648902821316614	2	0.88404146631799	0.180831334867833	75	0.121362907731514	0.012173915462033	N	N
k49_1226	380	0.3	2	2.0233246588319	0.1025195111665	15	0.037010445362684	0.00183445137834601	N	N
k49_10347	390	0.612820512820513	2	0.790667192220365	0.178992880727208	81	0.109855753583108	0.0110779042830692	N	N
k49_5274	447	0.565995525727069	2	1.67527854028742	0.18020345551429	91	0.315631856761233	0.0139871141379182	N	N
k49_13753	281	0.516014234875445	2	0.439706633000962	0.173746595438765	36	0.122133261300278	0.00791543792239626	N	N
k49_8580	200	0.605	2	0.551002918252004	0.16169332496029	58	0.115963780820875	0.0112974551254007	N	N
k49_5052	408	0.416666666666667	5	4.41113652428297	0.285723776761657	145	0.900402221336533	0.0211560310826077	N	N
k49_7257	278	0.438848920863309	4	12.7800433523	0.269915419669787	64	0.585254909870032	0.0110982853740606	N	N
k49_7096	203	0.610837438423645	2	1.00440245333862	0.179487179487179	59	0.1305759902248	0.0124210620206469	N	N
k49_289	380	0.65	2	0.949352658653392	0.179775280898876	84	0.145011691673517	0.011778951932391	N	N
k49_7604	381	0.62992125984252	2	1.3010752688172	0.173411534701857	142	0.304910928446352	0.0188203968684792	N	N
k49_3008	210	0.614285714285714	2	0.608498544769731	0.176697483307653	59	0.115631074631738	0.0114410920173943	N	N
k49_9095	225	0.608888888888889	2	0.818882468882468	0.171663471663472	79	0.144427072106309	0.0136130846467859	N	N
k49_8749	233	0.40343347639485	5	2.93456069641205	0.278927580893683	135	0.937616383964455	0.0315715000060445	N	N
k49_6402	267	0.441947565543071	4	105.734506115625	0.326523233260246	146	19.4335639580881	0.0350571951815409	N	N
k49_5664	434	0.603686635944701	2	1.00372869318182	0.177911931818182	87	0.134986359933888	0.0128275834462025	N	N
k49_8036	410	0.560975609756098	2	0.874541594286817	0.178729974908319	108	0.149639670210121	0.0144729364588806	N	N
k49_13069	630	0.412698412698413	6	10.119668829449	0.394371855790077	219	4.11101817961158	0.0548019193624255	N	N
k49_504	644	0.27639751552795	5	1.58904155970209	0.326637761485096	200	0.809901936325823	0.0349945644010921	N	N
k49_8673	303	0.65016501650165	2	0.631281835636871	0.179411764705882	108	0.144621009523991	0.0153395523112821	N	N
k49_4972	342	0.60233918128655	2	1.05590441178113	0.177092709270927	126	0.18521510015167	0.0170162676264275	N	N
k49_11103	242	0.549586776859504	2	1.05174304792342	0.180880974695408	78	0.197844272570956	0.0139310970874742	N	N
k49_5016	406	0.61576354679803	2	1.23843789693341	0.179166666666667	118	0.186128851801318	0.0148980011066558	N	N
k49_11025	449	0.641425389755011	2	0.671896677076173	0.174104683195592	105	0.134542317982741	0.0133515900763091	N	N
k49_8521	221	0.615384615384615	2	1.02474281683768	0.171915465591355	71	0.147064705809788	0.0134660681261115	N	N
k49_5762	233	0.609442060085837	2	0.550333799361036	0.173328616908383	39	0.0627108356762335	0.0065434068272507	N	N
k49_7853	312	0.634615384615385	2	0.663896103896104	0.172727272727273	169	0.157089147623093	0.0203077795756194	N	N
k49_13405	522	0.64367816091954	2	1.06300990675991	0.178758741258741	100	0.203365982656019	0.0137273481560281	N	N
k49_3730	610	0.631147540983607	2	2.19243365330323	0.180575945793337	86	0.353660334813132	0.0126207418634224	N	N
k49_320	200	0.625	2	0.912199605330738	0.177195685670262	54	0.153181655014108	0.0114798613076727	N	N
k49_4564	303	0.580858085808581	2	1.29412887157032	0.176930596285435	59	0.229323166705016	0.0110134796814984	N	N
k49_8175	318	0.531446540880503	4	2.28945721468496	0.254241153133947	55	0.101501775970975	0.00732483634260946	N	N
k49_282	321	0.666666666666667	2	0.840178416624698	0.177322677322677	85	0.141185531817051	0.0123262149664554	N	N
k49_4995	227	0.607929515418502	2	0.865373165373165	0.177255177255177	54	0.197245426886663	0.0114002523679622	N	N
k49_5103	204	0.705882352941177	2	0.737384717349858	0.177451369591108	64	0.17259690971694	0.0121794617980283	N	N
k49_12689	326	0.631901840490798	2	0.673435972629521	0.169126751384816	79	0.122781872883439	0.0116650560280273	N	N
k49_3505	397	0.629722921914358	2	0.907649033463145	0.163842975206612	81	0.112915318471417	0.0120599888697854	N	N
k49_8548	275	0.494545454545455	5	1.5417226203149	0.264734413100331	123	0.277100967888002	0.0206428478734764	N	N
k49_10464	393	0.656488549618321	2	0.955836094115218	0.177945373012638	145	0.149900307038295	0.0173752653191839	N	N
k49_12174	269	0.643122676579926	2	1.09032696130139	0.177405119152692	63	0.165057651118496	0.0116326857735116	N	N
k49_3413	368	0.633152173913043	2	1.08470598316639	0.177648817458202	69	0.175479278303602	0.0118855707546976	N	N
k49_10695	212	0.641509433962264	2	0.799900902310541	0.1768525592055	41	0.104105658646235	0.00819419914973209	N	N
k49_10821	252	0.662698412698413	2	0.96823401223703	0.176433322774786	50	0.123885924443423	0.0105602849671444	N	N
k49_7898	224	0.638392857142857	2	0.547235426457129	0.17729158807997	220	0.671861189094411	0.0439327050940103	N	N
k49_8424	317	0.637223974763407	2	0.967426943229083	0.171344460649273	96	0.13639931341399	0.0138547068655955	N	N
k49_5348	341	0.560117302052786	2	0.608258653609264	0.172402377432865	40	0.0717097718441396	0.00732094432964396	N	N
k49_1790	265	0.641509433962264	2	0.807690836197714	0.175121874603568	73	0.115643843632285	0.0114218518495164	N	N
k49_3326	623	0.704654895666132	2	2.35536389072951	0.179448884551113	150	0.419420296637206	0.016790105354178	N	N
k49_5427	277	0.664259927797834	2	0.711520195015341	0.162750949158716	71	0.0962213555320266	0.0105442693264882	N	N
k49_1159	266	0.552631578947368	4	1.18376756762226	0.299767076505902	322	0.978786171353445	0.0680656713048966	N	N
k49_1190	223	0.654708520179372	2	0.549819238486471	0.179615800159094	53	0.088227971026192	0.00939995078855993	N	N
k49_6621	232	0.616379310344828	2	0.740830686341523	0.174004530041682	76	0.111843326443186	0.0132671260751895	N	N
k49_1109	200	0.64	2	0.915527210590814	0.176679841897233	50	0.141269146858644	0.0110689828000529	N	N
k49_5277	257	0.653696498054475	2	1.03682588597843	0.171032357473035	314	0.386044686845142	0.0458214872325344	N	N
k49_5620	498	0.656626506024096	2	0.968317319536832	0.180721446575105	102	0.155331593943291	0.0128964250328431	N	N
k49_3053	242	0.611570247933884	2	0.844861660079052	0.178251058223306	66	0.128349934569932	0.0117111991430445	N	N
k49_12032	205	0.595121951219512	2	0.465144069689525	0.181818181818182	60	0.0595505015552963	0.00980725044606007	N	N
k49_5445	290	0.637931034482759	2	0.740862032006752	0.175760813499374	82	0.0830489303800632	0.0115776028700722	N	N
k49_13073	275	0.647272727272727	2	0.812427982132926	0.177751960499564	78	0.154296213324669	0.0125353789133883	N	N
k49_7237	404	0.378712871287129	2	1.30102825532258	0.102300647755193	8	0.0101057896044161	0.000655940331880594	N	N
k49_13718	413	0.653753026634383	2	0.719905729400222	0.178929121725732	104	0.111268749076216	0.013365217400425	N	N
k49_10048	219	0.570776255707763	2	0.766506130493393	0.178522657824018	81	0.156199358847922	0.0139364100697818	N	N
k49_1129	331	0.416918429003021	4	2.08161455587764	0.192418168169977	99	0.606269147773005	0.0201955648949909	N	N
k49_4239	249	0.650602409638554	2	0.764391318024536	0.174897766593268	100	0.0946792925766672	0.0142593842394122	N	N
k49_4469	285	0.6	2	0.674396752446385	0.174693644913081	108	0.12221318993787	0.0159113596941954	N	N
k49_12929	205	0.629268292682927	2	0.830719064485298	0.179108337549896	60	0.147553336879151	0.0117723077505028	N	N
k49_1825	268	0.585820895522388	2	0.648349042262085	0.179997973041451	83	0.0997005611363369	0.0131379110058962	N	N
k49_12869	251	0.653386454183267	2	0.917878415813453	0.155808559983133	58	0.121068047307538	0.0105852731035639	N	N
k49_11245	255	0.662745098039216	2	0.845122067065641	0.179325121644871	67	0.0954728040770808	0.0111730092236339	N	N
k49_1281	289	0.643598615916955	2	1.02950558213716	0.175752123120544	85	0.0972127760859593	0.0129267633237636	N	N
k49_9155	380	0.631578947368421	2	0.762560372028045	0.176069831807537	100	0.148761843873269	0.0142846023255811	N	N
k49_5125	235	0.51063829787234	4	5.43505212875348	0.325786051880052	117	1.44894971207139	0.0327664563862806	N	N
k49_1523	206	0.631067961165049	2	0.531432913202825	0.162878340931438	42	0.0502174588316583	0.00692063354741602	N	N
k49_1777	472	0.593220338983051	2	1.24738515469764	0.176624431682524	73	0.266550388519209	0.011573822180355	N	N
k49_10642	229	0.410480349344978	5	4.09966885383792	0.307580934633064	191	1.83482570272585	0.0509426201715853	N	N
k49_3042	267	0.662921348314607	2	0.493698419806794	0.1713048855906	66	0.0750146108251897	0.0102166615983056	N	N
k49_6286	216	0.606481481481482	2	0.595571095571095	0.150364039252928	68	0.100481941635963	0.0123456146136744	N	N
k49_1275	576	0.611111111111111	2	1.0248191056862	0.181145373537905	66	0.147787140340385	0.0101291527905905	N	N
k49_5686	3598	0.682045580878266	2	2.06544551253733	0.181818181818182	435	0.401959002240701	0.0185966132044034	N	N
k49_1432	1712	0.600467289719626	2	1.17759703868361	0.181106965823785	256	0.21888841588566	0.0165192297181583	N	N
k49_2506	377	0.342175066312997	2	1.35209844051852	0.112327463112803	9	0.0119971162127633	0.000936331656009911	N	N
k49_188	225	0.573333333333333	2	0.73178644811467	0.178546277593107	67	0.0710563228759962	0.0109920394187012	N	N
k49_2070	212	0.537735849056604	2	0.499603942157134	0.167017508603582	44	0.0708996906956195	0.0085558036178628	N	N
k49_4365	215	0.613953488372093	2	0.89490638453294	0.167483968313844	41	0.131495547544006	0.00884347243590323	N	N
k49_9388	210	0.619047619047619	2	0.746539309378803	0.175166297117517	71	0.116319264774753	0.0124097396444097	N	N
k49_6317	237	0.616033755274262	2	0.774574730871275	0.172547345308164	67	0.176088283200753	0.0124904966521552	N	N
k49_8060	203	0.610837438423645	2	0.423597992916175	0.16599025974026	65	0.0814549945998782	0.0114043990414463	N	N
k49_2166	1983	0.538073625819465	5	4.19153869620124	0.294263161775445	162	0.815262354238191	0.0250365433346425	N	N
k49_12758	348	0.704022988505747	2	0.759760272359982	0.176961001290225	74	0.170747943122236	0.0121160176855452	N	N
k49_3640	208	0.653846153846154	2	0.821942598108716	0.178771185889515	63	0.126790653601587	0.0112068522021476	N	N
k49_3942	405	0.367901234567901	1	0.814137506593985	0.0887990152980482	3	0.00361191990906009	0.00024853917795106	N	N
k49_1155	565	0.670796460176991	2	1.40686544651302	0.179682285409158	125	0.211107994425922	0.0143109767781656	N	N
k49_3184	420	0.585714285714286	3	1.04947764164539	0.190220966852372	101	0.214478328600359	0.0145767861589409	N	N
k49_1116	495	0.64040404040404	2	1.54282648246063	0.181374722838137	124	0.319667553968015	0.016087416714407	N	N
k49_3949	244	0.663934426229508	3	0.581146283604985	0.196939249762915	61	0.135507683705343	0.0111158150538354	N	N
k49_2002	773	0.6248382923674	2	1.25089176779577	0.177100893164821	267	0.278494923756468	0.0214362822988687	N	N
k49_13705	469	0.67590618336887	2	1.19437820139574	0.176052083069627	139	0.229506023154112	0.0172533582426599	N	N
k49_9796	280	0.657142857142857	2	1.27756157372854	0.173984756402925	83	0.142604029471674	0.0140889777855925	N	N
k49_10197	218	0.399082568807339	1	1.09968652037617	0.0909090909090909	3	0.00362165655002134	0.000358343884334887	N	N
k49_11752	517	0.638297872340426	2	1.07996759551918	0.181527737438281	144	0.233360850977539	0.0171376539186787	N	N
k49_1622	297	0.663299663299663	2	0.998391718575242	0.179731201030725	80	0.146988953180616	0.0122913332485011	N	N
k49_7185	775	0.621935483870968	2	1.10970422395885	0.178454842219804	192	0.194491831514294	0.0175947254001698	N	N
k49_6414	371	0.61455525606469	2	0.998105316776277	0.181400208986416	73	0.141500500996429	0.0111643314950104	N	N
k49_1199	404	0.631188118811881	2	0.790243288935127	0.179467084639498	83	0.104348716050859	0.0108536076900466	N	N
k49_385	357	0.619047619047619	2	0.853066708863719	0.174147671195781	103	0.155820644156517	0.0139525063592475	N	N
k49_7087	250	0.604	2	0.929665621734587	0.180909090909091	93	0.163163148206637	0.0149214497000208	N	N
k49_11690	201	0.601990049751244	2	0.705318485186515	0.163951247935291	79	0.147601652316308	0.014824196900698	N	N
k49_13516	231	0.636363636363636	2	0.692060642060642	0.169184869184869	75	0.137567865799498	0.0131241489249993	N	N
k49_5169	250	0.652	2	0.715052072234794	0.17804340987732	71	0.0977704444309855	0.0127637368361677	N	N
k49_2867	679	0.614138438880707	2	1.31191328030457	0.180845314020106	68	0.18945779260829	0.00947835107910654	N	N
k49_4140	376	0.646276595744681	2	1.10948673766669	0.179310344827586	73	0.187781110015047	0.0119900165696873	N	N
k49_8302	225	0.648888888888889	2	0.612079455977094	0.173860653781914	35	0.0796344438195266	0.00747517544175151	N	N
k49_1939	596	0.640939597315436	2	1.09884534439971	0.175143505539981	112	0.175639084783243	0.0130708613337559	N	N
k49_259	214	0.574766355140187	2	0.792341029733843	0.173950097133029	80	0.110316657170309	0.0138683298832527	N	N
k49_5232	277	0.631768953068592	2	0.702502734349867	0.17479402492516	87	0.119540500025354	0.0121694965891887	N	N
k49_9356	448	0.645089285714286	2	0.76256246254354	0.17852569965246	91	0.113492315794751	0.0116463555568204	N	N
k49_9275	251	0.661354581673307	2	0.730149767416848	0.170619235836627	73	0.114115830938278	0.0117430103750809	N	N
k49_6427	248	0.669354838709677	2	0.903285881370828	0.169346898588776	65	0.15478481763871	0.0115194376114606	N	N
k49_12828	200	0.645	2	0.53129561925924	0.158776707163804	87	0.110481787390313	0.014013697961228	N	N
k49_1699	224	0.598214285714286	2	0.608867694805195	0.172449945887446	68	0.0959353550538568	0.0117560320089815	N	N
k49_10203	210	0.585714285714286	2	0.870200220307134	0.163445214799456	73	0.14088241250263	0.0135000221852984	N	N
k49_10226	204	0.622549019607843	2	0.691974647692733	0.165641406465875	63	0.0752853578112709	0.0109845183442182	N	N
k49_3606	279	0.648745519713262	2	0.694907191908477	0.159548505186089	84	0.106392391911597	0.0131327819032851	N	N
k49_9364	280	0.653571428571429	2	0.635885274600008	0.176240687212474	31	0.126669119567815	0.00755556572030847	N	N
k49_1080	262	0.66412213740458	2	1.43087813907517	0.180732700135685	80	0.210188201922878	0.0151427970400465	N	N
k49_7882	313	0.635782747603834	2	1.21700877729015	0.179642166344294	64	0.225076211369429	0.0119094898291447	N	N
k49_5181	237	0.641350210970464	2	1.08078411637131	0.18047138047138	73	0.17287844184573	0.0136503831858044	N	N
k49_12414	274	0.613138686131387	2	0.786402109217643	0.168618598230249	81	0.133281005824309	0.0121445891053101	N	N
k49_9296	204	0.617647058823529	2	0.469798445282316	0.170925848345203	259	0.30085352106784	0.036610240106373	N	N
k49_6601	328	0.396341463414634	4	1.51746392098594	0.267824209183338	145	0.514075432373212	0.0267442662814496	N	N
k49_13592	200	0.64	2	0.820634147718451	0.172188818788726	60	0.122598293253104	0.0119077184321439	N	N
k49_9096	279	0.645161290322581	2	0.938171229401514	0.171390880412962	56	0.16620577751594	0.0112121418664587	N	N
k49_8765	371	0.622641509433962	2	0.881598076978772	0.176571384440132	84	0.145631274438169	0.0123462131122562	N	N
k49_13801	1008	0.375	5	5.83680859081135	0.380586716003761	266	4.05586273923919	0.0578584031713266	N	N
k49_9915	253	0.652173913043478	2	1.04268091160269	0.17123922197918	167	0.344824111513553	0.0257642142580657	N	N
k49_1479	524	0.641221374045801	2	0.965838263692881	0.176772230971368	105	0.158929434820889	0.0128426014502789	N	N
k49_11115	257	0.638132295719844	2	0.655302541573142	0.180572720341649	56	0.107288415644864	0.0098099689788239	N	N
k49_1151	244	0.602459016393443	2	0.662809917355372	0.175537190082645	76	0.133022630900544	0.0125423883038833	N	N
k49_6822	228	0.662280701754386	2	0.756169234826508	0.168147641831852	71	0.123775960302833	0.0120023870969691	N	N
k49_10852	264	0.632575757575758	2	0.834592094904714	0.177041258398483	81	0.120261205670898	0.0129802175890154	N	N
k49_4841	202	0.648514851485149	2	0.617528478119932	0.168201842210653	39	0.081512917018125	0.00807347394790499	N	N
k49_11001	373	0.616621983914209	2	1.11405450384855	0.178989898989899	94	0.1617371351813	0.0138863695956857	N	N
k49_4651	704	0.661931818181818	2	1.38759737956772	0.178730045500893	145	0.204558836382506	0.0147879018863708	N	N
k49_807	242	0.619834710743802	2	0.866274054412741	0.173990425632761	77	0.12010296736153	0.0127116834268594	N	N
k49_6211	460	0.645652173913044	2	0.937383334086016	0.177513774104683	123	0.151089759252142	0.0143564515676685	N	N
k49_1739	289	0.619377162629758	2	0.734429291507816	0.174230910284949	71	0.131512056634538	0.0110073785790857	N	N
k49_10154	291	0.611683848797251	2	0.954433668793029	0.176284210857892	100	0.189590599282327	0.0146645346192623	N	N
k49_9602	1144	0.65034965034965	2	1.34668336403694	0.181300181300181	173	0.213189244354925	0.0146885682720483	N	N
k49_1228	205	0.6	2	0.843672330129006	0.176926212800652	77	0.156869466350667	0.0135336821444818	N	N
k49_10727	718	0.62116991643454	2	1.13272838193305	0.179277926891925	135	0.205571032834011	0.0138674600437832	N	N
k49_4685	241	0.531120331950207	4	1.13433112502938	0.263268233469596	115	0.260704552119945	0.0211595411818295	N	N
k49_4316	260	0.669230769230769	2	0.78124863333791	0.1673343605547	68	0.128090751986724	0.0116798083967493	N	N
k49_5152	297	0.592592592592593	2	1.0189701897019	0.177416008609847	123	0.253215181573184	0.0168711175937025	N	N
k49_6531	253	0.434782608695652	2	0.748010344633721	0.154177770281666	89	0.151757074465348	0.0150470633689625	N	N
k49_5249	223	0.533632286995516	4	5.57496148209889	0.325895062385325	116	6.33019925660225	0.0341487398600892	N	N
k49_13031	247	0.307692307692308	1	0.661515151515152	0.0909090909090909	4	0.00516871927166856	0.000576480928626815	N	N
k49_7664	578	0.598615916955017	2	1.28069794561334	0.181559917355372	125	0.2598779394338	0.0147324358543517	N	N
k49_6450	224	0.633928571428571	2	0.569913334763846	0.179237298238085	232	0.471350616916707	0.0405781385703752	N	N
k49_11398	479	0.605427974947808	2	0.897253357375343	0.172712418060333	117	0.109667168549035	0.0132961615629738	N	N
k49_11848	205	0.629268292682927	2	0.727489534864328	0.177075098814229	57	0.119757656671407	0.0108923166070131	N	N
k49_11193	277	0.664259927797834	2	1.10914142689844	0.179330562508133	62	0.165793122460013	0.0120972940500277	N	N
k49_11597	473	0.657505285412262	2	1.11313947915002	0.178181818181818	99	0.171312397082813	0.0132787875240465	N	N
k49_8150	299	0.665551839464883	2	0.955070940620074	0.178928008407777	61	0.154585263763726	0.0109601046968072	N	N
k49_3555	201	0.472636815920398	2	0.476418886024931	0.170300287947347	22	0.0557102497547005	0.00537878799710148	N	N
k49_1721	223	0.417040358744395	4	1.23572442081062	0.241036768258773	100	0.358956597266501	0.0199371222959948	N	N
k49_9377	1160	0.617241379310345	2	1.57564831070187	0.181694411782907	228	0.342922080149887	0.0185701028510163	N	N
k49_1085	481	0.663201663201663	3	1.0856435434323	0.187184189979523	247	0.195612163361643	0.0236187761189786	N	N
k49_231	248	0.604838709677419	2	0.643479538817461	0.178916827852998	76	0.102329864258398	0.0121447019657969	N	N
