contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDepth	S1_meanCov	Specy
k141_4113	236	0.567796610169492	7	125.183311198249	0.915460903738209	671	701.17219792781	0.856185194155985	0
k141_4444	312	0.525641025641026	3	0.593817567660953	0.26175079540146	NA	NA	NA	0
k141_3428	999	0.561561561561562	0	0	0	NA	NA	NA	0
k141_2256	309	0.650485436893204	4	0.41991681024924	0.28778058597689	NA	NA	NA	0
k141_8141	353	0.393767705382436	0	0	0	NA	NA	NA	0
k141_5930	372	0.446236559139785	0	0	0	NA	NA	NA	0
k141_6000	1151	0.50390964378801	7	23.2240340045413	0.756149726914672	674	234.687648054244	0.645569842414119	0
k141_6337	332	0.590361445783133	5	0.566846445859634	0.313306622850785	159	1.72520030514271	0.0772367282665997	0
k141_4933	329	0.516717325227964	6	0.39469255102179	0.301177236235584	443	70.0238407147171	0.231345273558154	0
k141_1205	236	0.563559322033898	6	39.3659670404482	0.779320049532816	664	648.254738703125	0.734225082075088	0
k141_2466	341	0.516129032258065	6	5.65698977294337	0.363298035325369	639	440.147444492267	0.391159880231591	0
k141_30	470	0.402127659574468	5	0.644387069554063	0.345960379003166	470	12.4631553987679	0.431928903179017	0
k141_4219	376	0.529255319148936	6	7.28994282554557	0.705981789219068	539	101.328743361636	0.465484759941091	0
k141_8304	2430	0.416460905349794	0	0	0	NA	NA	NA	0
k141_3678	428	0.546728971962617	6	7.09657053457691	0.473864734304373	608	95.0672333458474	0.451948054260463	0
k141_7520	208	0.567307692307692	6	31.8372674763322	0.853039725132748	576	87.8998584419524	0.65132839391253	0
k141_802	228	0.543859649122807	7	95.6480551323675	0.851191378721231	669	1171.29514416529	0.774973409305273	0
k141_2326	503	0.520874751491054	7	133.312100924124	0.835837169803714	668	903.129902434205	0.654357769750767	0
k141_7616	516	0.548449612403101	5	4.52852106670633	0.665002903422931	569	59.8745556214037	0.465911241200947	0
k141_2799	567	0.516754850088183	7	45.7226894257173	0.784379426553056	652	228.659345608698	0.39231543292934	0
k141_8409	737	0.369063772048847	4	0.761649938866557	0.293352428553136	NA	NA	NA	0
k141_3368	283	0.480565371024735	4	0.909512153386613	0.394394762124173	NA	NA	NA	0
k141_1966	375	0.421333333333333	3	0.651355875319601	0.295335534639507	NA	NA	NA	0
k141_5568	1296	0.419753086419753	7	137.652844505117	0.683610817659476	688	1469.63842523023	0.63511978499915	0
k141_6941	293	0.532423208191126	7	133.034114392478	0.958709065021357	673	664.808427423108	0.847225451062322	0
k141_58	301	0.471760797342193	6	1.82274199016186	0.650001153196445	416	18.2551232328928	0.39588910759774	0
k141_8247	414	0.42512077294686	5	0.558216263081523	0.321349232256582	329	3.23537574540271	0.260218458159507	0
k141_1785	509	0.404715127701375	5	0.451898634948205	0.283834584731345	434	313.985730341088	0.16471449617189	0
k141_2302	217	0.465437788018433	7	1.62827566415686	0.60490381541737	403	19.6101656009883	0.382533984993107	0
k141_1123	398	0.404522613065327	0	0	0	NA	NA	NA	0
k141_7227	505	0.508910891089109	7	158.587715890297	0.849294787218559	670	1133.41165316567	0.694316684543789	0
k141_3241	225	0.595555555555556	7	150.665826391631	0.980675596222744	675	1787.11340770892	0.888767622308278	0
k141_5637	250	0.496	6	25.6391429608602	0.820271738588674	617	267.841024653072	0.697548048827877	0
k141_5169	412	0.412621359223301	1	0.0705721137375814	0.0695443645083933	NA	NA	NA	0
k141_7507	341	0.498533724340176	4	0.465509072021358	0.286022989359181	NA	NA	NA	0
k141_6199	1100	0.433636363636364	0	0	0	NA	NA	NA	0
k141_7714	295	0.566101694915254	7	351.146347991267	0.959695110848805	671	832.343548550799	0.836290052867084	0
k141_833	321	0.510903426791277	7	16.6937060676115	0.787918281952789	573	62.573622088673	0.57255554251368	0
k141_2036	287	0.498257839721254	6	40.6166785539821	0.827140715088984	583	148.84468976164	0.64539067421357	0
k141_1709	249	0.594377510040161	7	149.627947989141	0.900333218974591	677	740.012486934489	0.850275264613811	0
k141_704	226	0.5	6	18.3184653324582	0.758398290929352	619	484.534111940337	0.691917293693912	0
k141_7780	609	0.446633825944171	1	0.0479292694276407	0.047463936714751	NA	NA	NA	0
k141_7357	270	0.518518518518518	7	52.6497867491952	0.872539978113566	668	566.138693265612	0.832151067121803	0
k141_2779	310	0.519354838709677	7	17.6908977950273	0.909815619140211	671	589.477935514286	0.782697583415204	0
k141_6027	478	0.518828451882845	3	0.758817221055972	0.327362621824976	NA	NA	NA	0
k141_3698	258	0.523255813953488	6	19.8837429026287	0.824176361581763	621	144.041116925272	0.746519728252056	0
k141_2295	529	0.661625708884688	5	3.26112640653567	0.604784333509965	397	6.10239074966217	0.166085987938671	0
k141_976	408	0.509803921568627	6	1.93122471756901	0.555039176660327	622	281.556108898358	0.621730625565959	0
k141_1662	661	0.532526475037821	5	0.682457850403628	0.366565188739487	561	15.2934627707377	0.488545818817399	0
k141_624	232	0.469827586206897	5	2.66555893903751	0.416435709311699	544	167.362791798516	0.462895267532571	0
k141_5124	783	0.579821200510856	0	0	0	NA	NA	NA	0
k141_7121	418	0.514354066985646	7	39.4148234662783	0.58442188293045	662	806.075606746158	0.499047021656367	0
k141_3147	270	0.518518518518518	7	30.3813750218284	0.886166059246115	655	685.11418497133	0.819864792529545	0
k141_7912	229	0.48471615720524	4	0.99878430221561	0.404585765505845	NA	NA	NA	0
k141_2552	549	0.517304189435337	3	0.131904094035931	0.110910750461943	NA	NA	NA	0
k141_7830	319	0.539184952978056	7	113.522965910917	0.925002480688504	675	897.213107448209	0.80349928459793	0
k141_3973	368	0.470108695652174	3	0.31056293485136	0.253213895528886	NA	NA	NA	0
k141_956	513	0.446393762183236	2	0.680393033280556	0.206218733980308	NA	NA	NA	0
k141_631	319	0.564263322884012	1	0.452095808383233	0.142857142857143	NA	NA	NA	0
k141_808	637	0.447409733124019	6	0.477665299372793	0.380045438336098	358	10.9360778586427	0.336965573333992	0
k141_1359	761	0.479632063074901	6	2.07434318996488	0.264311221410569	604	88.5957715889755	0.289630721445672	0
k141_8425	539	0.435992578849722	4	0.754717980119466	0.332081466791376	NA	NA	NA	0
k141_3846	388	0.608247422680412	0	0	0	NA	NA	NA	0
k141_1264	334	0.494011976047904	6	15.0957544445342	0.557977029709425	650	379.911858962233	0.566752448095085	0
k141_2579	413	0.539951573849879	7	77.3658731794745	0.863799168121598	657	461.939493226826	0.773354491683413	0
k141_7132	214	0.490654205607477	7	11.4712647827117	0.901129480910166	633	238.482209831339	0.736071695221992	0
k141_7093	443	0.528216704288939	7	97.9124378771469	0.930908392917127	673	493.884244848299	0.828983086346504	0
k141_3403	295	0.471186440677966	7	31.6835181978845	0.848373293739055	607	164.027911707968	0.668917495692493	0
k141_1454	445	0.458426966292135	0	0	0	NA	NA	NA	0
k141_2752	524	0.448473282442748	0	0	0	NA	NA	NA	0
k141_4260	210	0.538095238095238	3	0.680727352651694	0.230264051894998	NA	NA	NA	0
k141_1091	210	0.509523809523809	2	0.205259594952895	0.150519942082401	NA	NA	NA	0
k141_5046	286	0.48951048951049	5	5.88325180729286	0.685346535267085	580	130.735866831344	0.681503154386281	0
k141_1585	352	0.451704545454545	1	0.0403551251008879	0.0403551251008879	NA	NA	NA	0
k141_4515	299	0.545150501672241	7	160.874595860156	0.890029195916918	641	258.647408659122	0.733685140625389	0
k141_1509	806	0.482630272952854	7	18.9861154535626	0.667562999946007	670	581.817107785714	0.684701432017706	0
k141_8365	644	0.380434782608696	3	0.445357542188916	0.219842459613804	NA	NA	NA	0
k141_4638	219	0.570776255707763	0	0	0	NA	NA	NA	0
k141_2954	249	0.469879518072289	7	4.62190417379821	0.847867022655677	495	41.9268817535979	0.478982448237074	0
k141_2647	850	0.565882352941177	7	12.1562417531577	0.731796481486903	646	143.976039262725	0.550481777153996	0
k141_5263	426	0.622065727699531	3	0.373038690328883	0.223837324933594	NA	NA	NA	0
k141_5511	255	0.592156862745098	7	79.9307261116715	0.926972836323981	664	511.89106317637	0.765313581212764	0
k141_4450	208	0.490384615384615	3	0.613461675709425	0.254906700244876	NA	NA	NA	0
k141_186	353	0.577903682719547	7	57.4297659035292	0.752853375349616	669	775.70896426796	0.540375398907455	0
k141_1040	381	0.564304461942257	4	0.682292777470342	0.22584912181721	NA	NA	NA	0
k141_4827	533	0.49343339587242	7	64.7013662273296	0.735710291646438	668	489.123669447627	0.526074397202018	0
k141_7473	1006	0.468190854870775	5	0.663809414782433	0.320287502482451	451	4.5839871775122	0.267376546823985	0
k141_2971	204	0.509803921568627	0	0	0	NA	NA	NA	0
k141_953	353	0.405099150141643	0	0	0	NA	NA	NA	0
k141_7903	409	0.491442542787286	7	42.2441517654979	0.910875276548874	654	280.530967325184	0.694499450125867	0
k141_1621	352	0.548295454545455	7	25.41085784111	0.832329217611879	659	228.093732856333	0.795667137677172	0
k141_1234	517	0.531914893617021	7	143.962520955908	0.905803204980962	668	1164.02415542299	0.614763782300805	0
k141_7988	494	0.483805668016194	4	0.643398944524741	0.327587362962349	NA	NA	NA	0
k141_8335	334	0.494011976047904	5	0.738698104286871	0.391065633863146	428	77.3683465267708	0.259231936303538	0
k141_471	281	0.540925266903915	7	53.4192038540411	0.908450704225352	641	376.956355446735	0.815801005363486	0
k141_2894	361	0.656509695290859	4	0.801751422119686	0.338001576645694	NA	NA	NA	0
k141_3777	255	0.545098039215686	7	33.5112798247585	0.85563255601902	661	1229.63725569134	0.757438906008537	0
k141_5919	322	0.478260869565217	2	0.359539647344526	0.226926934853764	NA	NA	NA	0
k141_7045	542	0.535055350553506	6	35.5466688275598	0.753376880836201	656	170.932711968312	0.712000932617867	0
k141_183	803	0.38107098381071	6	1.24938008340049	0.56138009888453	410	9.43009471271564	0.24324877867777	0
k141_4044	282	0.570921985815603	7	158.81249117915	0.910266017234919	682	1503.58023724708	0.829124046394676	0
k141_2313	488	0.528688524590164	6	47.7975467756617	0.788980403294519	676	500.271699157058	0.81453773433303	0
k141_7623	1143	0.58092738407699	5	4.4493499828695	0.410126404067632	157	0.145835022170674	0.0260188765278975	0
k141_4378	1563	0.507997440818938	7	4.12736229970088	0.387293773362373	670	299.006274187047	0.458799867819716	0
k141_4230	564	0.443262411347518	0	0	0	NA	NA	NA	0
k141_2149	2179	0.517668655346489	7	5.12292244344238	0.300741290532474	678	182.020638396467	0.421131592404205	0
k141_1471	351	0.515669515669516	6	12.635783281683	0.732771648803009	647	294.47082122896	0.616060742495666	0
k141_5139	423	0.49645390070922	0	0	0	NA	NA	NA	0
k141_1865	208	0.596153846153846	7	56.1982208853502	0.706296184851849	669	643.588371228839	0.707695468169581	0
k141_451	598	0.441471571906354	0	0	0	NA	NA	NA	0
k141_34	473	0.591966173361522	4	0.453290278568678	0.377100057533096	NA	NA	NA	0
k141_5377	334	0.494011976047904	7	70.9650889388523	0.897649277155042	583	302.069146901118	0.688070257433338	0
k141_836	1752	0.562214611872146	7	31.6126172714801	0.821192650985108	681	593.005143156895	0.708123231389691	0
k141_158	365	0.556164383561644	0	0	0	NA	NA	NA	0
k141_3028	310	0.561290322580645	6	31.6070634197758	0.852267709708963	610	98.2106917693351	0.678695528563311	0
k141_6697	323	0.34984520123839	5	0.630675210811124	0.327970048185747	247	1.74262605782009	0.118910461591157	0
k141_2243	351	0.683760683760684	3	0.242739459196234	0.221191175078118	NA	NA	NA	0
k141_7860	337	0.486646884272997	3	0.342985465585193	0.223894510531853	NA	NA	NA	0
k141_8009	360	0.616666666666667	4	0.721514103855494	0.275285046118254	NA	NA	NA	0
k141_8170	757	0.50330250990753	5	1.01815559305891	0.341872436418075	393	4.98191405927836	0.238817414286853	0
k141_988	331	0.56797583081571	6	22.0207832678741	0.841024969276248	668	466.559135165378	0.826237076651351	0
k141_3290	283	0.554770318021201	6	33.0324478767512	0.846373660420366	666	642.962449623537	0.836277811335094	0
k141_5828	345	0.571014492753623	6	1.29711567058061	0.401447215617991	558	50.789824988693	0.465321033339456	0
k141_4126	631	0.537242472266244	7	3.01529076324464	0.479704234496569	602	81.328866595969	0.410647710774699	0
k141_1632	1098	0.418943533697632	1	0.0132347216815882	0.0132347216815882	NA	NA	NA	0
k141_3649	208	0.567307692307692	6	44.55067813537	0.839291408089442	541	53.2564179237611	0.623694426971073	0
k141_842	347	0.579250720461095	4	0.326822862206816	0.299303639220171	NA	NA	NA	0
k141_973	282	0.539007092198582	4	0.455528154560094	0.357039612385544	NA	NA	NA	0
k141_3597	831	0.404332129963899	0	0	0	NA	NA	NA	0
k141_7683	248	0.560483870967742	7	284.71151013154	0.971207087486157	683	1879.23599675953	0.879679734990674	0
k141_6367	421	0.522565320665083	5	2.41869481318221	0.561261216673926	578	29.5970149606445	0.492728934453517	0
k141_4963	230	0.482608695652174	6	2.71209424252739	0.66671581564693	561	135.878428374155	0.68768671584497	0
k141_5397	451	0.53880266075388	7	28.97633448649	0.741555753975781	655	372.287279786061	0.667033456176927	0
k141_7928	633	0.608214849921011	7	83.38976417025	0.896093971936937	682	1255.00946433437	0.862631390334615	0
k141_2436	389	0.411311053984576	4	0.222560587682517	0.222560587682517	NA	NA	NA	0
k141_172	221	0.493212669683258	5	51.9642140672318	0.714285714285714	552	266.464745317617	0.59601700088784	0
k141_6677	5336	0.460082458770615	5	1.51597645451617	0.522973402513946	0	0	0	0
k141_869	305	0.511475409836066	6	5.08535078119508	0.545837009399866	628	276.335189447098	0.531402197353327	0
k141_6990	576	0.628472222222222	6	2.31368887626934	0.557938663282286	469	17.4827548828227	0.378740938221077	0
k141_5960	627	0.473684210526316	5	1.5082792590183	0.423897095909933	540	27.7273024698618	0.486522439927636	0
k141_4102	217	0.548387096774194	4	3.47263484936296	0.458771977605183	NA	NA	NA	0
k141_5538	226	0.530973451327434	7	70.317288177511	0.913414967693752	655	653.339957444551	0.822230816452535	0
k141_1936	1102	0.401088929219601	0	0	0	NA	NA	NA	0
k141_8190	266	0.526315789473684	7	84.6567247215263	0.839752584822746	662	596.250182351698	0.787692182980167	0
k141_3338	301	0.534883720930233	7	143.566394582419	0.90310947670919	661	346.102150318818	0.814640711889381	0
k141_6549	298	0.513422818791946	6	11.0883445840834	0.754535785354862	583	55.2995508725547	0.584627558882914	0
k141_5615	617	0.520259319286872	7	40.8564361160957	0.863484718625086	677	568.379029850386	0.809579924506061	0
k141_3270	879	0.399317406143345	5	1.39954056712874	0.455929774307525	365	24.9600098311662	0.226270899442496	0
k141_4611	584	0.458904109589041	5	0.82076605780504	0.305062054934832	428	5.08509974894	0.282569245604027	0
k141_1817	405	0.51358024691358	6	7.19753532058364	0.68138731364347	644	356.487393328755	0.571453127406814	0
k141_1054	1027	0.490749756572541	7	0.747586801280704	0.402099556153902	507	8.47467532570342	0.403869311284026	0
k141_982	419	0.446300715990453	0	0	0	NA	NA	NA	0
k141_7493	634	0.623028391167192	5	0.524665729107097	0.305313922725096	0	0	0	0
k141_5738	672	0.617559523809524	6	12.1367813447877	0.72581432271063	646	223.730076272519	0.488996754172581	0
k141_1804	288	0.555555555555556	6	1.63434424956604	0.479211745804051	553	54.0052187924253	0.526607281136937	0
k141_848	515	0.539805825242718	5	0.725212567697306	0.463862050752176	522	12.6737440678558	0.434181613825063	0
k141_8025	437	0.471395881006865	6	8.87929218838391	0.738913510413396	645	370.851745644116	0.655190113605106	0
k141_7819	379	0.393139841688654	0	0	0	NA	NA	NA	0
k141_227	538	0.473977695167286	5	0.666577110729656	0.408165185041472	534	10.3876935796579	0.432494812446028	0
k141_4537	273	0.597069597069597	6	93.3530300866352	0.849159908370435	676	1263.81560982331	0.8851564865232	0
k141_2991	302	0.559602649006622	7	137.817010278411	0.910600948102759	680	1118.09886578895	0.880987070145173	0
k141_4186	396	0.505050505050505	2	0.183266688645234	0.0877928555476386	NA	NA	NA	0
k141_5803	233	0.472103004291845	6	1.69889855138533	0.698813652371142	516	43.5871037235656	0.503458913576688	0
k141_4050	202	0.51980198019802	4	0.775421901355218	0.343674651584135	NA	NA	NA	0
k141_3797	605	0.553719008264463	5	3.08367674131629	0.505592412287477	381	35.0000195679511	0.339774343192011	0
k141_1491	774	0.587855297157623	0	0	0	NA	NA	NA	0
k141_5053	213	0.525821596244131	7	87.3125849822837	0.997390737116765	666	873.893456135119	0.866163916203381	0
k141_152	310	0.519354838709677	6	1.38388097547969	0.597749955253096	525	97.1811315252335	0.438067224606295	0
k141_4398	206	0.5	5	44.9650108301393	0.700815429987724	547	354.37133539685	0.590769570920185	0
k141_3088	315	0.517460317460318	7	313.987377306464	0.882807203214658	658	612.382192912798	0.846763352022271	0
k141_3945	301	0.59468438538206	3	0.335675324300284	0.235368691934477	NA	NA	NA	0
k141_5833	229	0.558951965065502	4	0.314039408866995	0.251231527093596	NA	NA	NA	0
k141_2294	293	0.532423208191126	7	245.566120194166	0.952780229479259	667	1065.04970049566	0.8617280026875	0
k141_6953	259	0.571428571428571	7	92.8897825364036	0.928984846494448	680	918.670480952129	0.891781820620891	0
k141_4780	427	0.515222482435597	6	8.2350778316894	0.65293289436256	592	69.5098046476448	0.512074559352428	0
k141_5783	521	0.456813819577735	0	0	0	NA	NA	NA	0
k141_1710	385	0.431168831168831	4	0.448923445198559	0.287184934332866	NA	NA	NA	0
k141_4912	209	0.550239234449761	7	148.199764972997	0.920058299081607	672	671.075997379809	0.878901954056275	0
k141_3758	402	0.562189054726368	7	21.326003031375	0.765469303435537	666	1025.44912848298	0.691568569178618	0
k141_3192	821	0.376370280146163	7	0.671754038928571	0.405199309324289	488	12.8986345888478	0.378794946398268	0
k141_3033	277	0.574007220216607	7	148.376722950354	0.998506719761075	666	458.665778383628	0.835320665262147	0
k141_2061	357	0.389355742296919	0	0	0	NA	NA	NA	0
k141_8272	771	0.477302204928664	6	2.39278764879156	0.43389529048418	485	28.0881867714983	0.422166633575374	0
k141_1784	390	0.497435897435897	3	0.366361775405739	0.212604548886885	NA	NA	NA	0
k141_5708	215	0.469767441860465	2	0.195454545454545	0.131168831168831	NA	NA	NA	0
k141_2482	225	0.52	7	21.7768138053403	0.930565917714304	666	1482.93271307846	0.840160049832761	0
k141_404	472	0.449152542372881	0	0	0	NA	NA	NA	0
k141_1834	240	0.55	7	18.5006551643379	0.956289374955758	648	515.382279021099	0.800823279448913	0
k141_8153	343	0.428571428571429	6	87.9197358731404	0.856547619047619	676	1364.32020282939	0.875750061219711	0
k141_4714	659	0.514415781487102	5	0.722422763657633	0.328147878800163	455	4.72245069069114	0.2882923323209	0
k141_4507	335	0.429850746268657	2	0.34394912330135	0.173854260898795	NA	NA	NA	0
k141_1906	451	0.57649667405765	7	2.9238153063538	0.772064322912585	567	34.2628429917472	0.507256054373932	0
k141_5508	301	0.60797342192691	3	0.28774192583504	0.246713311687399	NA	NA	NA	0
k141_928	475	0.52	7	93.3719378530102	0.885057164871404	680	1355.37924865229	0.78847336000539	0
k141_3308	2126	0.502822201317027	7	624.041143707329	0.911726341152331	684	813.555253049558	0.857279217878489	0
k141_3890	201	0.592039800995025	6	71.0125931573709	0.598607981339634	661	907.413987175864	0.65879847230214	0
k141_7260	1161	0.402239448751077	1	0.0249938740504779	0.0249938740504779	NA	NA	NA	0
k141_7450	347	0.46685878962536	5	0.290315113151278	0.290315113151278	408	5.41713188712427	0.334014135474622	0
k141_4514	264	0.515151515151515	6	4.13626346308994	0.696781830785154	604	126.449593867598	0.667251349247726	0
k141_8364	387	0.537467700258398	7	15.8796438382324	0.837318922153869	639	461.085740333942	0.715222160380926	0
k141_1476	805	0.586335403726708	7	166.043603352085	0.839806901254239	682	735.403948879665	0.685554672914608	0
k141_7638	905	0.634254143646409	7	137.264163555731	0.916169187286222	686	1528.95148563343	0.722888043391764	0
k141_8259	247	0.550607287449393	6	132.653695737011	0.827242524916944	567	90.8400310343053	0.62710171354219	0
k141_7515	304	0.585526315789474	7	19.1405266003449	0.772550448789341	669	1307.45765861143	0.709393722368844	0
k141_8424	461	0.37527114967462	4	0.407602697731453	0.256801074918142	NA	NA	NA	0
k141_6060	825	0.530909090909091	3	0.648626199348403	0.263378604098374	NA	NA	NA	0
k141_4580	275	0.578181818181818	6	29.7658041515787	0.84910539155915	666	813.882302494665	0.848823047833775	0
k141_2692	317	0.438485804416404	0	0	0	NA	NA	NA	0
k141_1265	634	0.583596214511041	7	1.47054746352277	0.628306312479742	403	24.30641816776	0.439088084603404	0
k141_1626	302	0.576158940397351	6	22.1837857188563	0.835822213500785	650	735.539033839	0.767635163347855	0
k141_8329	696	0.517241379310345	6	0.873943356583934	0.444071375053662	385	18.080037297264	0.41286456189888	0
k141_2843	313	0.55591054313099	7	82.314693329308	0.956831330663106	670	734.492879266485	0.832799171917801	0
k141_5583	287	0.480836236933798	0	0	0	NA	NA	NA	0
k141_2976	509	0.43614931237721	5	0.538925368610253	0.339026415272697	452	8.01591895829038	0.391480528023399	0
k141_1510	369	0.639566395663957	0	0	0	NA	NA	NA	0
k141_4132	345	0.550724637681159	3	0.167009148486981	0.167009148486981	NA	NA	NA	0
k141_3383	283	0.551236749116608	7	4.77065764276014	0.716255967476058	588	101.263910680176	0.611716714660017	0
k141_7349	221	0.547511312217195	5	1.47483837782642	0.449345475324362	566	254.281430741113	0.541035421425642	0
k141_2422	513	0.510721247563353	7	64.4499289157079	0.883438883506623	635	131.93287893478	0.743854148996257	0
k141_8039	383	0.563968668407311	4	0.451655333398321	0.333891683052556	NA	NA	NA	0
k141_1724	369	0.523035230352303	6	55.2486414639847	0.837809309259748	642	230.178980470222	0.7272755371705	0
k141_4287	254	0.543307086614173	7	24.9789876197423	0.861871004165836	662	654.32571232552	0.768173843072585	0
k141_3870	505	0.445544554455446	1	0.0286839145106861	0.0286839145106861	NA	NA	NA	0
k141_3159	439	0.485193621867882	7	106.641957253045	0.909593248458065	656	568.903717137762	0.716527256500745	0
k141_7444	581	0.509466437177281	5	17.1380023813492	0.712866293742264	651	200.052907636474	0.723432713620576	0
k141_1217	307	0.439739413680782	5	0.469915107872461	0.340798674144377	355	2.35527924389598	0.241448060661202	0
k141_1602	487	0.507186858316222	7	338.213454351296	0.886870349289053	658	404.442305432581	0.788387548904767	0
k141_7113	322	0.680124223602484	4	0.358327228327228	0.236698631088875	NA	NA	NA	0
k141_970	487	0.5564681724846	6	2.02052288470233	0.583906937019764	574	234.178977257785	0.397229729564175	0
k141_1496	651	0.476190476190476	5	1.55164973935096	0.499245186035459	515	12.1258511118093	0.393528214658824	0
k141_5109	1280	0.55234375	7	27.6480856407964	0.830202990160034	680	527.867074228122	0.708144992296721	0
k141_7567	592	0.454391891891892	5	0.78133656876034	0.438052868259306	429	12.6764977113099	0.352379641759584	0
k141_1769	443	0.562076749435666	7	96.5413930412614	0.730957561348407	674	1081.70000104889	0.728390156176514	0
k141_5070	211	0.52132701421801	7	63.7638999495459	0.883742183742184	604	592.531896802312	0.72787302117651	0
k141_1922	336	0.425595238095238	4	0.602592586223443	0.29687925881193	NA	NA	NA	0
k141_6658	321	0.632398753894081	3	0.314201661135509	0.204983662009254	NA	NA	NA	0
k141_4181	204	0.598039215686274	7	139.160160917302	0.895714972574647	584	92.841122699343	0.669502642185003	0
k141_2996	651	0.552995391705069	7	13.8120664479129	0.838814702587042	667	767.367382464314	0.752691671071743	0
k141_4073	289	0.570934256055363	7	231.540800342542	0.923298178331735	606	144.958973440623	0.716421739537131	0
k141_5185	320	0.53125	7	222.569065547086	0.98251259512332	682	1316.72553816119	0.901719541058574	0
k141_2274	281	0.558718861209964	7	304.346796178342	0.966174334140436	671	835.27002859941	0.872379830766545	0
k141_1569	731	0.432284541723666	0	0	0	NA	NA	NA	0
k141_4616	556	0.611510791366906	4	0.390464999107097	0.259115190750967	NA	NA	NA	0
k141_935	540	0.516666666666667	4	0.583259153967489	0.30375249414043	NA	NA	NA	0
k141_4520	520	0.546153846153846	6	20.3971116504831	0.727969982641333	658	351.49414701887	0.660568769349344	0
k141_5203	923	0.403033586132178	0	0	0	NA	NA	NA	0
k141_1931	411	0.547445255474453	4	0.522299604859147	0.274543524009541	NA	NA	NA	0
k141_7767	409	0.562347188264059	7	177.662650974299	0.820395017603756	625	128.035348391124	0.685318335576462	0
k141_5523	487	0.523613963039014	0	0	0	NA	NA	NA	0
k141_1686	282	0.50709219858156	7	3.33352068621817	0.663709996726396	484	34.2756946092802	0.388659956630399	0
k141_2659	680	0.432352941176471	0	0	0	NA	NA	NA	0
k141_8389	725	0.412413793103448	6	0.475285570079291	0.29651163856515	460	6.21288532856686	0.342073655408503	0
k141_6019	219	0.474885844748858	6	3.58549756646927	0.547615246138653	535	105.68337683864	0.443079181310067	0
k141_1347	313	0.389776357827476	0	0	0	NA	NA	NA	0
k141_3172	210	0.571428571428571	7	118.915697995496	0.922968891573543	602	145.094356876242	0.72977043599784	0
k141_8292	210	0.557142857142857	4	1.57996414429522	0.403066162586082	NA	NA	NA	0
k141_7219	302	0.52317880794702	7	296.878274757616	0.979992208532239	667	768.367296180705	0.861168027315243	0
k141_950	692	0.51878612716763	6	0.689410542791403	0.410857377824968	561	11.2349513516368	0.505051498872077	0
k141_7933	217	0.612903225806452	5	2.81016874681754	0.471166883257582	600	523.416184255379	0.593883595851242	0
k141_1204	666	0.471471471471471	0	0	0	NA	NA	NA	0
k141_8410	306	0.647058823529412	1	0.375776397515529	0.134427684117125	NA	NA	NA	0
k141_2321	242	0.442148760330579	0	0	0	NA	NA	NA	0
k141_7887	464	0.508620689655172	6	20.967038224526	0.742336656289925	606	112.415891410117	0.607025997704755	0
k141_3542	467	0.477516059957173	4	0.40384804503117	0.269511680939	NA	NA	NA	0
k141_1539	315	0.533333333333333	6	36.6942259777359	0.857142857142857	615	118.816380104874	0.72916615394438	0
k141_5342	1108	0.573104693140794	5	1.08320266877988	0.395374362030996	542	23.6253116450118	0.421887314642233	0
