sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.2	GCA_003187725	462	4	8688	6	100.0000	913	178	5.2554	207578	4	11266	5.42735742708765	100	207578	4	11266	5.42735742708765	6.22609332395533	88.346549248957
rand.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.96	GCA_003112285	305	3	1528	6	29.9608	169	15	0.9263	164627	4	1931	1.1729546186227	37.8627450980392	163789	4	1931	1.17895585173607	68.6169400875517	30.2041040607123
rand.99	GCA_003187705	214	1	8948	2	100.0000	914	97	9.2605	98418	2	9793	9.9504155743868	100	98418	2	9793	9.9504155743868	4.19232254262432	85.8572618829889
rand.40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.63	GCA_003112325	1194	2	1145	4	21.5104	149	5	0.2143	533929	2	1351	0.253029897233527	25.3804245726094	533929	2	1351	0.253029897233527	4.45358839845747	95.293381704309
rand.82	GCA_003104115	1352	1	8831	2	100.0000	1111	145	1.4455	592235	1	9178	1.54972266076811	100	592235	1	9178	1.54972266076811	5.15572365699427	93.2945536822376
rand.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.72	GCA_003187705	1435	21	8948	39	100.0000	566	98	3.7574	656313	24	27885	4.24873497858491	100	656313	24	27885	4.24873497858491	5.05475283896555	90.6965121824495
rand.90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.48	GCA_003112285	283	4	2134	8	41.8431	237	17	1.6047	132425	5	2505	1.89163677553332	49.1176470588235	132425	5	2505	1.89163677553332	23.2863885218048	74.8219747026619
rand.74	GCA_003100735	492	5	8792	10	100.0000	831	139	6.8528	242017	6	18387	7.5974001826318	100	242017	6	18387	7.5974001826318	29.4161153968523	62.9864844205159
rand.80	GCA_003101195	205	3	5363	6	61.4318	668	99	5.9527	89640	4	5832	6.50602409638554	66.8041237113402	89640	4	5832	6.50602409638554	7.50111557340473	85.9928603302097
rand.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.42	GCA_003112285	33	5	3510	10	68.8235	352	40	18.0203	19700	6	4204	21.3401015228426	82.4313725490196	19700	6	4204	21.3401015228426	0	78.6598984771574
rand.86	GCA_003112285	35	1	5080	1	99.6078	523	47	18.1880	28046	4	9875	35.2100121229409	100	28046	4	9875	35.2100121229409	2.46737502674178	62.3226128503173
rand.32	GCA_003190355	213	2	8698	2	100.0000	1140	135	9.1724	97892	2	9363	9.5646222367507	100	97892	3	9693	9.90172843541862	5.23536141870633	84.862910145875
rand.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.58	GCA_003187705	2109	7	8948	14	100.0000	893	136	1.3104	948013	7	13118	1.3837362989748	100	948013	7	13118	1.3837362989748	7.77056854705579	90.8456951539694
rand.93	GCA_003855775	214	5	2024	10	22.9271	235	25	2.3292	89002	5	2101	2.36062110963799	23.7992750339828	89002	5	2101	2.36062110963799	7.20433248691041	90.4350464034516
rand.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.70	GCA_003100495	293	2	770	4	10.1570	96	4	0.5537	139060	2	807	0.580325039551273	10.6450336367234	139060	2	807	0.580325039551273	25.9103983891845	73.5092765712642
rand.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.92	GCA_003112285	694	2	5080	3	99.6078	520	47	1.8497	305340	3	9500	3.11128577978647	100	305340	3	9500	3.11128577978647	4.92205410362219	91.9666601165913
rand.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.49	GCA_003189165	371	11	6184	21	69.2110	734	69	4.4211	159801	11	7444	4.65829375285511	83.3128147733632	159801	11	7444	4.65829375285511	12.344102978079	82.9976032690659
rand.57	GCA_003112285	195	3	4686	6	91.8824	568	39	5.4090	87503	4	7855	8.97683507994012	100	87503	4	7855	8.97683507994012	3.57016330868656	87.4530016113733
rand.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.17	GCA_003112285	1944	3	3317	6	65.0392	359	25	0.3809	880330	5	4995	0.567400861040746	97.9411764705882	880014	5	4995	0.567604606290354	8.22202828591363	91.210367107796
rand.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.54	GCA_003097815	1811	12	8765	26	90.4541	514	104	2.1225	828962	12	17766	2.14316217148675	100	828962	12	17766	2.14316217148675	5.78325665108895	92.0735811774243
rand.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.31	GCA_003112285	194	1	1023	2	20.0588	109	2	1.2026	85066	1	1024	1.20377118942938	20.078431372549	85066	1	1024	1.20377118942938	8.18658453436155	90.6096442762091
rand.1	GCA_003102955	1584	12	9176	24	100.0000	927	103	1.9903	719841	12	14521	2.01725103182508	100	719841	12	14521	2.01725103182508	5.37076937823769	92.6119795899372
rand.5	GCA_003102695	566	5	3558	9	43.6083	468	43	1.4369	247412	5	3861	1.56055486395163	47.3219757323201	247412	5	3861	1.56055486395163	14.8024348051024	83.637010330946
rand.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.88	GCA_003112285	1999	3	2056	6	40.3137	218	12	0.2444	898887	3	2295	0.255315740465709	45	897609	3	2295	0.255679254552929	4.09666124114174	95.6476595043053
rand.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.71	GCA_003102955	500	16	9176	32	100.0000	1038	120	6.6585	224736	17	15924	7.08564715933362	100	224398	17	15924	7.09631993155019	15.9127977967718	76.990882271678
rand.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.6	GCA_003188885	1531	2	8904	4	100.0000	838	67	1.3239	677234	2	9130	1.34813077902173	100	677234	2	9130	1.34813077902173	4.99886302223456	93.6530061987437
rand.15	GCA_003112285	575	5	4735	10	92.8431	446	38	1.5305	360788	5	9472	2.62536447997162	100	357623	5	9472	2.64859922320432	60.8540278449652	36.4973729318304
rand.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.34	GCA_003099615	1932	1	8996	2	100.0000	1065	115	1.0219	898320	1	9253	1.03003384094755	100	898320	1	9253	1.03003384094755	4.01115415442159	94.9588120046309
rand.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.76	GCA_003112285	683	2	5036	4	98.7451	637	34	1.6718	300627	2	8397	2.7931622908122	100	300627	2	8397	2.7931622908122	4.79131947562927	92.4155182335585
rand.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.65	GCA_003112285	379	1	535	2	10.4902	48	0	0.3385	158070	1	538	0.340355538685393	10.5490196078431	158070	1	538	0.340355538685393	9.68748023027772	89.9721642310369
rand.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.100	GCA_003112285	2174	3	1392	6	27.2941	135	8	0.1399	1000820	4	1793	0.179153094462541	35.156862745098	1000820	4	1793	0.179153094462541	3.31278351751564	96.5080633880218
rand.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.77	GCA_003188985	362	2	782	4	9.4708	106	15	0.5034	155948	2	791	0.507220355503116	9.57975051471479	155948	2	791	0.507220355503116	19.6398799599867	79.8528996845102
rand.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.20	GCA_003112285	789	1	5063	2	99.2745	613	48	1.5047	337143	2	9540	2.82965981794076	100	336796	2	9540	2.8325752087317	4.71977101865818	92.4476537726101
rand.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
