contig	length	gc	case.fre	case.mean.depth	case.mean.cov	control.fre	control.mean.depth	control.mean.cov	annotation	human
k41_283	670	0.417910447761194	1	1.53789248725957	0.142857142857143	125	4.01891501067437	0.0337725494023288	N	N
k41_308	625	0.4304	1	1.56067019400353	0.142857142857143	121	3.50452582658817	0.0336672555589747	N	N
k41_296	222	0.558558558558559	1	2.06094588005851	0.142857142857143	167	2.10291197500995	0.0434675435641193	N	N
k41_141	201	0.402985074626866	1	0.58944099378882	0.142857142857143	98	2.48878615805513	0.0305343610695354	N	N
k41_26	316	0.471518987341772	7	303.377820405141	0.903926256304553	1	0.00579003947188201	0.000369400367740141	Y	N
k41_266	414	0.3743961352657	2	3.5826994974495	0.16032887975334	349	0.420118558021237	0.0471490097017543	N	N
k41_325	362	0.408839779005525	1	1.80881908788886	0.142857142857143	116	4.3557590687911	0.0339090972561993	N	N
k41_380	297	0.494949494949495	7	342.154167985409	0.867252529622244	1	0.0125387709440786	0.000392322139204441	Y	N
k41_237	246	0.585365853658537	1	0.442752100840336	0.133928571428571	233	0.64760470643031	0.0389806562232739	N	N
k41_335	210	0.514285714285714	2	0.84456111264622	0.281406334293872	216	14.2188447513765	0.0711787047714889	N	N
k41_357	299	0.421404682274247	1	1.4936755952381	0.142857142857143	111	4.34674105022143	0.0340397921649882	N	N
k41_51	244	0.668032786885246	1	0.626842907981699	0.142857142857143	176	0.525501770712014	0.0305533738353854	N	N
k41_160	356	0.48876404494382	7	439.411391798161	0.889265166965998	1	0.0125438686720585	0.000385294645799155	Y	N
k41_151	516	0.699612403100775	2	0.822411576118538	0.155974953160176	326	1.33164655519665	0.0403936268665866	N	N
k41_257	238	0.457983193277311	1	1.76268031642624	0.142857142857143	110	3.47349202343876	0.0335884931357632	N	N
k41_99	437	0.480549199084668	7	387.257117228778	0.843818662208961	1	0.00559333512261803	0.000364358697483974	Y	N
k41_243	234	0.504273504273504	3	1.43933033857507	0.233249257493992	2322	3.78334816042378	0.806100454450176	N	N
k41_379	224	0.46875	7	234.314688570991	0.823702148173886	1	0.00149904606159717	0.000243228417359264	Y	N
k41_297	285	0.463157894736842	7	184.846273791328	0.829294107618716	1	0.00553206401121365	0.000365611493984348	Y	N
k41_77	200	0.49	1	1.34476940382452	0.142857142857143	153	2.09990345616131	0.0379492426805877	N	N
k41_261	213	0.314553990610329	1	0.468523002421307	0.142857142857143	28	0.0318213981174762	0.00496272419616267	N	N
k41_262	245	0.583673469387755	1	0.553893759669933	0.142857142857143	153	0.337470510390108	0.0259606459380005	N	N
k41_241	264	0.5	7	204.499727044195	0.841173473607819	1	0.0113367037877305	0.000350097313233448	Y	N
k41_310	202	0.366336633663366	1	2.84378211716341	0.142857142857143	142	1.37436575768953	0.0288575080601969	N	N
k41_229	219	0.438356164383562	1	1.10675039246468	0.142857142857143	84	1.42282894248537	0.0201049543528682	N	N
k41_132	536	0.483208955223881	7	608.100325364597	0.878427608257789	1	0.0198266815176312	0.000391125475627893	Y	N
k41_352	290	0.520689655172414	6	419.084948763681	0.754430895851004	1	0.00348694593926486	0.000300680750727338	Y	N
k41_247	382	0.458115183246073	1	2.20816326530611	0.142857142857143	184	2.86883011470813	0.0454795030348842	N	N
k41_285	227	0.440528634361233	2	1.12741784775528	0.283391405342625	251	32.3254255678549	0.0823446648443226	N	N
k41_86	236	0.478813559322034	7	303.970651069587	0.913492146884267	1	0.00949053004006026	0.000406259481530621	Y	N
k41_210	227	0.449339207048458	1	0.60672917815775	0.142857142857143	122	2.83753790410985	0.0363118240676846	N	N
k41_230	208	0.677884615384615	2	0.517903835827516	0.177386594448206	99	0.482253365437452	0.0184825618264962	N	N
k41_120	232	0.366379310344828	1	0.730397422126746	0.142857142857143	97	2.27364963757552	0.0279690964376248	N	N
k41_273	366	0.407103825136612	1	0.847290640394089	0.142857142857143	105	3.20855731142297	0.0320545310897857	N	N
k41_371	312	0.493589743589744	7	332.386643262191	0.8688117298689	1	0.00864608559233512	0.000378510760659919	Y	N
k41_91	308	0.503246753246753	6	362.894884156227	0.844524084460574	1	0.0090691612088437	0.000405794872210034	Y	N
k41_382	213	0.455399061032864	6	310.464779528557	0.748789013810978	1	0.00472858368866693	0.000293952683754215	Y	N
k41_55	222	0.459459459459459	6	329.887178337647	0.849198347436736	1	0.00354003055138274	0.000405661513497753	Y	N
k41_234	230	0.369565217391304	1	1.606784519828	0.142857142857143	106	4.49254868749828	0.0327654622546375	N	N
k41_122	206	0.470873786407767	7	360.02800699751	0.821068071946827	1	0.00120265904982602	0.000313498014512575	Y	N
k41_225	205	0.351219512195122	1	2.26728110599079	0.142857142857143	191	0.224734365739494	0.0322957857297087	N	N
k41_370	204	0.57843137254902	2	0.457060041407868	0.204361628709455	85	0.336836997465345	0.0162044241556762	N	N
k41_117	244	0.426229508196721	1	0.62058371735791	0.142857142857143	100	2.62661838923909	0.0310714978553565	N	N
k41_324	391	0.411764705882353	1	1.36985100788782	0.142857142857143	108	3.75532691705742	0.032319555070504	N	N
k41_90	223	0.304932735426009	1	2.61615700593336	0.142857142857143	269	0.33290504377888	0.0437666141067292	N	N
k41_306	366	0.60655737704918	1	0.62809065934066	0.142857142857143	149	0.714929330527471	0.0217622277880808	N	N
k41_271	230	0.395652173913043	1	1.03836446239273	0.142857142857143	100	2.60280895671388	0.0315145817785508	N	N
k41_288	276	0.489130434782609	2	1.55112367527656	0.168970814132104	158	2.16633320692008	0.040102047428451	N	N
k41_263	216	0.597222222222222	1	0.647694934547524	0.142857142857143	128	0.696443024167405	0.0238549909021616	N	N
k41_222	200	0.61	1	0.465396825396826	0.142857142857143	168	0.495743198151255	0.0300375076594577	N	N
k41_367	238	0.483193277310924	7	361.090084812184	0.874479711249546	1	0.00982074344298385	0.000387445751305114	Y	N
k41_53	237	0.426160337552743	1	0.94005994005994	0.142857142857143	109	3.50063546889356	0.0333102016956087	N	N
