sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.15	covid	12	1	29858	2	99.8495	22	0	88.5600	33715	1	29901	88.6875278066143	99.9933117078554	33715	1	29901	88.6875278066143	0	11.3124721933857
rand.5	covid	80	2	29864	8	99.8696	18	0	48.0679	62961	2	30286	48.102793792983	100	62961	4	31126	49.4369530344181	26.864249297184	23.6987976683979
rand.69	covid	54	1	29866	2	99.8763	10	3	61.4162	48624	1	29888	61.4675880223758	99.9498378089155	48624	1	29888	61.4675880223758	16.8085718986509	21.7238400789733
rand.19	covid	16	1	29875	5	99.9064	18	0	83.5182	35967	1	30290	84.2160869686101	100	35967	1	30290	84.2160869686101	8.91094614507743	6.87296688631245
rand.95	covid	6	2	29870	12	99.8896	10	0	95.2454	32158	2	30683	95.4132719696499	100	32158	2	30683	95.4132719696499	2.35400211455936	2.23272591579078
rand.45	covid	21	1	29873	4	99.8997	14	0	80.9673	37031	1	30005	81.0267073532986	100	37031	1	30005	81.0267073532986	11.9170424779239	7.05625016877751
rand.82	covid	18	1	29875	1	99.9064	18	0	83.3357	35849	1	29917	83.4528159781305	100	35849	1	29917	83.4528159781305	8.34611844123964	8.20106558062987
rand.90	covid	11	1	29872	4	99.8963	14	1	89.1183	33616	1	30017	89.2937886720609	100	33616	1	30017	89.2937886720609	3.12648738695859	7.57972394098048
rand.50	covid	43	1	29839	6	99.7860	12	0	64.5574	46461	1	29994	64.5573706980048	100	46461	1	29994	64.5573706980048	15.0448763479047	20.3977529540905
rand.47	covid	18	1	29873	4	99.8997	6	0	82.8215	36144	1	29957	82.8823594510846	100	36144	1	29957	82.8823594510846	7.82425852146968	9.29338202744577
rand.58	covid	1148	1	29859	2	99.8529	10	0	1.1993	2489659	1	29904	1.20112834729575	100	2489659	1	29904	1.20112834729575	8.28422687605009	90.5146447766542
rand.66	covid	171	1	29860	2	99.8562	2	0	28.7107	104003	1	29899	28.7482091862735	99.9866234157108	84471	1	29899	35.3955795480106	29.6515964058671	34.9528240461223
rand.85	covid	1131	1	29871	2	99.8930	12	0	1.1988	2491734	1	29907	1.20024850164584	100	2491734	1	29907	1.20024850164584	9.13721127536085	89.6625402229933
rand.93	covid	172	1	29873	4	99.8997	22	0	10.3188	290431	1	29996	10.3280985845175	100	290431	1	29996	10.3280985845175	18.0638430470576	71.6080583684249
rand.8	covid	34	1	29855	2	99.8395	10	0	69.6619	42857	1	29881	69.7225657418858	99.9264287864094	42857	1	29881	69.7225657418858	17.9783932613109	12.2990409968033
rand.74	covid	38	1	29857	6	99.8462	16	0	68.5436	43778	1	30007	68.5435606925853	100	43778	1	30007	68.5435606925853	17.5430581570652	13.9133811503495
rand.43	covid	31	1	29863	2	99.8662	0	0	71.9573	41501	1	29913	72.0777812582829	100	41501	1	29913	72.0777812582829	3.91074913857497	24.0114696031421
rand.89	covid	13	1	29859	2	99.8529	12	0	86.8373	34385	1	29908	86.9797876981242	100	34385	1	29908	86.9797876981242	6.18583684746256	6.83437545441326
rand.79	covid	5	1	29865	4	99.8729	16	0	95.5911	31323	1	29964	95.661335121157	100	31323	1	29964	95.661335121157	3.34259170577531	0.996073173067711
rand.6	covid	4	1	29853	2	99.8328	20	0	95.6367	31215	1	29970	96.0115329168669	100	31215	1	29970	96.0115329168669	0.98670510972289	3.00176197341021
rand.68	covid	61	1	29859	2	99.8529	12	0	55.1892	54103	1	29907	55.277895865294	100	54103	1	29907	55.277895865294	27.7027151913942	17.0193889433118
rand.81	covid	3	1	29871	2	99.8930	10	0	97.7166	30569	1	29944	97.9554450587196	100	30569	1	29944	97.9554450587196	2.04455494128038	0
rand.61	covid	4	1	29871	2	99.8930	12	0	96.4732	30963	1	29957	96.7509608242095	100	30963	1	29957	96.7509608242095	0	3.24903917579046
rand.48	covid	2	1	29871	4	99.8930	14	0	98.8935	30276	1	29964	98.969480776853	100	30276	1	29964	98.969480776853	1.03051922314705	0
rand.91	covid	7	2	29872	8	99.8963	16	0	94.2447	32179	2	30413	94.5119487864757	100	32179	2	30413	94.5119487864757	1.13738773734423	4.35066347618011
rand.25	covid	46	1	29871	2	99.8930	12	0	63.4500	47078	1	29893	63.4967500743447	99.966558539277	47078	1	29893	63.4967500743447	15.5826500700964	20.9205998555589
rand.1	covid	8	1	29864	2	99.8696	2	0	92.0592	32440	1	29876	92.0961775585697	99.9097080560479	32440	1	29876	92.0961775585697	0.992601726263872	6.91122071516646
rand.11	covid	5	1	29853	6	99.8328	20	0	95.3903	31542	1	30092	95.4029547904381	100	31542	1	30092	95.4029547904381	3.42083571111534	1.17620949844652
rand.4	covid	9	1	29867	2	99.8796	12	0	91.1914	32752	1	29943	91.4234245236932	100	32752	1	29943	91.4234245236932	3.48375671714704	5.09281875915974
rand.65	covid	10	1	29867	4	99.8796	12	0	90.1092	33253	1	29986	90.1753225272908	100	33253	1	29986	90.1753225272908	4.13195801882537	5.69271945388386
rand.73	covid	241	1	29859	2	99.8529	14	0	20.1197	148407	1	29896	20.1446023435552	99.9765909774939	97803	1	29896	30.567569501958	32.7883602752472	36.6440702227948
rand.24	covid	16	1	29860	2	99.8562	18	0	83.3380	35830	1	29900	83.4496232207647	99.9899675617831	35830	1	29900	83.4496232207647	9.88557075076751	6.66480602846777
rand.77	covid	2	1	29871	4	99.8930	20	0	98.6879	30334	1	30025	98.981341069427	100	30334	1	30025	98.981341069427	0	1.01865893057295
rand.55	covid	96	1	29859	2	99.8529	10	0	44.7091	66785	1	29897	44.7660402785057	99.9799351235662	66785	1	29897	44.7660402785057	16.9499139028225	38.2840458186719
rand.26	covid	6	3	29832	10	99.7626	14	0	95.6946	31658	3	30562	96.5379998736496	100	31658	3	30562	96.5379998736496	1.18453471476404	2.27746541158633
rand.67	covid	35	1	29873	4	99.8997	16	0	69.9516	42811	1	29969	70.0030366027423	100	42811	1	29969	70.0030366027423	18.313050384247	11.6839130130107
rand.62	covid	346	1	29871	4	99.8930	10	0	3.9879	750813	1	29965	3.99100708165682	100	750481	1	29965	3.99277263514999	8.44458420666213	87.5626431581879
rand.96	covid	470	1	29860	4	99.8562	14	0	10.6745	280415	1	29945	10.6788153272828	100	280068	1	29945	10.6920462173472	24.6058100175672	64.7021437650856
rand.23	covid	19	2	29871	10	99.8930	14	1	82.6567	36873	2	30494	82.7000786483335	100	36873	2	30494	82.7000786483335	7.46887966804979	9.83104168361675
rand.40	covid	18	1	29865	4	99.8729	20	0	83.6983	35757	1	29955	83.7738065273932	100	35757	1	29955	83.7738065273932	6.40993371927175	9.81625975333501
rand.33	covid	322	1	29865	8	99.8729	10	0	18.6559	161734	1	30180	18.6602693311239	100	161734	1	30180	18.6602693311239	46.6438720368012	34.6958586320749
rand.16	covid	82	1	29871	2	99.8930	10	0	48.2756	61876	1	29883	48.2949770508759	99.933117078554	61876	1	29883	48.2949770508759	30.043958885513	21.6610640636111
rand.78	covid	11	1	29854	2	99.8361	18	0	88.9359	33568	1	29948	89.2159199237369	100	33245	1	29948	90.0827192058956	3.98255376748383	5.93472702662054
rand.37	covid	105	1	29871	2	99.8930	16	0	41.3474	72244	1	30068	41.6200653341454	100	71561	1	30068	42.0172999259373	35.0609969117257	22.921703162337
rand.72	covid	14	1	29874	1	99.9030	19	0	85.8498	34798	1	30064	86.3957698718317	100	34798	1	30064	86.3957698718317	4.87959078107937	8.72463934708891
rand.70	covid	74	4	29803	14	99.6656	12	0	53.2623	57966	4	30961	53.412345167857	100	57966	4	30961	53.412345167857	23.9467963978884	22.6408584342546
rand.42	covid	49	1	29871	2	99.8930	20	0	63.5688	46990	1	29984	63.8093211321558	100	46990	1	29984	63.8093211321558	15.9885081932326	20.2021706746116
rand.51	covid	50	1	29847	4	99.8127	14	0	59.3882	50372	1	29941	59.4397681251489	100	50372	1	29941	59.4397681251489	30.6479790359724	9.91225283887874
rand.44	covid	43	1	29862	2	99.8629	10	0	64.0994	46587	1	29862	64.099426878743	99.8628900110357	46587	1	29862	64.099426878743	20.2824822375341	15.6180908837229
rand.9	covid	11	1	29866	4	99.8763	15	0	88.4396	33857	1	29971	88.5223144401453	100	33857	1	29971	88.5223144401453	4.6401039666834	6.83758159317127
rand.36	covid	3	1	29858	2	99.8495	12	0	97.3398	30674	1	29899	97.4734302666754	99.9866234157108	30674	1	29899	97.4734302666754	1.17689248223251	1.34967725109213
rand.18	covid	253	1	29858	2	99.8495	16	0	22.4711	132873	1	29880	22.4876385721704	99.9230846403371	132873	1	29880	22.4876385721704	42.7588750159927	34.7534864118369
rand.12	covid	19	1	29855	4	99.8395	12	0	82.8065	36159	1	29987	82.9309438867225	100	36159	1	29987	82.9309438867225	10.4400011062253	6.62905500705219
rand.54	covid	16	1	29863	2	99.8662	20	0	84.2398	35450	1	29964	84.524682651622	100	35450	1	29964	84.524682651622	3.54019746121298	11.935119887165
rand.98	covid	26	1	29875	3	99.9064	11	0	71.5881	41817	1	29958	71.6407202812253	100	41817	1	29958	71.6407202812253	7.08563502881603	21.2736446899586
rand.86	covid	49	1	29871	2	99.8930	10	0	60.6001	49292	1	29894	60.6467580946198	99.9699026853493	49292	1	29894	60.6467580946198	10.2714436419703	29.0817982634099
rand.46	covid	53	1	29864	2	99.8696	20	0	59.0186	50601	1	29975	59.2379597241161	100	50601	1	29975	59.2379597241161	15.422620106322	25.3394201695619
rand.97	covid	72	1	29871	2	99.8930	14	0	50.1629	59548	1	29943	50.2838046617854	100	59047	1	29943	50.7104509966637	15.5943570376141	33.6951919657222
rand.57	covid	32	1	29839	6	99.7860	12	0	71.8144	41766	1	29994	71.8143944835512	100	41766	1	29994	71.8143944835512	28.9278360388833	0
rand.39	covid	80	1	29871	4	99.8930	16	0	48.9770	61143	1	29967	49.011334085668	100	61143	2	30521	49.917406735031	16.9046334003893	33.1779598645798
rand.13	covid	6	1	29874	1	99.9030	19	0	92.7822	32198	1	30064	93.3722591465309	100	32198	1	30064	93.3722591465309	0.98142741785204	5.64631343561711
rand.92	covid	14	1	29858	2	99.8495	18	0	84.9349	35154	1	29896	85.0429538601582	99.9765909774939	35154	1	29896	85.0429538601582	7.9478864425101	7.00915969733174
rand.60	covid	4	1	29871	4	99.8930	14	0	96.9058	30897	1	29964	96.9802893484804	100	30897	1	29964	96.9802893484804	2.04226947600091	0.977441175518668
rand.34	covid	32	1	29871	4	99.8930	12	0	68.9822	43417	1	29962	69.009834857314	100	43417	1	29962	69.009834857314	22.7883087269963	8.2018564156897
rand.22	covid	7	1	29865	6	99.8729	10	0	93.0389	32423	1	30166	93.0388921444654	100	32122	1	30166	93.9107153975469	2.45314737563041	3.63613722682274
rand.32	covid	13	1	29864	4	99.8696	0	0	86.2760	34713	1	29973	86.3451732780226	100	34713	1	29973	86.3451732780226	0	13.6548267219774
rand.87	covid	8	1	29853	6	99.8328	20	0	91.8988	32736	1	30085	91.9018817204301	100	32736	1	30085	91.9018817204301	3.20136852394917	4.89674975562072
rand.63	covid	5	1	29862	2	99.8629	16	0	95.1049	31399	1	29862	95.1049396477595	99.8628900110357	31399	1	29862	95.1049396477595	1.21341443995032	3.6816459122902
rand.7	covid	1	1	29875	3	99.9064	11	0	99.9232	29959	1	29959	100	100	29959	1	29959	100	0	0
rand.83	covid	111	2	29863	4	99.8662	12	0	41.8151	72029	2	30361	42.1510780380125	100	72029	2	30361	42.1510780380125	36.6394091268794	21.2095128351081
rand.56	covid	71	1	29857	2	99.8462	16	0	46.0671	64812	1	29909	46.1473183978276	100	64812	1	29909	46.1473183978276	9.22205764364624	44.6306239585262
rand.21	covid	9	1	29874	1	99.9030	19	0	89.6821	33311	1	30064	90.2524691543334	100	33311	1	30064	90.2524691543334	0.927621506409294	8.81990933925731
rand.53	covid	50	1	29864	4	99.8696	16	0	58.8040	51085	1	30066	58.8548497602036	100	51085	1	30066	58.8548497602036	11.7040227072526	29.4411275325438
rand.52	covid	55	1	29870	4	99.8896	12	0	59.2170	50575	1	29996	59.3099357390015	100	50575	1	29996	59.3099357390015	21.2120612951063	19.4780029658922
rand.59	covid	11	1	29859	2	99.8529	18	0	87.8981	33970	1	30018	88.3662054754195	100	33970	1	30018	88.3662054754195	6.52634677656756	5.10744774801295
rand.71	covid	121	1	29871	6	99.8930	14	0	39.4651	76275	1	30130	39.5018026876434	100	76275	1	30130	39.5018026876434	15.2933464437889	45.2048508685677
rand.41	covid	8	1	29872	4	99.8963	14	0	89.6805	33432	1	30036	89.8420674802584	100	33432	1	30036	89.8420674802584	3.77781765972721	6.38011486001436
rand.2	covid	8	1	29862	2	99.8629	10	0	91.9085	32491	1	29888	91.9885506755717	99.9498378089155	32491	1	29888	91.9885506755717	2.93004216552276	5.08140715890554
rand.75	covid	72	1	29858	4	99.8495	14	0	51.1632	58503	1	29954	51.2007931217203	100	58503	1	29954	51.2007931217203	30.4890347503547	18.3101721279251
rand.14	covid	4	1	29865	6	99.8729	12	0	96.2264	31296	1	30119	96.23913599182	100	31296	1	30119	96.23913599182	2.3165899795501	1.44427402862985
