sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov
rand.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.94	KM821997_KM821998	156	8	5034	15	47.3076	306	0	6.4020	81959	8	5327	6.49959125904416	50.0611015494637
rand.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.6	KM821997_KM821998	180	2	1595	4	14.9892	116	0	1.5576	102399	2	1629	1.59083584800633	15.3087189968652
rand.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.95	KM821997_KM821998	253	4	10592	8	99.5395	685	3	7.1669	155660	4	11480	7.37504818193499	100
rand.63	KM821997_KM821998	50	3	1796	6	16.8781	125	0	6.2644	28670	3	1832	6.3899546564353	17.2164138084633
rand.57	KM821997_KM821998	80	1	906	2	8.5142	56	0	1.8971	47758	1	917	1.92009715649734	8.61757328918322
rand.59	KM821997_KM821998	493	1	464	2	4.3605	40	0	0.1689	274739	1	464	0.168887562377384	4.3605
rand.38	KM821997_KM821998	411	2	794	4	7.4617	64	0	0.3473	228599	2	812	0.355207153137153	7.63085692695214
rand.100	KM821997_KM821998	285	4	8706	8	81.8156	1405	18	8.8957	146082	4	14819	10.1443025150258	100
rand.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.58	KM821997_KM821998	94	5	10193	7	95.7899	710	3	38.5030	55684	5	23294	41.8324832986136	100
rand.40	KM821997_KM821998	195	7	4643	14	43.6331	302	0	4.7781	101296	7	4883	4.82052598325699	45.888526233039
rand.81	KM821997_KM821998	506	1	294	2	2.7629	16	0	0.1082	271651	1	325	0.119638801256023	3.05422619047619
rand.36	KM821997_KM821998	122	5	9975	8	93.7412	1094	18	30.4482	71413	5	23332	32.6719224791004	100
rand.28	KM821997_KM821998	264	5	5951	12	55.9252	383	0	4.1339	149810	5	6338	4.23069221013284	59.5620765585616
rand.89	KM821997_KM821998	456	3	1321	6	12.4142	89	0	0.5529	238916	3	1468	0.614441895896466	13.7956439061317
rand.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.7	KM821997_KM821998	103	6	6933	11	65.1537	877	12	23.0151	62359	6	18346	29.4199714556038	100
rand.56	KM821997_KM821998	838	8	6505	18	61.1315	417	0	1.5597	421304	8	6691	1.58816436587357	62.8794568024597
rand.35	KM821997_KM821998	215	4	3565	10	33.5025	228	0	3.3401	115446	4	3866	3.34875179737713	36.3311823281907
rand.61	KM821997_KM821998	643	13	6728	29	63.2271	435	2	2.2339	348313	13	7960	2.28530086445237	74.804951843044
rand.24	KM821997_KM821998	255	8	4118	16	38.6994	505	4	3.8039	152293	8	5931	3.89446658743343	55.7372854298203
rand.86	KM821997_KM821998	115	2	10166	3	95.5361	681	5	14.9730	67889	2	10259	15.1114318961835	96.4100777001771
rand.2	KM821997_KM821998	352	2	1203	4	11.3053	66	0	0.5766	208625	2	1206	0.578070701018574	11.3334927680798
rand.49	KM821997_KM821998	353	2	10202	1	95.8744	738	5	4.5613	223641	2	10275	4.59441694501455	96.560425406783
rand.3	KM821997_KM821998	202	11	5742	23	53.9611	384	3	6.0928	109540	11	6741	6.15391637757897	63.3493164576803
rand.30	KM821997_KM821998	64	2	3311	3	31.1155	487	4	9.1491	39556	2	3783	9.56365658812822	35.5511738145575
rand.54	KM821997_KM821998	111	5	9984	10	93.8258	675	0	15.4382	64703	5	10106	15.6190593944639	94.9723091746795
rand.15	KM821997_KM821998	272	3	1487	6	13.9743	94	3	0.9065	163705	3	1514	0.924834305610702	14.2280364492266
rand.25	KM821997_KM821998	315	3	1328	6	12.4800	112	0	0.7656	183771	3	1442	0.784672227935855	13.5513253012048
rand.45	KM821997_KM821998	155	1	339	2	3.1858	23	0	0.3663	92558	1	411	0.444045895546576	3.86243008849558
rand.74	KM821997_KM821998	473	6	8611	12	80.9228	1314	10	4.0182	255734	6	11789	4.60986806603737	100
rand.73	KM821997_KM821998	280	2	10202	1	95.8744	738	5	6.0069	169820	2	10275	6.05052408432458	96.560425406783
rand.47	KM821997_KM821998	55	1	573	2	5.3848	43	1	2.7482	20814	1	601	2.88747958105122	5.64793158813264
rand.70	KM821997_KM821998	307	2	10179	2	95.6583	737	5	5.3077	191760	2	13711	7.15008343763037	100
rand.72	KM821997_KM821998	55	3	2722	6	25.5803	321	3	7.5527	36305	3	2743	7.55543313593169	25.7776498530492
rand.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.43	KM821997_KM821998	428	5	10592	10	99.5395	685	3	8.1942	254399	5	21294	8.37031592105315	100
rand.77	KM821997_KM821998	271	5	2461	10	23.1275	155	2	2.0029	128064	5	2620	2.04585207396302	24.6217188134904
rand.37	KM821997_KM821998	430	5	2853	10	26.8114	214	0	1.2690	224818	5	2958	1.31573094681031	27.7981497371188
rand.68	KM821997_KM821998	145	13	5765	25	54.1772	363	0	10.6329	80815	13	8848	10.9484625378952	83.1500200520382
rand.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.41	KM821997_KM821998	138	9	3727	20	35.0249	259	0	5.0232	74873	9	3992	5.33169500353933	37.5152671854038
rand.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.20	KM821997_KM821998	60	1	3311	1	31.1155	487	4	9.3706	35334	1	3475	9.83472009962076	32.6567086982785
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.42	KM821997_KM821998	589	3	10053	8	94.4742	698	1	3.2149	316338	3	10342	3.26928791356081	97.1901100566995
rand.16	KM821997_KM821998	32	9	6900	18	64.8435	468	0	41.6686	16936	9	7228	42.678318375059	67.9259156521739
rand.52	KM821997_KM821998	163	5	8850	8	83.1689	1393	23	10.4005	96322	5	11752	12.2007433400469	100
rand.32	KM821997_KM821998	186	2	10171	3	95.5831	751	0	3.4020	298969	2	10338	3.45788359328225	97.1525010126831
rand.82	KM821997_KM821998	406	4	10140	6	95.2918	729	1	9.8947	203250	4	21195	10.4280442804428	100
rand.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.51	KM821997_KM821998	361	4	6014	8	56.5172	410	0	3.0145	199500	4	6251	3.13333333333333	58.7444325241104
rand.65	KM821997_KM821998	502	8	9386	15	88.2060	645	0	6.7797	293080	8	20512	6.9987716664392	100
rand.91	KM821997_KM821998	313	1	3393	1	31.8861	196	0	2.0121	168632	1	3480	2.06366525926277	32.7036923076923
rand.9	KM821997_KM821998	46	3	10600	5	99.6147	679	3	26.2190	40772	3	10901	26.7364858236044	100
rand.8	KM821997_KM821998	529	2	10536	4	99.0133	765	2	3.5154	299765	2	10670	3.5594549063433	100
rand.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.39	KM821997_KM821998	149	5	3209	10	30.1569	226	0	3.4955	92634	5	3274	3.53433944340091	30.7677440324088
rand.34	KM821997_KM821998	388	4	1426	8	13.4010	77	0	0.6323	225522	4	1621	0.718776882078023	15.2335350631136
rand.69	KM821997_KM821998	283	2	3308	3	31.0873	501	4	3.1007	134937	2	4428	3.28153138131128	41.6126252720677
rand.13	KM821997_KM821998	371	5	10493	12	98.6092	730	1	5.1359	206661	5	10835	5.24288569202704	100
rand.79	KM821997_KM821998	401	8	4283	16	40.2500	276	0	2.3425	217162	8	5241	2.41340566029047	49.2529185150595
rand.71	KM821997_KM821998	348	2	5534	4	52.0064	360	1	2.4530	225560	2	5571	2.46985281078205	52.3541117455728
rand.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.53	KM821997_KM821998	518	3	10584	4	99.4643	716	5	3.4570	306132	3	10633	3.47333829851175	99.9247828703704
rand.66	KM821997_KM821998	156	1	3620	2	34.0194	632	8	3.8398	94276	1	7108	7.53956468242182	66.7983135911602
rand.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.23	KM821997_KM821998	175	6	6615	12	62.1652	460	3	6.5748	101052	6	6692	6.62233305624827	62.8888160846561
rand.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.44	KM821997_KM821998	76	2	10185	3	95.7147	757	1	18.4914	55085	2	10312	18.7201597531088	96.9081969955817
rand.18	KM821997_KM821998	343	2	10171	3	95.5831	751	0	5.7216	177764	2	10338	5.8155757071173	97.1525010126831
rand.90	KM821997_KM821998	364	2	10171	3	95.5831	751	0	4.8676	208955	2	10338	4.94747672943935	97.1525010126831
rand.99	KM821997_KM821998	166	13	7115	26	66.8640	543	0	8.1434	93548	13	8156	8.71851883525035	76.6469127196065
rand.78	KM821997_KM821998	487	1	461	2	4.3323	27	0	0.1620	284521	1	461	0.162026704531476	4.3323
rand.75	KM821997_KM821998	89	2	3282	4	30.8430	498	3	6.2000	57129	2	3736	6.53958584956852	35.109521023766
rand.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.55	KM821997_KM821998	269	19	8237	40	77.4081	501	1	8.0359	113790	19	9463	8.31619650232885	88.9295678402331
