sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.99	KM821997_KM821998	23	13	7115	26	66.8640	543	0	64.7129	11772	13	8156	69.2830445124023	76.6469316793534	11772	13	8156	69.2830445124023	18.3741080530071	12.3428474345906
rand.81	KM821997_KM821998	5	1	294	2	2.7629	16	0	16.6572	1765	1	325	18.413597733711	3.05422422704633	1765	1	325	18.413597733711	28.328611898017	53.257790368272
rand.92	KM821997_KM821998	2	2	7955	3	74.7580	551	5	99.5868	7987	2	7987	100	75.0587350812894	7987	2	7987	100	0	0
rand.95	KM821997_KM821998	7	4	10592	8	99.5395	685	3	89.3839	12481	4	11480	91.9798093101514	100	12481	4	11480	91.9798093101514	5.23195256790321	2.78823812194536
rand.2	KM821997_KM821998	21	2	1203	4	11.3053	66	0	14.6976	8185	2	1206	14.7342700061087	11.3335212855935	8185	2	1206	14.7342700061087	4.31276725717776	80.9529627367135
rand.20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.6	KM821997_KM821998	9	1	495	2	4.6518	30	0	15.6546	3162	1	529	16.729917773561	4.9713372803308	3162	1	529	16.729917773561	0	83.270082226439
rand.37	KM821997_KM821998	11	5	2853	10	26.8114	214	0	56.5623	5044	5	2958	58.6439333862014	27.7981392726248	5044	5	2958	58.6439333862014	21.9270420301348	19.4290245836638
rand.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.69	KM821997_KM821998	2	1	876	2	8.2323	52	0	35.9606	2436	1	876	35.9605911330049	8.23230899351565	2436	1	876	35.9605911330049	64.0394088669951	0
rand.80	KM821997_KM821998	7	1	390	2	3.6651	29	0	15.6313	2495	1	390	15.6312625250501	3.6650690724556	2495	1	390	15.6312625250501	13.4268537074148	70.9418837675351
rand.40	KM821997_KM821998	10	6	3308	12	31.0873	233	0	71.1633	4685	6	3375	72.0384204909285	37.6938257682549	4685	8	4011	85.6136606189968	0	14.3863393810032
rand.43	KM821997_KM821998	44	4	10592	8	99.5395	685	3	51.7910	33807	4	17886	52.9062028573964	100	33807	4	17886	52.9062028573964	7.25589374981513	39.8379033927885
rand.78	KM821997_KM821998	6	1	461	2	4.3323	27	0	20.0435	2300	1	461	20.0434782608696	4.33229959590264	2300	1	461	20.0434782608696	52.4782608695652	27.4782608695652
rand.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.46	KM821997_KM821998	11	3	1091	6	10.2528	68	0	27.3502	3989	3	1091	27.3502130859865	10.2527957898694	3989	3	1091	27.3502130859865	37.4780646778641	35.1717222361494
rand.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.54	KM821997_KM821998	20	4	6637	8	62.3720	453	0	53.7422	12359	4	6646	53.7745772311676	62.4565360398459	12359	4	6646	53.7745772311676	2.57302370741969	43.6523990614127
rand.23	KM821997_KM821998	12	5	3276	10	30.7866	226	0	38.9899	8474	5	3315	39.1196601368893	31.1530871158726	8474	5	3315	39.1196601368893	60.8803398631107	0
rand.52	KM821997_KM821998	3	3	1165	6	10.9482	87	0	90.8736	1282	3	1282	100	12.047739874072	1282	3	1282	100	0	0
rand.44	KM821997_KM821998	15	2	10185	3	95.7147	757	1	66.7628	15257	2	10312	67.5886478337812	100	15257	3	10764	70.5512223897227	5.45978894933473	23.9889886609425
rand.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.77	KM821997_KM821998	89	5	2461	10	23.1275	155	2	6.8283	37564	5	2620	6.97476307102545	24.6217460764966	37564	5	2620	6.97476307102545	35.9519752954957	57.0732616334789
rand.72	KM821997_KM821998	3	3	2722	6	25.5803	321	3	99.9635	2743	3	2743	100	25.777652476271	2743	3	2743	100	0	0
rand.18	KM821997_KM821998	44	1	6781	2	63.7252	519	0	23.9755	28283	1	6832	24.1558533394619	64.204492059017	26381	1	6832	25.8974261779311	39.0167165763239	35.085857245745
rand.74	KM821997_KM821998	10	4	1665	8	15.6470	102	0	45.7921	3636	4	1680	46.2046204620462	18.8704069166432	3636	5	2008	55.2255225522552	0	44.7744774477448
rand.25	KM821997_KM821998	5	3	1328	6	12.4800	112	0	65.2597	2156	3	1442	66.8831168831169	17.6957052908561	2156	4	1883	87.3376623376623	0	12.6623376623377
rand.3	KM821997_KM821998	11	10	4958	21	46.5934	319	0	92.7873	6031	10	5663	93.8981926711988	53.2186824546565	6031	10	5663	93.8981926711988	0	6.10180732880119
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.24	KM821997_KM821998	29	5	1811	10	17.0191	100	0	11.2983	20295	5	2343	11.5447154471545	22.0186072737525	20295	5	2343	11.5447154471545	3.7940379403794	84.6612466124661
rand.36	NA	62	2	1275	NA	11.943793911007	NA	NA	5.28541226215645	24123	2	1275	5.28541226215645	11.943793911007	24123	2	1275	5.28541226215645	20.9468142436679	73.7677734941757
rand.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.89	KM821997_KM821998	43	3	1321	6	12.4142	89	0	7.4738	17675	3	1468	8.3055162659123	13.7956958932431	17675	3	1468	8.3055162659123	10.8628005657709	80.8316831683168
rand.68	KM821997_KM821998	24	12	5577	23	52.4105	416	0	54.9461	13071	12	7338	56.1395455588708	68.959684240203	13071	12	7338	56.1395455588708	4.45260500344274	39.4078494376865
rand.61	KM821997_KM821998	66	12	5792	28	54.4310	380	2	20.6569	29835	12	6283	21.0591587062175	59.0452025185603	29835	12	6283	21.0591587062175	19.1251885369532	59.8156527568292
rand.59	KM821997_KM821998	12	1	464	2	4.3605	40	0	11.1431	4164	1	464	11.1431316042267	4.36049243492153	4164	1	464	11.1431316042267	32.2766570605187	56.5802113352546
rand.19	KM821997_KM821998	14	4	1819	8	17.0943	148	0	32.3723	5619	4	1820	32.3901050008898	17.1036556714594	5619	4	1820	32.3901050008898	0	67.6098949991102
rand.85	KM821997_KM821998	9	2	548	4	5.1499	35	0	14.9932	3655	2	619	16.9357045143639	5.81712245089747	3655	2	619	16.9357045143639	11.4911080711354	71.5731874145007
rand.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.94	KM821997_KM821998	13	8	5034	15	47.3076	306	0	73.4462	7144	8	5327	74.5660694288914	50.0610844845409	7144	8	5327	74.5660694288914	0	25.4339305711086
rand.15	KM821997_KM821998	5	3	1487	6	13.9743	94	3	69.6060	2132	3	1514	71.0131332082552	14.2279860915328	2132	3	1514	71.0131332082552	0	28.9868667917448
rand.100	NA	25	2	2673	NA	25.03981264637	NA	NA	18.0534918276374	14806	2	2673	18.0534918276374	25.03981264637	14806	2	2673	18.0534918276374	61.4345535593678	20.5119546129947
rand.66	KM821997_KM821998	13	1	3620	2	34.0194	632	8	32.7839	11042	1	7108	64.3723963050172	66.7982332487548	11042	1	7108	64.3723963050172	0	35.6276036949828
rand.96	NA	7	4	2905	NA	27.2131147540984	NA	NA	71.7638339920949	4048	4	2905	71.7638339920949	27.2131147540984	4048	4	2905	71.7638339920949	11.9565217391304	16.2796442687747
rand.21	KM821997_KM821998	27	1	6806	1	63.9602	505	5	40.5929	16764	1	6813	40.6406585540444	64.0259374118974	16764	1	6813	40.6406585540444	11.59627773801	47.7630637079456
rand.8	KM821997_KM821998	3	1	6757	2	63.4997	511	2	90.0840	7503	1	6840	91.1635345861655	64.2796729630674	7503	1	6840	91.1635345861655	4.79808076769292	4.03838464614155
rand.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.38	KM821997_KM821998	24	2	794	4	7.4617	64	0	9.3931	8453	2	812	9.60605702117591	7.63086176111268	8453	2	812	9.60605702117591	8.68330770140778	81.7106352774163
rand.39	KM821997_KM821998	40	5	3209	10	30.1569	226	0	10.0687	32159	5	3274	10.1806648216673	61.5167747392162	31773	9	6546	20.6023982626759	54.0395933654361	25.3580083718881
rand.30	KM821997_KM821998	11	1	308	2	2.8945	18	0	8.2155	3749	1	308	8.21552413977061	2.89446480593929	3749	1	308	8.21552413977061	9.70925580154708	82.0752200586823
rand.65	KM821997_KM821998	8	5	6578	10	61.8175	462	0	85.0640	7733	5	6657	86.0856071382387	62.5599097829151	7733	5	6657	86.0856071382387	0	13.9143928617613
rand.41	KM821997_KM821998	33	8	3335	18	31.3410	228	0	25.8615	12884	8	3410	26.466935734244	32.0458603514707	12884	8	3410	26.466935734244	2.74759391493325	70.7854703508227
rand.97	KM821997_KM821998	6	2	7222	4	67.8696	563	3	80.4479	8976	2	7389	82.3195187165775	69.4389625035241	8976	2	7389	82.3195187165775	0	17.6804812834225
rand.55	KM821997_KM821998	87	19	8237	40	77.4081	501	1	25.6192	35692	19	9463	26.5129440771041	88.9296118785828	35692	19	9463	26.5129440771041	5.18043258993612	68.3066233329598
rand.28	KM821997_KM821998	13	4	3282	10	30.8430	217	0	49.4478	6700	4	3360	50.1492537313433	31.5759797011559	6700	4	3360	50.1492537313433	15.865671641791	33.9850746268657
rand.63	KM821997_KM821998	24	3	1796	6	16.8781	125	0	19.0841	9411	3	1832	19.4665816597599	17.216427027535	9411	3	1832	19.4665816597599	13.9305068536819	66.6029114865583
rand.53	KM821997_KM821998	8	2	7217	3	67.8226	502	5	75.1275	9605	2	7240	75.3774076002082	68.0387181655859	9605	2	7240	75.3774076002082	9.37011972930765	15.2524726704841
rand.34	KM821997_KM821998	7	4	1426	8	13.4010	77	0	43.8634	3251	4	1621	49.861581051984	15.2335306832065	3251	4	1621	49.861581051984	31.0673638880344	19.0710550599815
