sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov
rand.65	KM821997_KM821998	386	8	9386	15	88.2060	645	0	9.2659	214443	8	20512	9.56524577626689	100
rand.94	KM821997_KM821998	101	8	5034	15	47.3076	306	0	11.8408	44313	8	5327	12.0213030036332	50.0611015494637
rand.3	KM821997_KM821998	145	11	5742	23	53.9611	384	3	9.5960	69550	11	6741	9.69230769230769	63.3493164576803
rand.28	KM821997_KM821998	158	5	5951	12	55.9252	383	0	7.8133	79262	5	6338	7.99626554969594	59.5620765585616
rand.41	KM821997_KM821998	57	8	3335	18	31.3410	228	0	12.4301	26806	8	3410	12.7210326046408	32.045820089955
rand.16	KM821997_KM821998	22	9	6900	18	64.8435	468	0	56.9021	12402	9	7228	58.2809224318658	67.9259156521739
rand.22	KM821997_KM821998	298	2	727	4	6.8321	47	0	0.4741	153335	2	753	0.491081618678058	7.07643920220083
rand.54	KM821997_KM821998	63	5	9984	10	93.8258	675	0	31.7646	31447	5	10106	32.1366108054822	94.9723091746795
rand.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.90	KM821997_KM821998	259	2	10171	3	95.5831	751	0	7.1516	142219	2	10338	7.26907093988848	97.1525010126831
rand.8	KM821997_KM821998	412	2	10536	4	99.0133	765	2	4.7837	220291	2	10670	4.84359324711405	100
rand.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.50	KM821997_KM821998	381	7	4794	16	45.0522	315	2	2.5655	194193	7	5192	2.67362881257306	48.7924535669587
rand.2	KM821997_KM821998	24	2	1203	4	11.3053	66	0	11.5617	10405	2	1206	11.5905814512254	11.3334927680798
rand.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.85	KM821997_KM821998	139	3	3309	5	31.0967	480	4	4.7269	81596	3	4116	5.04436491984901	38.6805733454216
rand.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.36	KM821997_KM821998	18	5	9975	8	93.7412	1094	18	70.8966	30670	5	23332	76.0743397456798	100
rand.44	KM821997_KM821998	42	2	10185	3	95.7147	757	1	27.5558	36965	2	10312	27.8966590017584	96.9081969955817
rand.52	KM821997_KM821998	105	5	8850	8	83.1689	1393	23	18.0491	55504	5	11752	21.1732487748631	100
rand.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.37	KM821997_KM821998	284	5	2853	10	26.8114	214	0	1.9830	143875	5	2958	2.05595134665508	27.7981497371188
rand.95	KM821997_KM821998	180	4	10592	8	99.5395	685	3	11.5563	96536	4	11480	11.8919366868319	100
rand.100	KM821997_KM821998	7	4	8706	8	81.8156	1405	18	67.0087	19393	4	14819	76.4141700613624	100
rand.66	KM821997_KM821998	52	1	3620	2	34.0194	632	8	10.5080	34450	1	7108	20.632801161103	66.7983135911602
rand.75	KM821997_KM821998	22	2	3282	4	30.8430	498	3	24.0674	14717	2	3736	25.3856084799891	35.109521023766
rand.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.89	KM821997_KM821998	290	3	1321	6	12.4142	89	0	0.9228	143150	3	1468	1.02549772965421	13.7956439061317
rand.32	KM821997_KM821998	89	2	10171	3	95.5831	751	0	17.5890	57826	2	10338	17.8777712447688	97.1525010126831
rand.42	KM821997_KM821998	392	3	10053	8	94.4742	698	1	5.0796	200212	3	10342	5.16552454398338	97.1901100566995
rand.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.57	KM821997_KM821998	45	1	906	2	8.5142	56	0	4.6213	19605	1	917	4.67737821984188	8.61757328918322
rand.71	KM821997_KM821998	262	2	5534	4	52.0064	360	1	3.4254	161528	2	5571	3.44893764548561	52.3541117455728
rand.77	KM821997_KM821998	112	5	2461	10	23.1275	155	2	4.8325	53078	5	2620	4.93613173066054	24.6217188134904
rand.7	KM821997_KM821998	16	6	6933	11	65.1537	877	12	46.3416	30970	6	18346	59.2379722311915	100
rand.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.18	KM821997_KM821998	44	2	10171	3	95.5831	751	0	36.6932	27719	2	10338	37.2957177387352	97.1525010126831
rand.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.35	KM821997_KM821998	158	4	3565	10	33.5025	228	0	5.2102	74009	4	3866	5.22368901079598	36.3311823281907
rand.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.46	KM821997_KM821998	117	3	1091	6	10.2528	68	0	1.8827	57948	3	1091	1.882722440809	10.2528
rand.33	KM821997_KM821998	141	4	10600	7	99.6147	679	3	14.9408	73671	4	11218	15.2271585834317	100
rand.74	KM821997_KM821998	336	6	8611	12	80.9228	1314	10	5.9642	172294	6	11789	6.84237408151183	100
rand.45	KM821997_KM821998	78	1	339	2	3.1858	23	0	0.7923	42788	1	411	0.960549686828083	3.86243008849558
rand.70	KM821997_KM821998	215	2	10179	2	95.6583	737	5	7.9883	127411	2	13711	10.7612372558099	100
rand.53	KM821997_KM821998	392	3	10584	4	99.4643	716	5	4.7505	222777	3	10633	4.77293436934693	99.9247828703704
rand.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.40	KM821997_KM821998	125	7	4643	14	43.6331	302	0	8.1098	59681	7	4883	8.18183341431947	45.888526233039
rand.34	KM821997_KM821998	288	4	1426	8	13.4010	77	0	0.9390	151866	4	1621	1.06738835552395	15.2335350631136
rand.78	KM821997_KM821998	311	1	461	2	4.3323	27	0	0.2630	175318	1	461	0.262950752347163	4.3323
rand.6	KM821997_KM821998	64	2	1595	4	14.9892	116	0	4.3060	37041	2	1629	4.39782943225075	15.3087189968652
rand.25	KM821997_KM821998	235	3	1328	6	12.4800	112	0	1.1643	120848	3	1442	1.19323447636701	13.5513253012048
rand.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.58	KM821997_KM821998	8	5	10193	7	95.7899	710	3	87.1899	24590	5	23294	94.7295648637658	100
rand.69	KM821997_KM821998	76	2	3308	3	31.0873	501	4	11.9355	35055	2	4428	12.6315789473684	41.6126252720677
rand.47	KM821997_KM821998	5	1	573	2	5.3848	43	1	31.4458	1819	1	601	33.0401319406267	5.64793158813264
rand.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.49	KM821997_KM821998	260	2	10202	1	95.8744	738	5	6.4142	159038	2	10275	6.46072007947786	96.560425406783
rand.73	KM821997_KM821998	189	2	10202	1	95.8744	738	5	9.3046	109634	2	10275	9.37209259901126	96.560425406783
rand.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.30	KM821997_KM821998	17	2	3311	3	31.1155	487	4	36.7560	9846	2	3783	38.4216940889701	35.5511738145575
rand.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.20	KM821997_KM821998	23	1	3311	1	31.1155	487	4	27.7280	11941	1	3475	29.1014152918516	32.6567086982785
rand.51	KM821997_KM821998	258	4	6014	8	56.5172	410	0	4.6414	129573	4	6251	4.82430753320522	58.7444325241104
rand.15	KM821997_KM821998	202	3	1487	6	13.9743	94	3	1.4115	105136	3	1514	1.4400395677979	14.2280364492266
rand.13	KM821997_KM821998	192	5	10493	12	98.6092	730	1	10.2822	103227	5	10835	10.496284886706	100
rand.23	KM821997_KM821998	41	6	6615	12	62.1652	460	3	31.9178	20816	6	6692	32.1483474250577	62.8888160846561
rand.56	KM821997_KM821998	157	8	6505	18	61.1315	417	0	6.6661	98574	8	6691	6.78779394160732	62.8794568024597
rand.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.61	KM821997_KM821998	442	13	6728	29	63.2271	435	2	3.3330	233453	13	7960	3.40967989274072	74.804951843044
rand.80	KM821997_KM821998	91	1	390	2	3.6651	29	0	0.8638	45148	1	390	0.863825640116949	3.6651
