sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.92	KM821997_KM821998	29	3	10166	5	95.5361	683	5	49.5349	22792	3	11417	50.0921375921376	100	22792	3	11417	50.0921375921376	0	49.9078624078624
rand.30	KM821997_KM821998	22	2	3311	3	31.1155	487	4	23.1010	15666	2	3783	24.147836078131	35.5511700028193	15666	2	3783	24.147836078131	10.455764075067	65.396399846802
rand.9	KM821997_KM821998	19	3	10600	5	99.6147	679	3	48.8686	21875	3	10901	49.8331428571429	100	21875	4	14285	65.3028571428571	12.8731428571429	21.824
rand.39	KM821997_KM821998	68	5	3209	10	30.1569	226	0	8.6545	37414	5	3274	8.75073501897685	61.5167747392162	37028	9	6546	17.678513557308	28.653991573944	53.667494868748
rand.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.72	KM821997_KM821998	27	3	2722	6	25.5803	321	3	19.6432	13959	3	2743	19.6504047567877	25.777652476271	13959	3	2743	19.6504047567877	8.97628769969196	71.3733075435203
rand.89	KM821997_KM821998	113	3	1321	6	12.4142	89	0	2.0323	64999	3	1468	2.25849628455822	13.7956958932431	64999	3	1468	2.25849628455822	5.24777304266219	92.4937306727796
rand.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.5	KM821997_KM821998	112	5	3025	9	28.4278	209	2	4.6304	65869	5	3146	4.77614659399718	33.3897190113711	65869	6	3553	5.39403968482898	1.91136953650427	92.6945907786668
rand.70	KM821997_KM821998	110	2	10179	2	95.6583	737	5	13.5944	74869	2	13711	18.3133205999813	100	74869	2	13711	18.3133205999813	1.55738690245629	80.1292924975624
rand.75	KM821997_KM821998	19	2	3282	4	30.8430	498	3	26.7725	13230	2	3736	28.238851095994	35.1094821915234	13230	2	3736	28.238851095994	11.9727891156463	59.7883597883598
rand.37	KM821997_KM821998	112	5	2853	10	26.8114	214	0	4.6115	61867	5	2958	4.78122423909354	27.7981392726248	61542	5	2958	4.8064736277664	4.93484124662832	90.2586851256053
rand.50	KM821997_KM821998	150	7	4794	16	45.0522	315	2	5.8637	84963	7	5192	6.11089533090875	48.7924067286909	84963	7	5192	6.11089533090875	0.873321328107529	93.0157833409837
rand.36	KM821997_KM821998	36	5	9975	8	93.7412	1094	18	57.5573	37778	5	23332	61.7608131716872	100	37778	8	26004	68.8337127428662	22.7725131028641	8.39377415426969
rand.91	KM821997_KM821998	87	1	3393	1	31.8861	196	0	6.6403	51097	1	3480	6.8105759633638	32.7036932619115	51097	1	3480	6.8105759633638	14.6525236315244	78.5369004051118
rand.96	NA	79	4	2905	NA	27.2131147540984	NA	NA	5.62113003095975	51680	4	2905	5.62113003095975	27.2131147540984	51680	4	2905	5.62113003095975	6.12422600619195	88.2546439628483
rand.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.66	KM821997_KM821998	23	1	3620	2	34.0194	632	8	17.4769	20713	1	7108	34.3166127552745	66.7982332487548	20713	1	7108	34.3166127552745	7.85014242263313	57.8332448220924
rand.22	KM821997_KM821998	111	2	727	4	6.8321	47	0	1.2488	58217	2	753	1.2934366250408	7.07640259374119	58217	2	753	1.2934366250408	3.56768641462116	95.138876960338
rand.47	KM821997_KM821998	11	1	573	2	5.3848	43	1	8.7129	6565	1	601	9.15460776846915	5.64796541678414	6565	1	601	9.15460776846915	35.3693830921554	55.4760091393755
rand.40	KM821997_KM821998	56	7	4643	14	43.6331	302	0	17.5318	27607	7	4883	17.6875430144529	51.8654261817498	27607	9	5519	19.9913065526859	5.98036729814902	74.0283261491651
rand.78	KM821997_KM821998	118	1	461	2	4.3323	27	0	0.6718	68617	1	461	0.671845169564394	4.33229959590264	68617	1	461	0.671845169564394	1.00412434236414	98.3240304880715
rand.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.43	KM821997_KM821998	149	5	10592	10	99.5395	685	3	20.8427	100016	5	21294	21.2905935050392	100	100016	5	21294	21.2905935050392	4.24932010878259	74.4600863861782
rand.77	KM821997_KM821998	92	5	2461	10	23.1275	155	2	5.0176	51120	5	2620	5.12519561815336	24.6217460764966	51120	5	2620	5.12519561815336	34.0140845070423	60.8607198748044
rand.20	KM821997_KM821998	12	1	3311	1	31.1155	487	4	36.7481	9010	1	3475	38.5682574916759	32.65670519688	9010	1	3475	38.5682574916759	18.6126526082131	42.819089900111
rand.57	KM821997_KM821998	32	1	906	2	8.5142	56	0	5.4598	16594	1	917	5.52609376883211	8.6176111267738	16594	1	917	5.52609376883211	2.1453537423165	92.3285524888514
rand.52	KM821997_KM821998	54	5	8850	8	83.1689	1393	23	29.5673	33882	5	11752	34.6850835251756	100	33882	5	11752	34.6850835251756	0	65.3149164748244
rand.80	KM821997_KM821998	57	1	390	2	3.6651	29	0	1.3417	29067	1	390	1.34172773248013	3.6650690724556	29067	1	390	1.34172773248013	5.5767709085905	93.0815013589294
rand.25	KM821997_KM821998	104	3	1328	6	12.4800	112	0	2.2757	61828	3	1442	2.33227663841625	17.6957052908561	61828	4	1883	3.04554570744646	3.01966746457916	93.9347868279744
rand.24	KM821997_KM821998	71	8	4118	16	38.6994	505	4	13.9318	41581	8	5931	14.2637262211106	55.737242740344	41581	8	5931	14.2637262211106	2.71037252591328	83.0259012529761
rand.90	KM821997_KM821998	101	2	10171	3	95.5831	751	0	15.2219	66818	2	10338	15.4718788350444	97.1525232590922	66818	2	10338	15.4718788350444	2.35714927115448	82.1709718938011
rand.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.33	KM821997_KM821998	76	4	10600	7	99.6147	679	3	24.9813	44061	4	11218	25.4601575089081	100	44061	4	11218	25.4601575089081	2.60774834887996	71.9320941422119
rand.71	KM821997_KM821998	114	2	5534	4	52.0064	360	1	7.8317	70649	2	5571	7.88546193152062	52.3541020580772	70649	2	5571	7.88546193152062	3.58533029483786	88.5292077736415
rand.99	KM821997_KM821998	90	13	7115	26	66.8640	543	0	15.3660	49577	13	8156	16.4511769570567	76.6469316793534	49577	13	8156	16.4511769570567	9.65568711297577	73.8931359299675
rand.16	KM821997_KM821998	14	9	6900	18	64.8435	468	0	78.7963	8956	9	7228	80.7056721750782	67.9259468095104	8956	9	7228	80.7056721750782	7.82715497990174	11.4671728450201
rand.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.100	KM821997_KM821998	28	4	8706	8	81.8156	1405	18	35.0714	37053	4	14819	39.9940625590371	100	37053	7	19393	52.3385420883599	38.6176557903544	9.04380212128573
rand.49	KM821997_KM821998	116	2	10202	1	95.8744	738	5	11.7579	86759	2	10275	11.84315171913	96.5604736396955	86759	2	10275	11.84315171913	0.402263742090158	87.7545845387798
rand.58	KM821997_KM821998	18	5	10193	7	95.7899	710	3	69.6873	30766	5	23294	75.7134499122408	100	30766	6	23863	77.5628941038809	10.560358837678	11.8767470584411
rand.15	KM821997_KM821998	84	3	1487	6	13.9743	94	3	2.6449	56109	3	1514	2.69831934270794	14.2279860915328	56109	3	1514	2.69831934270794	2.79277834215545	94.5089023151366
rand.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.23	KM821997_KM821998	41	6	6615	12	62.1652	460	3	18.7976	35345	6	6692	18.9333710567266	62.8888262381355	35345	6	6692	18.9333710567266	35.1846088555666	45.8820200877069
rand.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.69	KM821997_KM821998	41	2	3308	3	31.0873	501	4	16.6534	25124	2	4428	17.6245820729183	41.6126303918805	25124	2	4428	17.6245820729183	8.26301544340073	74.112402483681
rand.68	KM821997_KM821998	56	13	5765	25	54.1772	363	0	30.6685	28019	13	8848	31.5785716835005	83.1500798797106	28019	13	8848	31.5785716835005	4.51122452621435	63.9102037902852
rand.63	KM821997_KM821998	11	3	1796	6	16.8781	125	0	27.9751	6420	3	1832	28.5358255451713	17.216427027535	6420	3	1832	28.5358255451713	33.3956386292835	38.0685358255452
rand.38	KM821997_KM821998	151	2	794	4	7.4617	64	0	0.8740	90848	2	812	0.893800634026065	7.63086176111268	90848	2	812	0.893800634026065	2.64287601268052	96.4633233532934
rand.51	KM821997_KM821998	132	4	6014	8	56.5172	410	0	8.7433	68784	4	6251	9.0878692719237	58.7444789023588	68784	4	6251	9.0878692719237	8.29117236566643	82.6209583624099
rand.42	KM821997_KM821998	159	3	10053	8	94.4742	698	1	10.9106	93212	3	10342	11.0951379650689	100	93212	4	10705	11.4845728017852	2.44496416770373	86.0704630305111
rand.28	KM821997_KM821998	73	5	5951	12	55.9252	383	0	15.6864	39480	5	6338	16.0536980749747	59.5620712339066	39480	5	6338	16.0536980749747	4.80496453900709	79.1413373860182
rand.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.54	KM821997_KM821998	24	5	9984	10	93.8258	675	0	52.6902	18958	5	10106	53.307310897774	94.9722770416314	18958	5	10106	53.307310897774	9.66346661040194	37.029222491824
rand.8	KM821997_KM821998	181	2	10536	4	99.0133	765	2	9.2092	114429	2	10670	9.32455933373533	100	114429	2	10670	9.32455933373533	1.78014314553129	88.8952975207334
rand.53	KM821997_KM821998	146	3	10584	4	99.4643	716	5	10.7459	98484	3	10633	10.796677632915	99.9248190959496	98484	3	10633	10.796677632915	1.27431867105317	87.9290036960318
rand.41	KM821997_KM821998	37	9	3727	20	35.0249	259	0	19.7708	19023	9	3992	20.9851232718288	37.5152711211352	19023	9	3992	20.9851232718288	14.0987225989592	64.916154129212
rand.7	KM821997_KM821998	16	6	6933	11	65.1537	877	12	46.3416	30970	6	18346	59.2379722311915	100	30970	16	30970	100	0	0
rand.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.95	KM821997_KM821998	73	4	10592	8	99.5395	685	3	19.2037	58093	4	11480	19.7614170381974	100	58093	4	11480	19.7614170381974	1.14299485308041	79.0955881087222
rand.34	KM821997_KM821998	116	4	1426	8	13.4010	77	0	1.9251	74074	4	1621	2.18835218835219	15.2335306832065	74074	4	1621	2.18835218835219	4.05405405405405	93.7575937575938
rand.46	KM821997_KM821998	65	3	1091	6	10.2528	68	0	3.0639	35608	3	1091	3.06391822062458	10.2527957898694	35608	3	1091	3.06391822062458	6.32161312064705	90.6144686587284
rand.94	KM821997_KM821998	52	8	5034	15	47.3076	306	0	19.9400	26314	8	5327	20.2439765904081	50.0610844845409	26314	8	5327	20.2439765904081	5.81439537888576	73.9416280307061
rand.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.44	KM821997_KM821998	61	2	10185	3	95.7147	757	1	19.5082	52214	2	10312	19.749492473283	100	52214	3	10764	20.6151606848738	15.0649251158693	64.3199141992569
rand.3	KM821997_KM821998	64	11	5742	23	53.9611	384	3	20.2328	32986	11	6741	20.4359425210695	63.349309275444	32986	11	6741	20.4359425210695	0	79.5640574789305
rand.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.85	KM821997_KM821998	63	3	3309	5	31.0967	480	4	9.3068	41443	3	4116	9.93171343773376	38.680575133916	41443	3	4116	9.93171343773376	2.73387544338006	87.3344111188862
