contig	length	gc	case.fre	case.mean.depth	case.mean.cov	control.fre	control.mean.depth	control.mean.cov	annotation	human
k49_28127	209	0.430622009569378	1	0.630635245901639	0.125	NA	NA	NA	N	N
k49_22707	362	0.450276243093923	1	2.15126459143969	0.125	NA	NA	NA	N	N
k49_2355	1100	0.352727272727273	1	2.30725806451612	0.125	NA	NA	NA	N	N
k49_3127	200	0.41	1	0.787289915966386	0.125	NA	NA	NA	N	N
k49_2665	635	0.418897637795276	1	3.425	0.125	NA	NA	NA	N	N
k49_10091	279	0.32258064516129	1	1.80431937172775	0.125	NA	NA	NA	N	N
k49_16504	322	0.391304347826087	1	2.74919006479481	0.125	NA	NA	NA	N	N
k49_13896	357	0.434173669467787	1	1.33243534482759	0.125	NA	NA	NA	N	N
k49_6518	259	0.413127413127413	2	2.51391539440204	0.149332061068702	23	0.00951244472506103	0.00794333344762604	N	N
k49_14261	274	0.463503649635036	1	2.192791005291	0.125	NA	NA	NA	N	N
k49_7441	353	0.419263456090652	1	4.92752659574468	0.122562056737589	NA	NA	NA	N	N
k49_8891	256	0.33203125	1	2.75034153005465	0.125	NA	NA	NA	N	N
k49_13870	245	0.461224489795918	1	1.68137982195846	0.125	NA	NA	NA	N	N
k49_16754	276	0.58695652173913	2	2.51022143774069	0.197735191637631	48	0.0938645474010592	0.0170180612262672	N	N
k49_14827	205	0.507317073170732	1	1.50363636363636	0.125	NA	NA	NA	N	N
k49_12419	289	0.422145328719723	2	2.57124395648671	0.146832191780822	36	0.0189170036046948	0.0120478722923844	N	N
k49_12592	247	0.319838056680162	1	1.17261904761905	0.125	NA	NA	NA	N	N
k49_15589	239	0.472803347280335	2	1.48273413406914	0.175204918032787	51	0.0499815818715512	0.0181663655266574	N	N
k49_17494	240	0.370833333333333	3	1.88888888888889	0.177469135802469	39	0.0312263686877529	0.013712062094362	N	N
k49_1313	212	0.433962264150943	2	2.06272676416526	0.150785183409254	70	0.16841930422528	0.0318562896867383	N	N
k49_14999	421	0.401425178147268	1	1.74869337979094	0.125	NA	NA	NA	N	N
k49_13563	272	0.349264705882353	1	0.797692307692307	0.125	NA	NA	NA	N	N
k49_8928	242	0.338842975206612	1	0.742294520547945	0.122431506849315	NA	NA	NA	N	N
k49_14396	337	0.658753709198813	2	2.47662755951798	0.186416184971098	47	0.0786220329708067	0.0150235660638929	N	N
k49_22031	202	0.440594059405941	2	2.33990937505309	0.19845971563981	48	0.0267433928041404	0.0194830781947649	N	N
k49_16522	227	0.625550660792952	2	2.4977511583961	0.229957805907173	44	0.090502110799393	0.0174473167704389	N	N
k49_2040	854	0.382903981264637	1	1.93248720136519	0.125	NA	NA	NA	N	N
k49_874	339	0.480825958702065	2	2.31239035087719	0.143640350877193	62	0.0303869272517048	0.0178782196087121	N	N
k49_14556	251	0.414342629482072	1	3.11417322834645	0.118438320209974	NA	NA	NA	N	N
k49_11935	252	0.5	2	0.917857142857142	0.146347402597403	12	0.00561487288983858	0.00424073365448702	N	N
k49_28629	275	0.392727272727273	1	1.764	0.125	NA	NA	NA	N	N
k49_25194	435	0.377011494252874	1	0.844581749049429	0.125	NA	NA	NA	N	N
k49_28008	1002	0.429141716566866	2	3.39118127920034	0.158677482792527	154	0.243597010947973	0.0409158842739609	N	N
k49_11082	364	0.618131868131868	2	2.82606264687194	0.215185676392573	74	0.118313141504295	0.0265648304835771	N	N
k49_13483	255	0.384313725490196	1	1.60797101449275	0.125	NA	NA	NA	N	N
k49_5512	611	0.422258592471358	1	2.08849942062573	0.125	NA	NA	NA	N	N
k49_27678	386	0.427461139896373	1	1.45965346534654	0.125	NA	NA	NA	N	N
k49_10611	316	0.436708860759494	1	1.53457446808511	0.125	NA	NA	NA	N	N
k49_29203	1022	0.380626223091977	2	4.98795019598735	0.137414800389484	72	0.0215659627284455	0.0143186463342519	N	N
k49_19324	417	0.434052757793765	1	1.4235594795539	0.125	NA	NA	NA	N	N
k49_5016	581	0.469879518072289	2	3.46673445037717	0.146757679180887	71	0.0289114864465987	0.0178327674279115	N	N
k49_8739	245	0.448979591836735	1	2.04821958456974	0.125	NA	NA	NA	N	N
k49_23327	204	0.382352941176471	2	2.43470866607513	0.155797101449275	26	0.0137270968314708	0.0101290587301825	N	N
k49_26195	459	0.387799564270152	1	0.947251773049645	0.124556737588653	NA	NA	NA	N	N
k49_3482	427	0.381733021077283	2	2.84100062191399	0.139825581395349	49	0.0327721292239126	0.0142708051853173	N	N
k49_23307	230	0.434782608695652	1	0.984265734265734	0.125	NA	NA	NA	N	N
k49_20524	657	0.34855403348554	1	1.48905529953918	0.125	NA	NA	NA	N	N
k49_2795	260	0.438461538461538	1	2.75986842105263	0.125	NA	NA	NA	N	N
k49_25770	202	0.425742574257426	1	1.26367924528302	0.125	NA	NA	NA	N	N
k49_16571	450	0.322222222222222	1	0.685018903591682	0.125	NA	NA	NA	N	N
k49_18564	225	0.435555555555556	4	2.85186758344008	0.341418541701912	0	0	0	Y	N
k49_12545	460	0.456521739130435	2	3.275935594981	0.176220806794055	127	0.186118105643264	0.0405979576316375	N	N
k49_7994	418	0.303827751196172	7	2.12522059438476	0.392723555496993	0	0	0	Y	N
k49_8970	207	0.420289855072464	1	0.489936440677966	0.125	NA	NA	NA	N	N
k49_17504	228	0.407894736842105	2	0.931374381014669	0.152597402597403	18	0.0194116738592733	0.00742064681112659	N	N
k49_25708	200	0.245	1	0.502212389380531	0.125	NA	NA	NA	N	N
k49_15694	218	0.403669724770642	1	2.31349840255591	0.125	NA	NA	NA	N	N
k49_26067	225	0.573333333333333	2	3.46525045399515	0.224576271186441	23	0.106903600766977	0.0105616148637725	N	N
k49_19915	581	0.409638554216867	2	2.51228138715255	0.135916095890411	41	0.0110262762348672	0.00892003005558993	N	N
k49_5602	760	0.452631578947368	2	2.55355098749782	0.133355176933159	44	0.0107868233941132	0.00773267258853154	N	N
k49_18037	217	0.354838709677419	1	1.03920664206642	0.124077490774908	NA	NA	NA	N	N
k49_325	271	0.413284132841328	1	2.32138157894738	0.125	NA	NA	NA	N	N
k49_17455	201	0.54726368159204	1	1.73373605947955	0.125	NA	NA	NA	N	N
k49_22977	409	0.403422982885086	2	3.10483826754386	0.193452380952381	169	0.310418629750897	0.0665324702370715	N	N
k49_18657	295	0.43728813559322	1	1.6592039800995	0.125	NA	NA	NA	N	N
k49_9720	219	0.406392694063927	1	1.97350993377484	0.125	NA	NA	NA	N	N
k49_28860	301	0.441860465116279	1	0.875	0.125	NA	NA	NA	N	N
k49_9692	282	0.386524822695035	1	0.82514880952381	0.125	NA	NA	NA	N	N
k49_14250	300	0.433333333333333	1	3.35930493273543	0.125	NA	NA	NA	N	N
k49_6598	335	0.549253731343284	2	3.77473377281947	0.206047160243408	43	0.0931963627584002	0.0152356603164157	N	N
k49_4512	208	0.379807692307692	3	7.44273118082756	0.254428516778951	197	0.836077019931696	0.11955556386223	N	N
k49_20636	314	0.39171974522293	2	0.786263036548113	0.143791148880917	42	0.0144327923735201	0.0114370047296691	N	N
k49_23390	246	0.382113821138211	1	0.56359649122807	0.125	NA	NA	NA	N	N
k49_21566	269	0.468401486988848	2	3.5245288843552	0.202787769784173	102	0.303804930115609	0.0429607550428836	N	N
k49_16737	324	0.447530864197531	2	4.06582745917609	0.144495412844037	32	0.0111040438882973	0.00902343010786546	N	N
k49_24646	219	0.378995433789954	2	1.7778511643131	0.153716216216216	47	0.0651696017328909	0.0164540690980632	N	N
k49_28239	448	0.424107142857143	1	0.893053016453383	0.125	NA	NA	NA	N	N
k49_6270	243	0.51440329218107	6	4.42183727401196	0.473635843511075	0	0	0	Y	N
k49_12333	249	0.269076305220884	1	0.453571428571429	0.125	NA	NA	NA	N	N
k49_13571	207	0.294685990338164	1	0.431034482758621	0.125	NA	NA	NA	N	N
k49_23559	285	0.515789473684211	1	2.36580882352941	0.125	NA	NA	NA	N	N
k49_4663	279	0.372759856630824	1	3.39359756097561	0.125	NA	NA	NA	N	N
k49_6438	249	0.461847389558233	1	2.91574585635359	0.12396408839779	NA	NA	NA	N	N
k49_8390	308	0.448051948051948	1	1.71513002364066	0.125	NA	NA	NA	N	N
k49_6178	349	0.424068767908309	1	2.00257731958762	0.125	NA	NA	NA	N	N
k49_25751	647	0.465224111282844	2	2.07230769230769	0.134807692307692	31	0.00644814020719012	0.00480234240399589	N	N
k49_10484	422	0.402843601895735	1	4.45777529761905	0.124627976190476	NA	NA	NA	N	N
k49_3789	686	0.418367346938776	2	2.747187863296	0.134252539912917	53	0.0149272452444052	0.0112256282068175	N	N
k49_16684	259	0.613899613899614	2	2.29593284943838	0.220940959409594	72	0.137679475482204	0.0257702929366363	N	N
k49_8278	302	0.311258278145695	1	1.05753968253968	0.125	NA	NA	NA	N	N
k49_14899	371	0.404312668463612	1	2.11019417475728	0.125	NA	NA	NA	N	N
k49_16716	264	0.378787878787879	2	0.771904795661575	0.148876404494382	31	0.010210532213303	0.00877337844723076	N	N
k49_23944	396	0.414141414141414	3	4.82741259835404	0.185817738449317	153	0.352970228482902	0.0628112072683543	N	N
k49_10134	308	0.327922077922078	1	0.742208672086721	0.125	NA	NA	NA	N	N
k49_10886	233	0.463519313304721	1	1.45509708737864	0.125	NA	NA	NA	N	N
k49_23791	341	0.689149560117302	2	2.15883489693446	0.191761363636364	38	0.0674282256727056	0.0137502547746755	N	N
k49_11699	870	0.429885057471264	1	2.36031777956556	0.125	NA	NA	NA	N	N
k49_5345	307	0.387622149837134	2	6.77568147519337	0.145564516129032	81	0.088014478931858	0.0348201351624797	N	N
k49_1957	341	0.331378299120235	2	2.28795937960717	0.143531976744186	19	0.00760123565553319	0.00542863570263472	N	N
k49_1458	419	0.510739856801909	1	2.43219633943428	0.125	NA	NA	NA	N	N
k49_13153	213	0.384976525821596	1	0.72289156626506	0.125	NA	NA	NA	N	N
k49_11989	360	0.4	1	2.97609942638624	0.125	NA	NA	NA	N	N
k49_25339	324	0.475308641975309	1	2.82643312101911	0.125	NA	NA	NA	N	N
k49_19643	423	0.416075650118203	1	1.68826352530541	0.125	NA	NA	NA	N	N
k49_2254	246	0.40650406504065	1	3.21716101694915	0.125	NA	NA	NA	N	N
k49_16682	414	0.473429951690821	2	2.21513749805214	0.155000041007472	44	0.015276730947504	0.0112089526939573	N	N
k49_224	263	0.627376425855513	2	3.18468861274616	0.199190647482014	51	0.109786818657165	0.0192725901990258	N	N
k49_9224	1476	0.390921409214092	8	2.51575963970133	0.457042031273075	0	0	0	Y	N
k49_7882	536	0.399253731343284	1	1.93494055482166	0.125	NA	NA	NA	N	N
k49_19171	440	0.359090909090909	1	3.29920814479638	0.125	NA	NA	NA	N	N
k49_11770	255	0.364705882352941	1	2.31635388739946	0.125	NA	NA	NA	N	N
k49_27939	277	0.407942238267148	1	2.02244389027431	0.125	NA	NA	NA	N	N
k49_7606	262	0.370229007633588	1	3.22120098039216	0.125	NA	NA	NA	N	N
k49_19938	689	0.393323657474601	2	3.12402079638661	0.143371757925072	52	0.0146088573141467	0.0104081773389136	N	N
k49_20996	298	0.503355704697987	2	2.08337152021996	0.145563638446558	56	0.0297544208195966	0.0189766249109315	N	N
k49_1950	549	0.391621129326047	1	2.81446047678795	0.125	NA	NA	NA	N	N
k49_10959	210	0.638095238095238	2	2.11255656108597	0.205882352941177	56	0.0935425607000973	0.0220429515834037	N	N
k49_25531	214	0.47196261682243	1	3.3523773006135	0.125	NA	NA	NA	N	N
k49_9341	574	0.414634146341463	3	0.917309819683616	0.14709705372617	105	0.0259987447660418	0.0197520189635372	N	N
k49_13150	270	0.366666666666667	1	0.655078125	0.125	NA	NA	NA	N	N
k49_10025	1419	0.440451021846371	1	4.06547349343	0.125	NA	NA	NA	N	N
k49_9148	487	0.361396303901437	1	5.31745524296675	0.125	NA	NA	NA	N	N
k49_7879	253	0.438735177865613	2	1.78564732942335	0.14990234375	46	0.0573642798558438	0.0138045379059705	N	N
k49_16962	349	0.358166189111748	1	3.23370577281191	0.125	NA	NA	NA	N	N
k49_18458	201	0.666666666666667	2	1.18044240242516	0.1564039408867	29	0.0575232511493106	0.0125365850960516	N	N
k49_28005	211	0.42654028436019	1	1.57105263157895	0.125	NA	NA	NA	N	N
k49_10008	231	0.346320346320346	1	0.553571428571429	0.125	NA	NA	NA	N	N
k49_9226	224	0.441964285714286	1	2.43055555555555	0.125	NA	NA	NA	N	N
k49_10418	253	0.316205533596838	1	1.2422600619195	0.125	NA	NA	NA	N	N
k49_24280	2382	0.4151973131822	8	3.07072102609392	0.425610180182679	0	0	0	Y	N
k49_13518	219	0.424657534246575	2	1.85498740265689	0.153716216216216	19	0.0180915323435612	0.00704101655992531	N	N
k49_16745	591	0.576988155668359	2	4.45227594139262	0.219188193572245	82	0.125161816565472	0.0229516929146387	N	N
k49_21151	246	0.422764227642276	1	1.354296875	0.12421875	NA	NA	NA	N	N
k49_1792	201	0.333333333333333	1	1.45992366412214	0.125	NA	NA	NA	N	N
k49_21395	299	0.37123745819398	1	2.40424311926605	0.125	NA	NA	NA	N	N
k49_1128	538	0.401486988847584	1	1.84594594594595	0.125	NA	NA	NA	N	N
k49_18494	245	0.318367346938775	1	2.13945086705202	0.125	NA	NA	NA	N	N
k49_22162	243	0.436213991769547	1	1.69236526946107	0.125	NA	NA	NA	N	N
k49_4827	269	0.420074349442379	2	1.39913974719101	0.14281952247191	46	0.023596397436033	0.0165754435116251	N	N
k49_16738	416	0.413461538461538	1	1.91114982578397	0.125	NA	NA	NA	N	N
k49_29061	219	0.374429223744292	2	2.5158957033957	0.153716216216216	16	0.00832305585010068	0.00577319496375856	N	N
k49_16171	697	0.350071736011478	1	2.17450365726227	0.125	NA	NA	NA	N	N
k49_5640	390	0.484615384615385	2	3.00688351326481	0.141221374045802	45	0.0154017067328507	0.0119029208078093	N	N
k49_19211	302	0.599337748344371	2	2.15947575105331	0.186893203883495	43	0.0597342789291442	0.0149781096292717	N	N
k49_26793	216	0.361111111111111	1	2.50838658146965	0.125	NA	NA	NA	N	N
k49_29437	522	0.388888888888889	5	2.44262385772395	0.428019607070184	0	0	0	Y	N
k49_5995	721	0.597780859916782	2	3.2807449631983	0.204879679144385	78	0.0777828158971221	0.0180072522155036	N	N
k49_9141	236	0.457627118644068	2	2.23225602975116	0.156639004149378	22	0.0120760081203637	0.00661027241565104	N	N
k49_8475	249	0.397590361445783	1	2.17964285714286	0.125	NA	NA	NA	N	N
k49_27801	333	0.45045045045045	1	3.306396484375	0.125	NA	NA	NA	N	N
k49_9080	356	0.401685393258427	1	1.85204081632652	0.125	NA	NA	NA	N	N
k49_19632	219	0.360730593607306	1	1.22631578947368	0.125	NA	NA	NA	N	N
k49_15019	200	0.53	2	1.74333887657058	0.167682926829268	28	0.0517757865119784	0.0133812514875456	N	N
k49_18833	265	0.430188679245283	2	2.78674068130849	0.148787313432836	34	0.0169938298119748	0.0116536435362166	N	N
k49_9506	321	0.333333333333333	1	1.62730946882217	0.125	NA	NA	NA	N	N
k49_7919	262	0.324427480916031	2	0.642909062789979	0.149056603773585	10	0.0027721094964889	0.0022454899306762	N	N
k49_15604	236	0.38135593220339	1	2.14564564564565	0.125	NA	NA	NA	N	N
k49_2948	4637	0.451800733232694	8	3.17053352970192	0.452594454543205	0	0	0	Y	N
k49_12549	417	0.39568345323741	2	1.06854395604396	0.140178571428571	73	0.0198338867491227	0.0160029286225991	N	N
k49_892	638	0.394984326018809	2	3.22783580904919	0.174086197884097	152	0.21597488514646	0.0463963438045973	N	N
k49_5072	326	0.417177914110429	1	2.55122080679406	0.125	NA	NA	NA	N	N
k49_16035	339	0.333333333333333	1	0.728448275862069	0.125	NA	NA	NA	N	N
k49_16181	306	0.38562091503268	4	2.43028169291792	0.386793158182248	0	0	0	Y	N
k49_28759	278	0.446043165467626	2	0.69227524737436	0.147686832740213	21	0.00642944622738554	0.00553393608284694	N	N
k49_22376	239	0.468619246861925	1	1.3790192926045	0.125	NA	NA	NA	N	N
k49_13834	337	0.347181008902077	1	0.733478802992519	0.125	NA	NA	NA	N	N
k49_15878	450	0.444444444444444	2	3.14976606302134	0.139072847682119	37	0.013170761348019	0.00962563670764377	N	N
k49_7984	227	0.458149779735683	1	1.68729235880399	0.124169435215947	NA	NA	NA	N	N
k49_415	562	0.323843416370107	1	2.99852245862884	0.125	NA	NA	NA	N	N
k49_7083	211	0.360189573459716	1	2.45722591362126	0.122923588039867	NA	NA	NA	N	N
k49_10962	387	0.354005167958656	1	2.32450628366247	0.125	NA	NA	NA	N	N
k49_13391	210	0.452380952380952	2	3.07695530093746	0.151714143381187	30	0.0559483048040121	0.0133286779537043	N	N
k49_15876	222	0.414414414414414	1	0.923872180451128	0.125	NA	NA	NA	N	N
k49_17619	471	0.439490445859873	2	3.8559821443945	0.170010288065844	138	0.177450727400118	0.0393131285857076	N	N
k49_1338	275	0.407272727272727	2	2.83978488850711	0.147931654676259	43	0.0781912113501518	0.0171775969507227	N	N
k49_19343	295	0.359322033898305	1	1.953125	0.123197115384615	NA	NA	NA	N	N
k49_1023	249	0.401606425702811	1	3.10742705570292	0.125	NA	NA	NA	N	N
k49_27069	412	0.555825242718447	2	3.25733890282738	0.186768149882904	68	0.112015228599201	0.0212831998245904	N	N
k49_8912	501	0.435129740518962	2	1.68012483913963	0.145256916996047	110	0.206234984291676	0.0276581173630616	N	N
k49_9873	200	0.4	1	0.504424778761063	0.125	NA	NA	NA	N	N
k49_16055	209	0.454545454545455	1	2.48665048543689	0.125	NA	NA	NA	N	N
k49_17863	488	0.418032786885246	1	2.34772398843931	0.125	NA	NA	NA	N	N
k49_13386	282	0.397163120567376	1	1.67553191489361	0.125	NA	NA	NA	N	N
k49_24964	287	0.362369337979094	1	1.58759842519685	0.125	NA	NA	NA	N	N
k49_1375	201	0.606965174129353	1	1.8031914893617	0.125	NA	NA	NA	N	N
k49_19260	459	0.446623093681917	1	3.30783045977011	0.124461206896552	NA	NA	NA	N	N
k49_5281	510	0.396078431372549	1	3.89119496855346	0.125	NA	NA	NA	N	N
k49_25521	674	0.612759643916914	2	2.83371585025208	0.226082402234637	87	0.113593649038198	0.0240523974449232	N	N
k49_5305	292	0.458904109589041	1	2.2561425061425	0.125	NA	NA	NA	N	N
k49_22568	479	0.434237995824635	1	3.02242231638418	0.124293785310734	NA	NA	NA	N	N
k49_3862	414	0.584541062801932	2	4.0876023243177	0.227247191011236	68	0.132127279591436	0.0242559633523198	N	N
k49_6846	391	0.465473145780051	1	4.1792	0.125	NA	NA	NA	N	N
k49_3981	768	0.416666666666667	3	2.64578739599784	0.149541812958962	125	0.154437198510581	0.0273685838043132	N	N
k49_27244	206	0.349514563106796	1	0.8515625	0.125	NA	NA	NA	N	N
k49_11810	225	0.346666666666667	1	0.823369565217391	0.125	NA	NA	NA	N	N
k49_25553	636	0.440251572327044	2	3.86401991832653	0.134976525821596	56	0.0164153796817576	0.0111304789343403	N	N
k49_3926	426	0.570422535211268	2	3.84775937838143	0.211968680089485	71	0.107246696533264	0.0225173917291512	N	N
k49_1454	631	0.43581616481775	2	3.92800171526587	0.145047169811321	55	0.0127291502367655	0.00948484555250212	N	N
k49_5474	224	0.433035714285714	2	3.2632715617122	0.153083700440529	30	0.0135071657460339	0.0106264193870102	N	N
k49_26703	488	0.415983606557377	1	1.16231942215088	0.125	NA	NA	NA	N	N
k49_28159	208	0.423076923076923	1	3.53085443037975	0.125	NA	NA	NA	N	N
k49_28906	223	0.399103139013453	1	1.24510676156584	0.125	NA	NA	NA	N	N
k49_24096	285	0.449122807017544	2	3.03515625	0.147135416666667	23	0.0152938040032949	0.00813793605942155	N	N
k49_13886	219	0.310502283105023	1	0.598529411764706	0.125	NA	NA	NA	N	N
k49_26921	542	0.446494464944649	2	3.11662196539776	0.136697247706422	46	0.0172212788208652	0.0124905888593201	N	N
k49_28716	343	0.419825072886297	1	2.88338264299803	0.125	NA	NA	NA	N	N
k49_9215	203	0.482758620689655	1	1.84772727272727	0.123636363636364	NA	NA	NA	N	N
k49_27523	369	0.430894308943089	1	1.59457403651116	0.125	NA	NA	NA	N	N
k49_6265	1043	0.38830297219559	2	2.45531443840061	0.143214285714286	120	0.0490353774541522	0.0224780202560098	N	N
k49_10525	682	0.457478005865103	2	3.54149730063049	0.13646288209607	72	0.0292658906720103	0.0169095017106713	N	N
k49_14312	455	0.408791208791209	2	1.41227779983239	0.138919213973799	22	0.0340225810183582	0.00615316360555328	N	N
k49_19919	281	0.423487544483986	2	3.09038420208633	0.16958041958042	86	0.149340570124691	0.032693068275944	N	N
k49_1106	201	0.437810945273632	1	2.19902482269504	0.125	NA	NA	NA	N	N
k49_14952	275	0.410909090909091	1	1.68733421750664	0.125	NA	NA	NA	N	N
k49_8114	259	0.586872586872587	2	3.02967583955224	0.203824626865672	41	0.0808626162703438	0.0170434747242862	N	N
k49_23837	249	0.610441767068273	2	3.22150284856653	0.199337121212121	38	0.0858323453987724	0.0157466006217402	N	N
k49_14848	240	0.4625	2	5.25216886608016	0.209486166007905	125	0.260574333331934	0.0583865525650413	N	N
k49_3419	521	0.429942418426104	1	2.31777108433735	0.125	NA	NA	NA	N	N
k49_26534	267	0.539325842696629	2	3.62037730414747	0.222147509748316	35	0.115476381415809	0.0145935549063231	N	N
k49_21496	232	0.366379310344828	1	1.85269230769231	0.125	NA	NA	NA	N	N
k49_14835	538	0.412639405204461	1	1.87182910547396	0.125	NA	NA	NA	N	N
k49_2396	7880	0.442766497461929	8	3.39166289618308	0.453887871276864	5	3.63879770951309e-05	3.63879770951309e-05	Y	N
k49_8716	242	0.384297520661157	1	1.8780487804878	0.125	NA	NA	NA	N	N
k49_17785	237	0.371308016877637	2	0.652815934065935	0.139262820512821	16	0.00500999348591549	0.00465040728664941	N	N
k49_139	452	0.466814159292035	2	3.41543956043956	0.138653846153846	38	0.0148715857116259	0.0106439086675212	N	N
k49_16454	261	0.348659003831418	1	0.602941176470588	0.125	NA	NA	NA	N	N
